,RXE,RGE1,RGE2,RGE3,RGE4,RGE5,RGE6,RGE7,RGE8,RGE9,RGE10,RGE11,RGE12,RGE13,RGE14,RGE15,RGE16,RGE17,RGE18,RGE19,RGE20,RGE21,RGE22
R3900,0.17212213204409643,0.10996689086744293,0.09522774651622523,0.19942814214089832,0.13512150310836057,0.022070484299667736,0.09548666414675155,0.05967854177071663,0.008488245148871254,0.12386926580200752,0.14481273273002326,-0.06887147249287251,0.12496257556362744,-0.04438619623201712,-0.10599146447499219,-0.2953623120732334,-0.36048841167195844,-0.07557797375816966,-0.29376388455830194,-0.13344742121894626,0.1495983639664069,-0.4384191825285231,-0.11476548441731982
R3901,0.19987534273580376,0.09490071114502063,0.11199603525971424,0.211266847193615,0.1835695839934246,0.09662747019860829,0.18186197822948014,0.0824658245652401,0.07917582826305081,0.07141329406301455,0.16409667027020358,-0.08196570959399585,0.13123015862783216,-0.03192149793807797,-0.07379558238732864,-0.28965491528467124,-0.4569570571561541,-0.12340814896162167,-0.2594041747966478,-0.21704379512067584,0.1057226504007227,-0.44046676167598475,-0.1571191734201136
R3907,0.2706910487336831,0.09777298355563468,0.1501433771550018,0.214042436793902,0.2283330631455871,0.12613231599112007,0.1854134959330609,0.09873767368177022,0.11271217142729872,0.06014065017316961,0.1792842342441232,-0.10274349191521592,0.14312284722263247,0.05251817979160922,-0.05416733849148381,-0.26926188538143725,-0.48315078466654837,-0.18337427615180735,-0.24995019644802996,-0.30013069420320715,0.043883578379424915,-0.33175743668980795,-0.23641889618156187
R3910,0.1765663643235933,0.11249291771241854,0.09511239951500272,0.15337232373734988,0.11520350332572526,0.06632381673646304,0.10340676107954083,0.0847286201924744,0.0878478737244448,0.0574393442565464,0.0958301775347139,-0.05246062608363111,0.13233279340468806,-0.11127353625504721,-0.0757629638406696,-0.3018061079775687,-0.3558157743868824,-0.10717254013887301,-0.26110615635490486,-0.15142522988303808,0.12029450953818266,-0.3216820389263857,-0.04818563235137985
R3912,0.2500719843233181,0.12718822136455277,0.09058818338814056,0.1788584968690925,0.07488860057257973,0.04851490028389893,0.09148676257710164,0.07004428506844018,0.005080247674716265,0.10438225334779494,0.16610821366543504,-0.04204821286956806,0.09964389063413615,-0.09648803254900917,-0.07022204367185658,-0.3214739225687473,-0.36972961799855364,-0.0836094205931448,-0.2882853109341248,-0.12129121583832259,0.1563309087832958,-0.4062183956822003,-0.07198038779690386
R3915,0.1717146646561325,0.12497938134173703,0.08952115235421543,0.17015197968090012,0.08014219331787054,0.05865290450207983,0.10016472454345271,0.06135502603403298,0.05173158393136257,0.06139566724749024,0.13007123885095195,-0.012115780719026414,0.11036627900938978,-0.13511089349851257,-0.07103861806752443,-0.3336432121168005,-0.37646000996812434,-0.08109663311239279,-0.2763368540072455,-0.10973486214454953,0.1355133529997663,-0.4490106933911844,-0.033355100724898
R3921,0.26061162820637485,0.10480290681875548,0.10726389853823814,0.1709061798118241,0.09871976390733161,0.0738992804313412,0.11833525978006731,0.0929064485617288,0.061492189791581886,0.13420752006953318,0.14873133675105743,-0.06093490320194617,0.08560039023737165,-0.13893977525633616,-0.08095929435389948,-0.3361346790140285,-0.3768225352764327,-0.11373932252558872,-0.32876687224146117,-0.13006972271889117,0.1997962367914794,-0.4425140471978368,-0.053923648463115814
R3927,0.22382468465127703,0.11354734028539992,0.07938038732999342,0.17300113932269623,0.07882672179837202,0.0360088514209318,0.07537367470554157,0.05311149922832259,0.035804151625349334,0.12176994626101711,0.14367797469751853,-0.04864034796425809,0.1035745698806152,-0.11906121971455841,-0.1049566702415099,-0.30573551792505604,-0.33882208494018284,-0.06768467117246502,-0.32616589169604193,-0.09499878896912017,0.18286459374883046,-0.35635801896778885,-0.0693911236447513
R3929,0.19191403511950833,0.11421629105764453,0.08184904134750504,0.17208010057020973,0.0763736188540518,0.034566080808231536,0.11867449580488332,0.08540486512329082,0.013466432138328877,0.1222211193274707,0.13142437396269324,-0.04814010612280084,0.09019757100784886,-0.10856698702838496,-0.10157319253988284,-0.3182744150949324,-0.35871585014449936,-0.0684558917487803,-0.3361310317075801,-0.07793731532008019,0.181314115453028,-0.4862420624563213,-0.04775765702800161
R3931,0.2039087932863315,0.15263727772254132,0.07765191133482618,0.15305309229459363,0.04889129364353684,0.016485270227438065,0.07844757697743532,0.07710606503418571,-0.009999933934986771,0.12461815438456814,0.12141354755972644,-0.027626783492742835,0.07927831261444762,-0.1621486922641444,-0.08357335681092071,-0.35773158849152153,-0.35612456161122585,-0.04143005999264071,-0.37673281078918697,-0.02217845885418468,0.18090677555762236,-0.48583491372240806,-0.016866314614517375
R3932,0.20961575393407506,0.1203188211468067,0.07737772082855043,0.1560423855391595,0.05064286829596787,0.03185537137916539,0.07619183891282377,0.07198597920200278,0.023874547819028535,0.13754586741037622,0.15205666591873168,-0.030855737451104925,0.08647426585678364,-0.1360388420055041,-0.09200026043430887,-0.34307158842760055,-0.32843442605028894,-0.06782623691051759,-0.3439898763831555,-0.09203212732615773,0.21032217425656485,-0.3520129113551689,-0.045545964843368036
R3939,0.1948066072951864,0.15007928169303275,0.03154482020809679,0.1373335515118308,0.03382816194384519,0.020184318131313717,0.06872609792439643,0.0773701572509009,0.018996347221372112,0.11151179023358404,0.09395431011155786,-0.014486916110013404,0.07440927281604948,-0.12192830967133705,-0.08049790836326398,-0.36956948697474257,-0.307075629948629,-0.04817865516356701,-0.3527868574673332,-0.03147929379673098,0.19147666433652955,-0.305219595446907,-0.012945873805491281
R3944,0.19919638724269317,0.12922608302144,0.08889935884644773,0.16856462950885565,0.0467912105708832,0.0272431429016482,0.10302154863421054,0.07621452441738308,0.027562723271136846,0.09466388253529612,0.13742811202469873,-0.015259851438244265,0.10371405320976645,-0.09300131879693341,-0.09218967345818685,-0.3260733592419265,-0.34927012628972154,-0.08860127090491021,-0.3458390928257793,-0.10631389247102563,0.19741533240039422,-0.4101770935008493,-0.06344781756110018
R3977,0.24281542184271032,0.13525195122620204,0.08233325561942229,0.16613274825269064,0.12306414741903016,0.04743320139823126,0.169423964686235,0.06962328071519996,0.008278306297051508,0.10845967099357656,0.13852967460694465,-0.0815462742914077,0.09038863348389548,-0.07904003496005929,-0.04733076143663695,-0.2752303068371642,-0.40755835522121586,-0.09347593928333886,-0.3132135363791795,-0.12339394326839592,0.1243755763252885,-0.3395140422540708,-0.12899221562928842
R3978,0.17180054144726276,0.1122835457738427,0.0678704878117884,0.13802025600627132,0.07223874935533425,0.02734871894065183,0.05393921584323724,0.07311201019025138,0.02821139281048568,0.09462032953885213,0.10034520259967161,-0.038788478823923,0.10035321739461533,-0.17266864365841528,-0.0943130814470825,-0.28014611225243735,-0.30527829073306645,-0.05318517498677888,-0.28713637516002244,-0.0702510040708102,0.15566399140938714,-0.3455089967761289,0.020495794444378213
R3997,0.2375146031442572,0.12253551734272783,0.1255784805930209,0.1907834409218836,0.17367511638032385,0.10302957602811835,0.15954582655464966,0.09973488109955486,0.06921369136945277,0.04710080139872108,0.1421100384844758,-0.08443158943017126,0.12168223256886934,-0.05127211573481638,-0.07145856516418236,-0.3303534294599699,-0.44187819519392946,-0.1490647187964016,-0.2696920091822501,-0.17565475018027676,0.11131089944399308,-0.4231009186581116,-0.1202380004111423
R4005,0.21788053502037696,0.1281660659688506,0.09536987773838135,0.18008921421838897,0.0642567110286727,0.0710181063481885,0.09322449810159794,0.09415522582009128,0.01065608008288299,0.07432341886931271,0.08033683791595614,-0.031455900472314724,0.05723069675889292,-0.11983593193370723,-0.10719535741721531,-0.3224372758566325,-0.3329758480501024,-0.10446481275879238,-0.2657462711233629,-0.08390564291649572,0.14214406536991797,-0.2995495253210798,-0.015619179704472241
R4025,0.19028226699000106,0.09204624854448529,0.07072007909146594,0.15141708186825742,-0.006325163955865687,0.020821606593852682,0.06910514785301203,0.05126729766874494,0.039229042159769634,0.10970616272834333,0.08730517126485182,0.014834039329194137,0.09108827453629731,-0.1791918995545645,-0.11859920237139532,-0.32750599109027556,-0.2878877799225452,-0.05086424616552421,-0.32078390399110246,-0.05337608995834797,0.18217896786366294,-0.20042468695455096,0.048198355788172886
R4028,0.2424493043982845,0.12363260704291124,0.11861823988105558,0.22296278815143333,0.20071109491918637,0.1363057037071056,0.2072059749403552,0.0785334849867052,0.09066102993984515,0.08759988612238168,0.14096681884795625,-0.07722449385119834,0.12896739070543362,-0.005944648682122633,-0.06351598359366895,-0.34578803646975986,-0.5038341971713884,-0.16313175992547801,-0.2728624567558935,-0.2031185672099869,0.08349692087933347,-0.5019585770509294,-0.20855853427329984
R4029,0.14922873110647528,0.15335572127034158,0.04953608808751708,0.14621203378947367,0.09058978255488093,0.00979070641554225,0.08228963022521807,0.0964640717848928,-0.11912771074474415,0.09307280212225866,0.1670837624758792,-0.0607867504937496,0.05375394304250403,-0.11409070402756782,-0.04913929546747031,-0.3135689035911371,-0.33641724108568294,-0.002900488163304793,-0.39360405810582844,-0.009364721239624618,0.11915278982398458,-0.2169053029890744,-0.12411431711124932
R4043,0.2528788825640138,0.12544030414429752,0.11017558475077616,0.1758327216125979,0.15941068562769978,0.0787262884412403,0.1848648924266354,0.07814661629238806,0.04036088893231682,0.0619799709307669,0.15461709426877013,-0.04679740453081438,0.11073852034582732,-0.050454049989478555,-0.045956775356736035,-0.31159654189555397,-0.42638631257646864,-0.13281510941236485,-0.3030452016693932,-0.1883652728606724,0.12251920149509843,-0.4190262842270007,-0.13571501296152277
R4046,0.2021926815787216,0.11542337371223255,0.10557953663505382,0.17567300322068835,0.15597030711994098,0.08890439133657724,0.15009014244556962,0.08438550492596697,0.05497403968922887,0.056980730043135086,0.1401695459058252,-0.0665100649237722,0.11343949962016486,-0.07034588007762022,-0.08162839265938082,-0.29519722732824816,-0.39633333284781225,-0.10644755812596784,-0.2923285362516035,-0.16720395060979376,0.1066970002365486,-0.40533766456843257,-0.12682540216807237
R4047,0.19445720301484704,0.1116297745710737,0.10656274810398525,0.1788999687950148,0.13423695900978494,0.07626634720592929,0.1314104932359368,0.08612338369140504,0.05379639447340567,0.08850797930325927,0.160562567763749,-0.059829615784689594,0.1479598107892408,-0.058142811191586485,-0.09042270770776506,-0.33797666959020223,-0.3934838436073482,-0.1110980461718638,-0.2920182958637736,-0.1599771456145489,0.09376796997160675,-0.42903029603494724,-0.12501383578920144
R4074,0.1925924744365508,0.11875483471079029,0.054428691472624635,0.16255219472564342,0.008843344497933892,0.013147934241925618,0.07676103111957744,0.09786268107787022,-0.03656309525741808,0.06458008384155534,0.04758450174882878,0.010352966117008755,0.08025286537907572,-0.14179223699496957,-0.16491166984627448,-0.3359934993894371,-0.25548669701547677,-0.0359072696404632,-0.40860995124526456,0.059346837513427175,0.1676174344006185,-0.43873667650957904,0.0314753661226832
R4107,0.18223293862571066,0.11599181872426789,0.05541422864896339,0.13975619922665516,0.04564709454873239,0.029843696679224818,0.0771646117540703,0.03882817497378932,-0.006141244973032478,0.11149991674753279,0.10874937274833951,-0.027562549957902638,0.0539054991328487,-0.09086580256691046,-0.0673155402399892,-0.27223138365335653,-0.27439388069411264,-0.06357907145701058,-0.25987098184659585,-0.0959170561839322,0.17309086155533793,-0.1879926279772599,-0.03400033350847109
R4108,0.19794255030120178,0.14319949382806163,0.06721484947274137,0.15094912007677408,0.07515158867382521,0.056239051104384874,0.1502670976406577,0.05296272325481732,0.037554367721830406,0.11148274369673983,0.13502997994933486,-0.04804153670314815,0.08475770271000416,-0.13329693501209539,-0.07498605681423909,-0.3430259311818755,-0.364979147487563,-0.0843069982343767,-0.36417043848966646,-0.0953068227666849,0.17835095076137542,-0.3280486391867403,-0.06255757237943982
R4109,0.1593243326194851,0.09731735806367459,0.06755229749100033,0.14830830201529333,0.056961274688367425,0.03219437165063166,0.08857658153429027,0.07069315489190009,0.03831874241215649,0.13016292802781626,0.12117233937059435,-0.050400656568274194,0.11926040476641786,-0.11429448582932134,-0.10441684270896046,-0.2822170166628557,-0.3195575904645649,-0.07131164249195443,-0.27559466255073195,-0.10073979162474789,0.1995275818976756,-0.38818220120846547,-0.047205135485248295
R4111,0.14689790372014766,0.10977857842114336,0.0514779400905776,0.16105787531378413,0.02585120728772372,0.0499128867033618,0.05481645730773321,0.10490686601798771,0.03466376541511007,0.11887135935630866,0.1247513387352539,-0.05419145945004056,0.12438570223322154,-0.11375490203230898,-0.10294675942912734,-0.32684574649440634,-0.2880634394738508,-0.06890665650100658,-0.3139465159651893,-0.08368046069173118,0.16129293219479202,-0.3304336203678866,-0.05110211393432973
R4114,0.18791413145645874,0.11825941225268854,0.07765171181532393,0.17005706595293324,0.09726497428691161,0.06261562952278155,0.09324576078691749,0.08637781950000223,-0.031379428808727905,0.09204744772294271,0.14137886810751654,-0.06538145919587635,0.10252115664762629,-0.0991274514724112,-0.060755280561416214,-0.29909392031247295,-0.381760070373689,-0.06405246908621898,-0.28732197956054595,-0.08206161146801527,0.14011028303630102,-0.3529660744410177,-0.09277476679961971
R4121,0.2145355379400109,0.11212644207353373,0.039036506451647135,0.11060417660748456,0.0644863379721734,0.0314148690171252,0.0869728309110549,0.07323614635029951,-0.010254534903493262,0.10949064696372401,0.1188941036396649,-0.002132020323565076,0.09392314338197938,-0.11792792245973871,-0.09842825868581873,-0.32373715521362323,-0.29329136876583917,-0.035529506692564716,-0.3220086773656936,-0.05731676982627798,0.18056960431334934,-0.3437878262798866,-0.030085278998765563
R4162,0.25701924414486843,0.12050166795299111,0.10654483638678602,0.19484230448862272,0.10888687418972687,0.07583121061387565,0.16288927609354742,0.0685020914789809,0.04386536066993285,0.10544187258599225,0.15564172289017986,-0.050029554791235054,0.10351529243881119,-0.06553373485693204,-0.08503383931220876,-0.2677811587919856,-0.42013517484813256,-0.09888263965296185,-0.3013388450758221,-0.17582317450585672,0.102888602691801,-0.46217596384117776,-0.13626624143095256
R4166,0.23764907651285716,0.11953065266291274,0.10011626370504034,0.16582766359729462,0.1271735431233818,0.05770567629768353,0.1511835357591247,0.08768857039306521,0.05680683347696247,0.06298892756348895,0.1185770292153836,-0.07268706031384253,0.09921523680597177,-0.056383973254996445,-0.04344549803485398,-0.3251151317516401,-0.38258305318360986,-0.11628139517196079,-0.31245588627922105,-0.1456415964294564,0.13518294120033048,-0.23563326821096942,-0.11280005865751486
R4171,0.16851847515596585,0.11356856577195851,0.02886411193381866,0.11687247088247554,0.040778084266373416,0.009809423950422946,0.06587418950263002,0.07191719155881415,0.019560516790284588,0.08809726704860887,0.0799037322912497,-0.005171892985246007,0.06511604124753445,-0.1422946832157117,-0.09836521645390528,-0.31114368159330663,-0.2507935643658943,-0.031092906217997207,-0.32891500540774077,-0.02956957936752147,0.1959953895986155,-0.23247895214297154,0.0009580158683486495
R4177,0.18413998165753975,0.1188574256495123,0.08844253391969747,0.16351211474509197,0.07733167033672661,0.06477620338422918,0.11374460733542646,0.08244910374186887,0.02367459723362675,0.0930223919376143,0.13729473277609472,-0.04331407782237573,0.09351231354354494,-0.0811626426401677,-0.10953116775506722,-0.3204430695469114,-0.35783645846055645,-0.07825906592149856,-0.2914928312184921,-0.09952415458450314,0.13551062840909633,-0.4184852113701094,-0.06801763246372916
R4179,0.2186732459092089,0.10611985602236018,0.09051382094603255,0.18634465655417065,0.1355472849472772,0.0899335672219932,0.13122503880829361,0.08441246313645889,0.05381017361209528,0.08400258078513989,0.1577015743653125,-0.07428810198583236,0.12463644668267904,-0.05530263054385376,-0.06241356512779683,-0.31329636865040156,-0.3941510251310585,-0.11809395919038268,-0.25484928252556527,-0.17365523362211244,0.13136027440122922,-0.3758111552701502,-0.13559112727072575
R4181,0.2722715668935205,0.12476367437117819,0.10791355024374827,0.20769201582717356,0.17813162302402263,0.08756758998788206,0.1806666382297215,0.09445218719137127,0.04214162204403182,0.09320383708508118,0.14010427643529555,-0.06906642331090795,0.12192550606952945,-0.05777368070877831,-0.10082615118445082,-0.32612218945673277,-0.4462518785496683,-0.14264508541351884,-0.2765548242663942,-0.15631530958027007,0.08700583486276958,-0.44447734372322945,-0.15975212915043357
R4185,0.13085487961525422,0.07693752219520977,0.05627592676574311,0.13845198890828447,0.017422071090099855,0.020749892352753818,0.056352194986350135,0.07200229080166087,-0.033356768968991535,0.10515095215597148,0.12548591748285798,-0.021261725070912618,0.11876183022147435,-0.1311811388406281,-0.10046565137809971,-0.34857548446528686,-0.2383923053637611,-0.025076195128332923,-0.3409068339730026,-0.011955334697674846,0.15101240320664555,-0.3440471971159451,0.029467919925942443
R4194,0.226056750249374,0.11723397558696291,0.10849406089496272,0.19584435456613525,0.10295193955532245,0.06305783601387072,0.10966823232410094,0.07027196995456109,0.049934084235443876,0.07975002640811235,0.1295848814420686,-0.042307580719318505,0.0897908799861602,-0.1129488540825836,-0.08699849555011152,-0.3320424140985434,-0.39145763705492476,-0.08771968657233309,-0.2977235244013152,-0.12420015098310744,0.13814188954946305,-0.3531143220060837,-0.0667800627219628
R4196,0.2054720944592825,0.11641645914609278,0.09343840673322878,0.1725844752620853,0.09434897617060356,0.06131421771851997,0.08719058749300235,0.09674934798702539,0.012666507816935457,0.047485879247465945,0.1263455701043701,-0.0330499554068755,0.10750938801781684,-0.10453725344599496,-0.09258497884531591,-0.3410563988571762,-0.3592069177994204,-0.1156167046790979,-0.31601601690074377,-0.06026511868502471,0.15344860471603905,-0.3639080101665866,-0.041082591847804384
R4200,0.23132935048766923,0.12725411545618437,0.0831094615606891,0.18945927009065144,0.10828559544355487,0.05991614882792451,0.12141284091282856,0.07860839100210448,0.04088534705794489,0.0542429292850124,0.16295668049706524,-0.058350343186126974,0.12473216647375684,-0.08468800004790022,-0.09154089805214127,-0.31905721471050486,-0.37543618141571544,-0.08963460857153294,-0.3039141201988236,-0.13707858694285013,0.13001836159141922,-0.38754010325067423,-0.10510770200964137
R4207,0.2707969045908274,0.12135066061646516,0.10324475361793395,0.20684499234481368,0.1333677474979651,0.06232254439739693,0.12361333323849832,0.08626740524634124,0.08208768327710736,0.09190944177390303,0.13104168327189214,-0.05870533359662922,0.13948605716277962,-0.10102916001023265,-0.08789429076696642,-0.3445414651892973,-0.40234842551768946,-0.10186261145824815,-0.32719788239152514,-0.1387583887331454,0.12919432474946335,-0.5023317210749436,-0.13798485177063657
R4222,0.2974375002681162,0.11826377181478476,0.1349851255357697,0.19880147396083858,0.13882373718121155,0.1588712178510332,0.18879083409095365,0.08304324777364025,-0.011593395078588475,-0.0025626501513218436,0.14234069239462288,-0.06735103711493284,0.07522180496608621,-0.033859116861383765,-0.03444261137839666,-0.27755603417516994,-0.4086845358750888,-0.12731916267150245,-0.3383003806785041,-0.17935926669128666,0.11003970447197986,-0.39406572767836057,-0.16832636574392001
R4226,0.1909871516062065,0.12692704250377185,0.06746841379692103,0.1610470744732062,0.06696011281978675,0.04176086573448723,0.11599611671491195,0.07630434687827492,0.008483343293543832,0.12308283889445226,0.1632552960714837,-0.053972231921997516,0.08854495963574527,-0.10871935286159884,-0.08608541399117886,-0.33461125738787834,-0.3551685064019372,-0.06557888972728865,-0.37032183521128026,-0.06716130176473278,0.16532193468738132,-0.4015549198935262,-0.0719774072511945
R4244,0.20737279226043137,0.09098419731452623,0.06147616191166483,0.14674275846848683,0.05324688636503572,0.04349951204485647,0.09534454749188725,0.07994128625552754,0.05002758805097596,0.10574875874783096,0.09465960714374333,-0.01679819784825609,0.09819859750420301,-0.12005461620782043,-0.07792404061397029,-0.2872781215302487,-0.3134094926954254,-0.08615291909134992,-0.30482047741831586,-0.10229934098197146,0.1693015441415584,-0.22837600252811452,-0.0391174931967222
R4251,0.1910047041575602,0.12635858719525705,0.11393719062417995,0.18700887093698304,0.10856255980942064,0.07848847157421712,0.17888975493549486,0.10418099011236315,0.02546277545453357,0.1095775623141324,0.13459276978906587,-0.0329373911736921,0.09397816122635083,-0.13127841390583628,-0.0746498697865392,-0.38062018280803933,-0.42225247942129496,-0.12202203402458389,-0.3338316446219012,-0.10784232870226518,0.12943082476735723,-0.5067780106023951,-0.09094085324831536
R4258,0.20561007581631818,0.12920636287206255,0.10438480005843376,0.1929153730487898,0.14255970420200326,0.09974263420380236,0.13676167203681144,0.07645674540782776,0.02924134058480954,0.07143709317408664,0.14510576261224095,-0.055790996174097884,0.11345958493992425,-0.04439598049588733,-0.07358258216392022,-0.31887846480486903,-0.4180963062961389,-0.11786692720380021,-0.26882655066174443,-0.1640422768936105,0.0990772613324502,-0.41468876445210956,-0.13304416423115706
R4269,0.26821504305028965,0.11499018078250067,0.10332530418990205,0.1195662997906779,0.08714323405816993,0.02359052989629662,0.38649454649254844,0.10497148221794816,-0.009242803298447289,-0.02531579556282848,-0.0323166371039636,-0.12074254905536463,0.013992473551624585,-0.06661075278274398,-0.06753941425925136,-0.24086843192111118,-0.3853522869338284,-0.045397863498160884,-0.3396609258995049,0.03390138934066478,0.12298881660235628,-0.4154239512644087,-0.09390845513519919
R4273,0.2710649682167272,0.11986321681415335,0.12393486063810988,0.2132835920908458,0.19144807221913052,0.09454673943625469,0.1756182775934203,0.07758839900197811,0.06720532922241818,0.08815737460931139,0.1665766749331956,-0.07364640613966333,0.12996282010804716,-0.021167947761497885,-0.05940451753500131,-0.3096891804209081,-0.46127174043736874,-0.15535798596722739,-0.23221140675534313,-0.222223732086277,0.07005222439057768,-0.4342610445659858,-0.1963594710243144
R4279,0.21297806296117505,0.1129344635565892,0.10915092744401989,0.20692869604063358,0.1483425554577864,0.08177951374081438,0.08821114089493465,0.08031929010640892,0.037735542001454014,0.09765184704986973,0.17121683440469315,-0.05837117131154468,0.12069307145867736,-0.039134554091408535,-0.0778540595667847,-0.31679983102956744,-0.39728844788694717,-0.10438521082906815,-0.2835751382201801,-0.18406052806339313,0.12566711185079926,-0.44549681581671985,-0.1420421609963638
R4321,0.21420750313059012,0.12426796411060259,0.10140205855757234,0.17160313191872367,0.15989132848212417,0.07039345086754478,0.1353487432741396,0.047716121561715674,0.0877766256797119,0.10252348154152324,0.16577372734609774,-0.09172981630670751,0.10975024904336239,-0.0214889287354727,-0.0653519449246156,-0.2890298820849764,-0.4211851985220427,-0.08141504207754524,-0.19558049577382475,-0.1936034206977788,0.08114531227377908,-0.3484037261133923,-0.21680100739764274
R4337,0.2416012624708408,0.1100894406627404,0.12376830406463091,0.16688817087971675,0.09824805573621331,0.046113832330238136,0.12070920974615662,0.07154296282601269,0.03437536802342489,0.08027849971538314,0.15328596585425558,-0.05381141562892422,0.1197315066215805,-0.1049196228304492,-0.09265506037239835,-0.3087870262519772,-0.3717319214771888,-0.09099786325995973,-0.3010697829123812,-0.1347584353852631,0.16119536424596648,-0.40612918473974435,-0.08999704542393117
R4338,0.2589949736556396,0.1188389831879122,0.14062769750557358,0.20857391264585745,0.22793537549088416,0.12454846288080557,0.1953942323377329,0.09328751286505321,0.0886737167875622,0.09145558746380633,0.19100680323652286,-0.09631317058243694,0.12699911795865537,-0.011574838861682313,-0.056133008472870394,-0.3208436022127743,-0.47450615095775417,-0.18459373169617965,-0.27153614183619146,-0.24982113033491116,0.06411816303198581,-0.45472013976130654,-0.22721726611677573
R4339,0.17456439695698878,0.120893287502847,0.12146492631957972,0.1974574607602202,0.16448681431629186,0.0909178092130607,0.20883430188764063,0.07760441250020245,0.09515824392238281,0.08640109448411071,0.1892939613811251,-0.0989889787765641,0.10137476542335877,0.016498027542138693,-0.018350916669380712,-0.2878972206264243,-0.4829438069728793,-0.14761433432032556,-0.25783441283445363,-0.2422230377156649,0.08476896888492336,-0.41818560550421413,-0.18146771079758972
R4346,0.15096492512345483,0.10696306015846924,0.056501609850216905,0.1501126558028112,0.04090703374522553,0.009471252130364594,0.07943066933099496,0.05108549287783459,0.027438064912238325,0.07916629914602336,0.11795402574750602,-0.039780901865897444,0.06467529000967298,-0.12426105695507106,-0.06466634649819492,-0.2719094961472872,-0.3099536661693074,-0.07692267536894137,-0.28591390717460397,-0.04091029260261747,0.16227128313733408,-0.18479588674153513,0.0069831697979614304
R4351,0.1579550672298029,0.09027816326047589,0.05283856941071852,0.13520250803678158,0.04951886895942614,-0.019893186985505462,0.060061806736292134,0.07394944027509265,0.009063066383006468,0.10867625833715477,0.11730943666857119,-0.04202376572015876,0.10664322146985228,-0.136640114859933,-0.11345956829218817,-0.26330239398535626,-0.26892497139863325,-0.05159327136960812,-0.3020822811474906,-0.032119004452562994,0.1878959735729473,-0.4137916251075149,0.05700407178669531
R4355,0.18821095796952303,0.08493832961499947,0.08489158146843989,0.13912698485206265,0.10395161218778437,0.0181658505657607,0.09283903094267698,0.05987323270461831,0.020179270058842125,0.11786159991958023,0.13240271477856558,-0.025403661733532257,0.10815261109917973,-0.1065419842910229,-0.11253289278256906,-0.29609795127976035,-0.3076652021677746,-0.06722297196296667,-0.27412443313750723,-0.09431387502421851,0.15604900353429674,-0.38819435502138777,-0.038875828873546237
R4357,0.2525487801665376,0.1294913315775461,0.10281034675776812,0.1845611266301992,0.11018593492885254,0.06836036524245515,0.1650819064419089,0.08252669330979989,0.08338603731381466,0.0886158538385935,0.12670408270015265,-0.0734856986033634,0.11844439869016199,-0.07747660546613888,-0.08236535357108243,-0.3118221292564187,-0.41394246912225663,-0.10156019029900465,-0.31694045211722344,-0.1621810207272225,0.11508820636474626,-0.4334769520380042,-0.09958481644329487
R4359,0.22142694926888096,0.15603900533200843,0.08512542380119159,0.1922366643932012,0.14785041987663128,0.07666671618717924,0.14023741402695222,0.0569232680041134,0.03662697418096528,0.041987802179455525,0.1624943725956216,-0.0457674638400043,0.12155959005459094,-0.07124538045941353,-0.06535590337119679,-0.3368851139640925,-0.3776717657337061,-0.11502389495673793,-0.3162217750213552,-0.18354500488998315,0.14481306705811026,-0.4983783429839965,-0.10237403057469452
R4364,0.23068146505288567,0.11964552943394224,0.13212981953382075,0.20832393770894564,0.1378617408942957,0.0905033892766558,0.13343487128307574,0.062116101715879335,0.05336559501970228,0.08426075755776719,0.18928616710812474,-0.058896813650280766,0.10268629235231685,-0.06321615850264761,-0.08994918956685583,-0.33178994266863615,-0.4189776516349344,-0.1336296896854412,-0.2906169147565163,-0.1882474679604531,0.14865837533250392,-0.33867529311471767,-0.16954626403000272
R4366,0.2553674513213724,0.12008881476430311,0.10273525500616287,0.18106647914287288,0.1471968109393278,0.09748030218148873,0.12129192487220619,0.08607559880711912,0.03686495822739433,0.10155382300459737,0.15463705937643812,-0.06753558299852092,0.11828195522050189,-0.058949929701470616,-0.06591587407196808,-0.29178993752272797,-0.4255489331451936,-0.13396557982394386,-0.2564267260912554,-0.1681682720025348,0.12704456935953212,-0.40851659180719935,-0.14517985568131309
R4367,0.24258420782304668,0.12529801982875322,0.09163908287010258,0.17856679440556,0.09649762268715367,0.042581672234445644,0.13603387758734753,0.07715277336824711,0.05321268385750155,0.10284156852529902,0.1518623207058507,-0.057319880593615924,0.1226006384715772,-0.06385785386650511,-0.08245284232843542,-0.3157949246580749,-0.4059389237002886,-0.09817370762006261,-0.293168289000338,-0.15518314534004674,0.14727460329047437,-0.37217428492382787,-0.09460285363847554
R4373,0.1414634270444899,0.1104615382434595,0.02876301314825236,0.10036603681918255,0.037754074569321894,0.0006135839613841121,0.06945066881594597,0.06090015105635027,0.017541916717722206,0.06939459632817346,0.07798256003002768,0.006578250809745612,0.06544153474119074,-0.10681553337733773,-0.09210865795364964,-0.29414632616350644,-0.28889797012293816,-0.04337612719940953,-0.2987501986746657,0.0009181843206174101,0.15877138496619958,-0.16289448043351462,0.03996070018950393
