Feature,seqnames,start,end,width,gencodeID,ensemblID,Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,SE,Type,Region
ZDHHC20-201|ENST00000320220.13,chr13,21376487,21459248,82762,ENSG00000180776.17,ENSG00000180776,ZDHHC20,-0.329618246042616,3.01062255063933,-4.16363486624589,3.95424054867145e-05,0.0094475025914031,0.165023750686823,0.0988925223274922,Transcript,DLPFC
SACS-208|ENST00000682547.1,chr13,23368418,23433683,65266,ENSG00000151835.17,ENSG00000151835,SACS,1.31844824014292,-2.84976932249936,4.0777152614529,5.64230629059365e-05,0.0128628652207773,0.938236741235219,0.139845413786208,Transcript,DLPFC
ENST00000695562|ENST00000695562.1,chr13,23505238,23535314,30077,ENSG00000289688.1,ENSG00000289688,ENSG00000289688,0.149898388905795,4.99715703556954,7.23870652296824,2.9266405291772e-12,1.22751665623775e-09,15.892611345127,0.111797878281547,Transcript,DLPFC
SUCLA2-202|ENST00000434484.5,chr13,47954143,48001240,47098,ENSG00000136143.16,ENSG00000136143,SUCLA2,-0.866340778600328,-1.98208286862573,-3.68933174662293,0.0002608696323653,0.0438804460774602,-0.705618492691399,0.0553898835092319,Transcript,DLPFC
SUCLA2-AS1-201|ENST00000423869.1,chr13,48001389,48002552,1164,ENSG00000227848.1,ENSG00000227848,SUCLA2-AS1,0.218506896851578,-0.997244402951933,3.70547027621895,0.0002453998070439,0.0420819407165976,-0.812719588940228,0.0735132398179785,Transcript,DLPFC
ENST00000663979|ENST00000663979.1,chr13,54572357,54687547,115191,ENSG00000287460.1,ENSG00000287460,ENSG00000287460,0.146539713213608,0.824475304533306,3.71652719462582,0.0002353044564894,0.0407838607877397,-1.16057724134552,0.100538662700855,Transcript,DLPFC
ENST00000667279|ENST00000667279.1,chr13,54938604,54986717,48114,ENSG00000277047.5,ENSG00000277047,ENSG00000277047,1.51465019016145,-2.22226141335477,5.08396573053685,6.05289014945965e-07,0.0001904066301301,5.44012887046326,0.0706228128464463,Transcript,DLPFC
LINC00355-203|ENST00000654282.1,chr13,63989736,64076018,86283,ENSG00000227674.3,ENSG00000227674,LINC00355,0.825365812537434,-2.27678275175023,4.25479654342331,2.69395896308512e-05,0.0067271210313245,1.80737240972603,0.0412642089489472,Transcript,DLPFC
LINC01297-202|ENST00000621052.1,chr14,19348216,19384587,36372,ENSG00000274827.4,ENSG00000274827,LINC01297,0.230926540880586,2.24662647364214,3.84752149602299,0.0001419467982469,0.0277837199768677,-0.89661035257891,0.0897586183885603,Transcript,DLPFC
ABHD4-209|ENST00000544562.5,chr14,22598294,22609807,11514,ENSG00000100439.11,ENSG00000100439,ABHD4,-0.741284553918726,-2.56745226452348,-4.07962481608528,5.59826916011346e-05,0.0127925731694593,1.0421951414059,0.0830299363390797,Transcript,DLPFC
CLEC14A-201|ENST00000342213.3,chr14,38254000,38256093,2094,ENSG00000176435.7,ENSG00000176435,CLEC14A,-0.167445085196354,2.01736610725975,-3.78173718163931,0.0001832876979059,0.0337611758074301,-1.12033773493249,0.0431526465818414,Transcript,DLPFC
LINC01467-202|ENST00000653859.1,chr14,81605342,81623086,17745,ENSG00000258977.2,ENSG00000258977,LINC01467,0.373716626662151,-1.39237692251851,4.81279874911191,2.22306620163733e-06,0.0006561423201816,3.80994731036332,0.290642471806837,Transcript,DLPFC
LINC02296-201|ENST00000557070.1,chr14,87353070,87573022,219953,ENSG00000258859.1,ENSG00000258859,LINC02296,0.36643072825285,0.780222573902851,4.42108839258474,1.31469287955164e-05,0.0034802722326229,1.6023591313843,0.304720766078227,Transcript,DLPFC
ATXN3-249|ENST00000642417.1,chr14,92044496,92058351,13856,ENSG00000066427.25,ENSG00000066427,ATXN3,0.823716881569562,-1.38711646236993,9.04324094867792,1.0905888689227201e-17,5.336614865261841e-15,29.3069986591572,0.227111814453355,Transcript,DLPFC
UBR7-206|ENST00000555329.1,chr14,93218681,93227225,8545,ENSG00000012963.15,ENSG00000012963,UBR7,-0.794528265095444,-2.77809263319894,-4.06484680993841,5.9477783636656e-05,0.0134328286736325,1.01311977237794,0.102627355089761,Transcript,DLPFC
PACS2-217|ENST00000686461.1,chr14,105314888,105395280,80393,ENSG00000179364.15,ENSG00000179364,PACS2,-0.200373575177238,3.88267574871583,-3.71573285740601,0.0002360164617469,0.0408342195459588,-1.64889414524849,0.0678321768409961,Transcript,DLPFC
GABRB3-208|ENST00000555094.5,chr15,26547633,26716765,169133,ENSG00000166206.15,ENSG00000166206,GABRB3,1.3409507850768,-2.82621700014406,3.97226282005324,8.65681309166257e-05,0.0187037043131173,0.359275086105183,0.151336811689922,Transcript,DLPFC
DTWD1-210|ENST00000560735.5,chr15,49621080,49631060,9981,ENSG00000104047.15,ENSG00000104047,DTWD1,0.107471706297312,1.73526476355801,3.88758707825606,0.0001212700296423,0.0245294585219026,-0.676053737055087,0.207141673428324,Transcript,DLPFC
SPESP1-201|ENST00000310673.4,chr15,68930525,68946811,16287,ENSG00000258484.4,ENSG00000258484,SPESP1,0.896724033730758,-0.560962496314761,7.41677833157359,9.26235577542442e-13,3.91882587934201e-10,17.9610536437271,0.0413770973243097,Transcript,DLPFC
NOX5-203|ENST00000448182.7,chr15,68930525,69056733,126209,ENSG00000255346.10,ENSG00000255346,NOX5,0.931581431148093,-2.34563136355131,4.61721636408962,5.482281665568e-06,0.0015132971681297,3.33036145500294,0.292807758703528,Transcript,DLPFC
NOX5-202|ENST00000388866.8,chr15,69014695,69062762,48068,ENSG00000255346.10,ENSG00000255346,NOX5,0.978212829646257,-0.453717716751554,8.18992022544982,5.040118391370691e-15,2.28190182571553e-12,23.058599903147,0.275581039925472,Transcript,DLPFC
ENST00000656674|ENST00000656674.1,chr15,68985795,68998679,12885,ENSG00000288068.1,ENSG00000288068,ENSG00000288068,0.60874441570488,-1.00728661824321,6.14746801425047,2.15999319977282e-09,8.2069576917486e-07,10.4261387269083,0.154816562203463,Transcript,DLPFC
ENST00000611559|ENST00000611559.1,chr15,69022230,69024176,1947,ENSG00000273851.1,ENSG00000273851,ENSG00000273851,0.861912264378563,-1.8431230124031,6.54866747244516,2.08916295686727e-10,8.1291092596368e-08,12.9959938763193,0.0783199789442505,Transcript,DLPFC
EWSAT1-203|ENST00000440444.1,chr15,69080862,69095807,14946,ENSG00000212766.9,ENSG00000212766,EWSAT1,0.543476551325459,-2.07792330015357,3.64302015418939,0.000310517370582,0.0499562179397371,-0.647481113229113,0.160528598519285,Transcript,DLPFC
RLBP1-204|ENST00000567787.1,chr15,89210750,89221614,10865,ENSG00000140522.12,ENSG00000140522,RLBP1,0.353328915884872,-0.965866451244647,3.64680928553523,0.000306143168242,0.0493537425701125,-1.01034325697354,0.332568720119488,Transcript,DLPFC
NR2F2-AS1-220|ENST00000692320.1,chr15,96281884,96327348,45465,ENSG00000247809.11,ENSG00000247809,NR2F2-AS1,0.520239438119049,-0.360957319978804,10.1275600244094,2.69917966943896e-21,1.4528784434033399e-18,37.2715335018083,0.0431918641885324,Transcript,DLPFC
JPT2-206|ENST00000562684.5,chr16,1678277,1701490,23214,ENSG00000206053.13,ENSG00000206053,JPT2,-1.41186789739091,-2.92087168785875,-3.98671294469447,8.16805727106665e-05,0.0178240255152952,0.693310793863485,0.0563232591324164,Transcript,DLPFC
PRSS30P-207|ENST00000659874.1,chr16,2839619,2842706,3088,ENSG00000172460.19,ENSG00000172460,PRSS30P,-0.817027920022581,-2.083412198582,-7.52633548334109,4.51998788237772e-13,1.92075695591146e-10,18.9119928060343,0.0923727052288277,Transcript,DLPFC
DNAJA3-213|ENST00000576911.5,chr16,4425865,4455951,30087,ENSG00000103423.14,ENSG00000103423,DNAJA3,1.6665460981261,-3.98803001353095,5.53616002451264,6.10263388126108e-08,2.03186251370317e-05,7.71594651690656,0.0404960437755546,Transcript,DLPFC
LITAF-202|ENST00000413364.6,chr16,11547999,11586950,38952,ENSG00000189067.14,ENSG00000189067,LITAF,-0.255893564172483,2.81063393738533,-3.72014271588806,0.0002320891782825,0.0404436264486244,-1.47656099013631,0.065662832845666,Transcript,DLPFC
MRTFB-203|ENST00000571770.1,chr16,14258123,14262440,4318,ENSG00000186260.17,ENSG00000186260,MRTFB,1.78575346015683,-3.24134135520871,5.33700106571168,1.70855007451885e-07,5.48139071589344e-05,6.57397352055663,0.0552755903932998,Transcript,DLPFC
NOMO3-219|ENST00000676846.1,chr16,16232506,16300806,68301,ENSG00000103226.19,ENSG00000103226,NOMO3,0.303998116692344,1.72296131064766,4.30430870101011,2.18091606299184e-05,0.0055900686643162,0.967311992078322,0.0754015933319366,Transcript,DLPFC
ENST00000623060|ENST00000623060.1,chr16,17961597,17962370,774,ENSG00000280283.1,ENSG00000280283,ENSG00000280283,0.793080769207594,-1.82704304931923,9.55861200756577,2.24987806626557e-19,1.1533660639383001e-16,33.2447640202452,0.0529100191134124,Transcript,DLPFC
GPRC5B-209|ENST00000569479.5,chr16,19858971,19886167,27197,ENSG00000167191.12,ENSG00000167191,GPRC5B,-0.275297925299342,6.29525837937135,-3.71838727994494,0.0002336450783679,0.0405688250052265,-1.95759381052677,0.107856233687465,Transcript,DLPFC
DOC2A-214|ENST00000567824.1,chr16,30012264,30021688,9425,ENSG00000149927.18,ENSG00000149927,DOC2A,0.221465300540788,-0.220710364969568,4.08844462056637,5.39908033101098e-05,0.0124253229242516,0.427444843211704,0.119916166338939,Transcript,DLPFC
ENST00000663314|ENST00000663314.1,chr16,32126434,32130928,4495,ENSG00000286473.1,ENSG00000286473,ENSG00000286473,0.607671999185179,-0.0495154448480256,3.82120030199082,0.0001572999090994,0.0300009322693543,-0.584939115394088,0.099643461507237,Transcript,DLPFC
C16orf87-201|ENST00000285697.9,chr16,46796603,46831180,34578,ENSG00000155330.10,ENSG00000155330,C16orf87,0.101962156603922,4.38690540353504,3.68294751748654,0.0002672391587123,0.0444884323184224,-1.81621154915184,0.16994286303064,Transcript,DLPFC
PSME3IP1-205|ENST00000562406.5,chr16,57167153,57185817,18665,ENSG00000172775.17,ENSG00000172775,PSME3IP1,-0.933805040828777,-3.01810087715393,-3.87715024307541,0.0001263628994253,0.0252955549576916,0.291807041050856,0.0263721952741921,Transcript,DLPFC
B3GNT9-201|ENST00000449549.4,chr16,67148104,67150998,2895,ENSG00000237172.4,ENSG00000237172,B3GNT9,-0.186392689590131,1.90556828457894,-4.05595176053765,6.16805389995527e-05,0.0138979164246248,-0.0802518717451868,0.164304370088254,Transcript,DLPFC
KLHDC4-216|ENST00000566561.1,chr16,87763485,87765961,2477,ENSG00000104731.14,ENSG00000104731,KLHDC4,0.557016131726138,-1.69646796088943,5.88730609423104,9.252773773661051e-09,3.35761327858604e-06,9.24952037565288,0.0763972897940625,Transcript,DLPFC
METTL16-201|ENST00000263092.11,chr17,2416049,2511888,95840,ENSG00000127804.13,ENSG00000127804,METTL16,-0.139166632753747,4.12284902204959,-4.39832091878234,1.4522925527267e-05,0.0038132715677123,0.972247102917308,0.0691138211903849,Transcript,DLPFC
RNF167-214|ENST00000576229.5,chr17,4940487,4945172,4686,ENSG00000108523.16,ENSG00000108523,RNF167,-1.03680459055818,-0.557282337950997,-4.16429805784166,3.9433123148595e-05,0.0094475025914031,0.713797964245382,0.0535799186014648,Transcript,DLPFC
LINC02693-219|ENST00000658783.1,chr17,21572259,21573413,1155,ENSG00000212719.15,ENSG00000212719,LINC02693,0.268502176721052,-0.430635224819144,3.76835745743552,0.000192983377882,0.0348189450954189,-0.73915663788387,0.103048946452781,Transcript,DLPFC
TMEM98-202|ENST00000394642.7,chr17,32927910,32941613,13704,ENSG00000006042.12,ENSG00000006042,TMEM98,-0.423837286034099,2.2885474803628,-3.99698319243682,7.83673011894262e-05,0.017191395296103,-0.378755588316493,0.0672190815059722,Transcript,DLPFC
ZNHIT3-201|ENST00000612494.4,chr17,36492224,36495312,3089,ENSG00000273611.5,ENSG00000273611,ZNHIT3,0.475432068242487,-1.52304393424261,3.65744902459179,0.0002941683404631,0.0479337022574036,-0.803821598612181,0.0742833699362548,Transcript,DLPFC
KRT17-207|ENST00000648859.1,chr17,41620180,41620829,650,ENSG00000128422.18,ENSG00000128422,KRT17,0.30363584971099,0.48050589932835,3.69217004771317,0.0002580840162073,0.0434873811518217,-1.17361268488352,0.0821600945764549,Transcript,DLPFC
EIF1-201|ENST00000310837.8,chr17,41688901,41691630,2730,ENSG00000173812.11,ENSG00000173812,EIF1,-0.126815936819517,6.31779931766285,-4.58052099350497,6.47212206358289e-06,0.0017663970774547,1.46147738347558,0.0189689750397288,Transcript,DLPFC
ZNF652-202|ENST00000430262.3,chr17,49289206,49362250,73045,ENSG00000198740.9,ENSG00000198740,ZNF652,-0.186646243554363,6.00993206547445,-3.96474140628113,8.92207227908419e-05,0.0192098164216869,-1.00691163062951,0.142412663082341,Transcript,DLPFC
SPAG9-202|ENST00000357122.8,chr17,50965644,51120865,155222,ENSG00000008294.22,ENSG00000008294,SPAG9,1.49189469701874,-0.300648484520483,3.66184120235983,0.0002893546955925,0.0474365444104343,-1.22962275406119,0.232520558112692,Transcript,DLPFC
RNU2-58P-201|ENST00000516403.1,chr17,59129276,59129458,183,ENSG00000252212.1,ENSG00000252212,RNU2-58P,0.339709530800918,-0.337993005616822,6.06865096971382,3.3733454224396e-09,1.26680888096639e-06,9.79635789915575,0.0570897101466774,Transcript,DLPFC
CACNG5-202|ENST00000533854.6,chr17,66835117,66894751,59635,ENSG00000075429.9,ENSG00000075429,CACNG5,-0.126389604832286,3.74560100804635,-3.9007464438917,0.0001151253867677,0.023631924731268,-0.94701634660846,0.143190139574028,Transcript,DLPFC
EPB41L3-210|ENST00000578431.1,chr18,5478354,5630700,152347,ENSG00000082397.18,ENSG00000082397,EPB41L3,0.637146041780592,0.0543093661798808,3.72053221932385,0.0002317452749825,0.0404436264486244,-0.952947580075317,0.0541026876905981,Transcript,DLPFC
ANKRD20A5P-205|ENST00000581181.5,chr18,14179143,14187774,8632,ENSG00000186481.16,ENSG00000186481,ANKRD20A5P,0.182727684043616,2.75076437840927,4.07281531481096,5.75681894436846e-05,0.0130624513789689,-0.12340440149611,0.0578552267752617,Transcript,DLPFC
ENST00000455308|ENST00000455308.6,chr18,15313556,15330263,16708,ENSG00000215512.9,ENSG00000215512,ENSG00000215512,0.291273978021975,1.43309618218118,4.29118652888686,2.30695929562876e-05,0.0058820176903915,0.959653253567604,0.0805969507509239,Transcript,DLPFC
ENST00000586729|ENST00000586729.1,chr18,57735400,57738044,2645,ENSG00000267787.7,ENSG00000267787,ENSG00000267787,0.459994775264115,-1.90768177176464,3.91868928009368,0.0001072209836481,0.0224372066170636,0.294477407277845,0.387221738767544,Transcript,DLPFC
MBP-245|ENST00000583474.5,chr18,76980345,77017055,36711,ENSG00000197971.16,ENSG00000197971,MBP,-0.413878319027185,2.26179001907666,-3.7910915242058,0.000176784222121,0.0328757576062675,-1.14131342240902,0.0378406275876641,Transcript,DLPFC
C19orf25-206|ENST00000588849.1,chr19,1474186,1478916,4731,ENSG00000119559.17,ENSG00000119559,C19orf25,0.97838336211676,-1.85896974328493,3.77714045350687,0.0001865656667951,0.0341828910248635,-0.359682526142421,0.0345360776393115,Transcript,DLPFC
SMIM24-201|ENST00000215531.6,chr19,3473986,3480525,6540,ENSG00000095932.7,ENSG00000095932,SMIM24,-0.712850609208917,-1.35084622088544,-5.78731177769853,1.59783302663493e-08,5.62948531944019e-06,8.46845814212558,0.215300398434009,Transcript,DLPFC
SMIM24-204|ENST00000591708.1,chr19,3474407,3478488,4082,ENSG00000095932.7,ENSG00000095932,SMIM24,-0.647636937708307,-0.878465501194485,-6.16258592809328,1.9819833951933602e-09,7.56025225171237e-07,10.3859030649821,0.181297751700214,Transcript,DLPFC
PTPRS-205|ENST00000588552.5,chr19,5158495,5340803,182309,ENSG00000105426.18,ENSG00000105426,PTPRS,0.187374578284597,3.13140118678515,4.43555848542956,1.23382948950793e-05,0.0032841558126221,1.28631453636675,0.049767548256598,Transcript,DLPFC
ZNF491-201|ENST00000323169.10,chr19,11798523,11808503,9981,ENSG00000177599.13,ENSG00000177599,ZNF491,-0.103463331111588,2.28072951141586,-4.23896221021558,2.88105599906195e-05,0.0071758291423422,0.595071553889797,0.043477302546087,Transcript,DLPFC
ENST00000597357|ENST00000597357.1,chr19,16551773,16552328,556,ENSG00000268309.1,ENSG00000268309,ENSG00000268309,0.284193145097851,-1.14182471670125,4.72523966874209,3.34247025119955e-06,0.0009496928378246,3.31871790043448,0.0784829163620683,Transcript,DLPFC
SUGP2-202|ENST00000337018.10,chr19,18990893,19033559,42667,ENSG00000064607.17,ENSG00000064607,SUGP2,0.134411543642166,5.85819760947519,4.01375396424047,7.3229681487141e-05,0.0161988068034843,-0.784301135596605,0.0880631113596561,Transcript,DLPFC
CEP89-206|ENST00000591698.5,chr19,32879003,32959952,80950,ENSG00000121289.18,ENSG00000121289,CEP89,0.200494311123681,2.03906708339257,5.59234715631574,4.5400644798689e-08,1.53267514747574e-05,6.87173204174481,0.294844087918201,Transcript,DLPFC
FXYD5-204|ENST00000392219.7,chr19,35154735,35169881,15147,ENSG00000089327.15,ENSG00000089327,FXYD5,-0.573080977161372,-0.591787734515663,-4.38062983552313,1.56862829732512e-05,0.0040855177008396,1.63610743229045,0.126677908252512,Transcript,DLPFC
CATSPERG-205|ENST00000412458.6,chr19,38343667,38370615,26949,ENSG00000099338.23,ENSG00000099338,CATSPERG,0.734403705681309,-1.12415371884216,6.37433515162701,5.8435873646986e-10,2.24672020869412e-07,11.7572678273918,0.0948093460807606,Transcript,DLPFC
CYP2B7P-207|ENST00000686248.2,chr19,40924246,40928885,4640,ENSG00000256612.8,ENSG00000256612,CYP2B7P,1.49465773514429,-2.02970767065776,14.9073349259858,3.34489328773099e-39,2.5518111878872397e-36,78.2014594528452,0.0286893279173324,Transcript,DLPFC
ZNF225-AS1-203|ENST00000661725.1,chr19,44103007,44113183,10177,ENSG00000186019.12,ENSG00000186019,ZNF225-AS1,0.144539524131143,1.89850839041612,4.73413755111253,3.20766009280937e-06,0.0009222070358222,2.7719217432582,0.250331780781789,Transcript,DLPFC
NKPD1-201|ENST00000317951.6,chr19,45149750,45160815,11066,ENSG00000179846.11,ENSG00000179846,NKPD1,-1.11940818691121,-3.72336662715265,-3.90348171655041,0.0001138857482948,0.0234778977581968,0.63106353479407,0.108387004611388,Transcript,DLPFC
NLRP2-208|ENST00000448584.7,chr19,54966374,55001138,34765,ENSG00000022556.16,ENSG00000022556,NLRP2,-1.09998851279929,0.536984272446841,-3.81536909629646,0.0001609074071649,0.0305686213047008,-0.817059516265315,0.0353096487075538,Transcript,DLPFC
RDH13-220|ENST00000592423.1,chr19,55039108,55043107,4000,ENSG00000160439.16,ENSG00000160439,RDH13,0.138502857112935,2.1385525027898,4.60303499865284,5.84621360564649e-06,0.0016046117388778,2.15577851405944,0.122425710936788,Transcript,DLPFC
ENST00000651015|ENST00000651015.1,chr19,56707384,56799457,92074,ENSG00000286125.3,ENSG00000286125,ENSG00000286125,1.32248739826153,-1.70501684148232,3.71351784855598,0.0002380126273114,0.0411061808109679,-0.568879815594174,0.0697409116210586,Transcript,DLPFC
ENST00000664481|ENST00000664481.1,chr19,58309727,58326942,17216,ENSG00000283103.5,ENSG00000283103,ENSG00000283103,0.546668766623844,-1.64086051707241,4.60825587094844,5.70961002784341e-06,0.0015715701601639,2.97420620491487,0.225561749528061,Transcript,DLPFC
ZNF584-209|ENST00000599238.5,chr19,58408752,58418327,9576,ENSG00000171574.18,ENSG00000171574,ZNF584,-1.02475271624086,-2.00286260777038,-3.99679577731599,7.84266030971587e-05,0.017191395296103,0.461614875654011,0.02710406820549,Transcript,DLPFC
PAX1-201|ENST00000398485.6,chr20,21705659,21715982,10324,ENSG00000125813.15,ENSG00000125813,PAX1,0.289261163894539,-1.31253505906537,4.38461288376872,1.54168243404034e-05,0.0040261597754528,1.90520552051416,0.093007914200047,Transcript,DLPFC
FRG1CP-202|ENST00000650751.1,chr20,28563850,28602773,38924,ENSG00000282826.4,ENSG00000282826,FRG1CP,0.347695008811039,4.50504597163971,6.86060529387544,3.15236639270559e-11,1.27793504207724e-08,13.6328029570134,0.0224077272783241,Transcript,DLPFC
FRG1CP-204|ENST00000651774.1,chr20,28564916,28602843,37928,ENSG00000282826.4,ENSG00000282826,FRG1CP,0.409255409018565,0.872503490331509,4.86495954998395,1.73860404652493e-06,0.0005151372136382,3.53387964025197,0.0473684592875444,Transcript,DLPFC
FRG1CP-230|ENST00000701752.1,chr20,28580632,28602843,22212,ENSG00000282826.4,ENSG00000282826,FRG1CP,0.679820799065807,0.313546706398115,5.94336529646386,6.7903756298131805e-09,2.51109127489061e-06,9.03210564679016,0.0737141777101642,Transcript,DLPFC
FRG1CP-216|ENST00000690288.1,chr20,28583025,28602769,19745,ENSG00000282826.4,ENSG00000282826,FRG1CP,0.238035759207529,2.2752764215008,4.4512690209867,1.15143642566596e-05,0.0030903150252056,1.49170539044422,0.311047290259195,Transcript,DLPFC
FRG1CP-222|ENST00000700772.1,chr20,28585916,28602772,16857,ENSG00000282826.4,ENSG00000282826,FRG1CP,0.430980169130858,0.802938534849777,4.76612961552109,2.7649075639923e-06,0.0008020549822158,3.10240939340753,0.208125858656375,Transcript,DLPFC
LINC01597-201|ENST00000380888.5,chr20,30278906,30289205,10300,ENSG00000205611.5,ENSG00000205611,LINC01597,0.614631700237136,1.23293493956229,9.77855650358849,4.13771576444036e-20,2.17877720100597e-17,34.3255042627694,0.0438543964848981,Transcript,DLPFC
FRG1BP-201|ENST00000278882.8,chr20,30377372,30399257,21886,ENSG00000149531.15,ENSG00000149531,FRG1BP,0.638053061689111,2.50304611298557,9.24980697695895,2.3367587100561897e-18,1.1670302984532101e-15,30.1438422415208,0.0588888540260039,Transcript,DLPFC
ZNF285DP-202|ENST00000688793.1,chr20,30537597,30556427,18831,ENSG00000283443.2,ENSG00000283443,ZNF285DP,0.460397165970927,0.15062402924074,6.69983523796024,8.422381447319119e-11,3.37201526309031e-08,13.3302493350624,0.155620373841294,Transcript,DLPFC
ZNF285DP-203|ENST00000693526.1,chr20,30537622,30555661,18040,ENSG00000283443.2,ENSG00000283443,ZNF285DP,0.925835972356276,0.936267547723251,9.067964295484,9.079370648154319e-18,4.4653911845602806e-15,29.0485714458079,0.204951418580653,Transcript,DLPFC
ZNF285DP-201|ENST00000636528.1,chr20,30545601,30551470,5870,ENSG00000283443.2,ENSG00000283443,ZNF285DP,1.28830338260904,-1.09448942685484,8.40328103009711,1.1264805610283402e-15,5.24723310562088e-13,24.7688915064744,0.0538267013577481,Transcript,DLPFC
ANKRD20A21P-202|ENST00000623715.2,chr20,30656033,30723855,67823,ENSG00000277112.3,ENSG00000277112,ANKRD20A21P,0.821256780849471,-1.40588225237968,5.6864935559611,2.75145493846471e-08,9.41989279427452e-06,8.12913070817336,0.0771411280852745,Transcript,DLPFC
AAR2-210|ENST00000680811.1,chr20,36236484,36256922,20439,ENSG00000131043.13,ENSG00000131043,AAR2,-1.00608993121483,-3.4892610621579,-3.77575769043713,0.0001875625056692,0.0341828910248635,0.167183822790363,0.0706173537759437,Transcript,DLPFC
CD40-202|ENST00000372285.8,chr20,46118314,46129858,11545,ENSG00000101017.15,ENSG00000101017,CD40,-0.860823693923952,-3.20693868360982,-3.73893936611569,0.0002160299768775,0.0384049768801975,-0.0222079063273064,0.0321106723936677,Transcript,DLPFC
MIR646HG-260|ENST00000665017.1,chr20,60138446,60184659,46214,ENSG00000228340.8,ENSG00000228340,MIR646HG,-0.307348390830678,0.196249203808744,-4.86599343486498,1.73011678188004e-06,0.0005141949532601,3.60775891198767,0.305632863368174,Transcript,DLPFC
MIR646HG-238|ENST00000659856.1,chr20,60138466,60653784,515319,ENSG00000228340.8,ENSG00000228340,MIR646HG,-0.414496898347156,-1.91022103912358,-3.72186024084148,0.000230576335201,0.0403792718233565,-0.510862238515331,0.32940146552757,Transcript,DLPFC
MIR646HG-251|ENST00000663127.1,chr20,60321544,60325901,4358,ENSG00000228340.8,ENSG00000228340,MIR646HG,-0.346084096028641,0.163173436166296,-4.14595350035676,4.25647194558424e-05,0.0100585622893601,0.541504767175031,0.0865826214802791,Transcript,DLPFC
ENST00000701055|ENST00000701055.1,chr21,9325024,9370490,45467,ENSG00000278932.6,ENSG00000278932,ENSG00000278932,-0.356639053118787,1.30670317119787,-4.40364600939622,1.41892454531945e-05,0.0037357815583399,1.40392960330754,0.0727574177928849,Transcript,DLPFC
ANKRD30BP2-204|ENST00000507941.1,chr21,13038330,13046421,8092,ENSG00000224309.7,ENSG00000224309,ANKRD30BP2,0.478624150514101,0.45083180393945,3.96284640526475,8.9901097791735e-05,0.0193133870573074,-0.157793861960012,0.0589976775816393,Transcript,DLPFC
USP25-201|ENST00000285679.10,chr21,15730025,15878911,148887,ENSG00000155313.16,ENSG00000155313,USP25,0.0812216068238352,5.94909350681885,3.74020936416675,0.000214983620648,0.0383192240595648,-1.81714317639168,0.102135921331867,Transcript,DLPFC
PDE9A-208|ENST00000398225.7,chr21,42653779,42775509,121731,ENSG00000160191.18,ENSG00000160191,PDE9A,-1.1531882612431,-2.77278351328393,-3.81142127784126,0.0001633939744305,0.0308594842000483,0.0701220689631308,0.0544793671164686,Transcript,DLPFC
RRP1-202|ENST00000471909.1,chr21,43797361,43805293,7933,ENSG00000160214.13,ENSG00000160214,RRP1,0.946925761778177,-2.47094201212443,3.77619385135802,0.0001872475341193,0.0341828910248635,-0.0421844765271295,0.116024831943054,Transcript,DLPFC
TSPEAR-AS2-202|ENST00000354333.5,chr21,44517617,44520830,3214,ENSG00000182912.6,ENSG00000182912,TSPEAR-AS2,-0.49580596096173,-1.77731140651697,-5.50659161405705,7.12376309001245e-08,2.3556558302564e-05,7.15768145014283,0.144570471300806,Transcript,DLPFC
TANGO2-204|ENST00000401833.5,chr22,20021139,20065364,44226,ENSG00000183597.16,ENSG00000183597,TANGO2,-1.25881323534125,-2.99907888322102,-3.97706223561995,8.49148093584584e-05,0.0184466951774043,0.683441348876771,0.0649257082298962,Transcript,DLPFC
ENST00000657875|ENST00000657875.1,chr22,49047484,49052413,4930,ENSG00000286381.1,ENSG00000286381,ENSG00000286381,-1.15994553970879,-2.51585554574014,-4.29866006204362,2.23434455356106e-05,0.0057119043563436,1.79135132362983,0.0741647493451245,Transcript,DLPFC
