gene_id	seqname	Length	gencodeID	ensemblID	gene_type	Symbol	EntrezID	Class	meanExprs	NumTx	gencodeTx	logFC	AveExpr	t	P.Value	adj.P.Val	B	Feature
ENSG00000063587.13	chrX	8139	ENSG00000063587.13	ENSG00000063587	protein_coding	ZNF275	10838.0	InGen	1.4747336569126	3	ENST00000370251.3|ENST00000370249.2|ENST00000438239.1	-0.0769523106077395	4.93972512110334	-3.6169768496376	0.000341837585309	0.0274411014910635	-2.24599772136835	ENSG00000063587.13
ENSG00000260691.5	chr9	3887	ENSG00000260691.5	ENSG00000260691	protein_coding	ANKRD20A1	84210.0	InGen	0.477675407590467	7	ENST00000562196.5|ENST00000619063.4|ENST00000616047.4|ENST00000610624.1|ENST00000620792.1|ENST00000622129.4|ENST00000616155.1	0.203294698442888	2.23660315014013	3.61509409637642	0.0003442408558752	0.0274546236523276	-1.79647951172231	ENSG00000260691.5
ENSG00000226137.5	chr17	4773	ENSG00000226137.5	ENSG00000226137	lincRNA	BAIAP2-AS1	440465.0	InGen	4.71791928300224	2	ENST00000577066.2|ENST00000573167.2	0.134650754559371	5.72553896886734	3.6141773052052	0.0003454168467735	0.0274546236523276	-2.29679810924959	ENSG00000226137.5
ENSG00000185909.14	chr3	2158	ENSG00000185909.14	ENSG00000185909	protein_coding	KLHDC8B	200942.0	InGen	2.24819779359515	5	ENST00000332780.3|ENST00000459846.6|ENST00000476495.2|ENST00000471811.1|ENST00000462582.1	0.119259114901163	3.50162003591936	3.61404955946115	0.0003455810086885	0.0274546236523276	-2.0385704529145	ENSG00000185909.14
ENSG00000120693.13	chr13	5723	ENSG00000120693.13	ENSG00000120693	protein_coding	SMAD9	4093.0	InGen	1.53934825673768	4	ENST00000399275.6|ENST00000350148.9|ENST00000379826.4|ENST00000483941.1	-0.202560298641015	4.34184799312139	-3.61304865045905	0.0003468697836091	0.0274623125243021	-2.19868515197301	ENSG00000120693.13
ENSG00000198932.12	chrX	6340	ENSG00000198932.12	ENSG00000198932	protein_coding	GPRASP1	9737.0	InGen	21.0950417990045	5	ENST00000415986.5|ENST00000444152.5|ENST00000361600.9|ENST00000537097.1|ENST00000466098.1	0.12497182257911	8.43825385341381	3.61159340827629	0.0003487516164164	0.0275167414062275	-2.30045132725077	ENSG00000198932.12
ENSG00000204677.10	chr5	4285	ENSG00000204677.10	ENSG00000204677	protein_coding	FAM153C		InGen	1.42577893283375	13	ENST00000504530.5|ENST00000505582.5|ENST00000507848.5|ENST00000508839.5|ENST00000505394.1|ENST00000620373.4|ENST00000398106.6|ENST00000511856.5|ENST00000511189.1|ENST00000511511.5|ENST00000511819.5|ENST00000506096.5|ENST00000515878.1	0.22369938920453	3.97974861124772	3.6074912527316	0.0003541080304778	0.0278440099460072	-2.14314272275654	ENSG00000204677.10
ENSG00000005893.15	chrX	5526	ENSG00000005893.15	ENSG00000005893	protein_coding	LAMP2	3920.0	InGen	15.7855652505435	4	ENST00000434600.6|ENST00000200639.8|ENST00000486593.5|ENST00000371335.4	-0.243021066189288	7.76201936208783	-3.60622423712911	0.000355778000083	0.0278801678364435	-2.33094267681232	ENSG00000005893.15
ENSG00000178605.13_PAR_Y	chrY	2964	ENSG00000178605.13_PAR_Y	ENSG00000178605	protein_coding	GTPBP6	8225.0	InGen	0.347137884217169	2	ENST00000485332.7_PAR_Y|ENST00000326153.9_PAR_Y	0.425491475918296	1.14701625221949	3.59919690299163	0.0003651753460746	0.0284785150121523	-1.64508213834776	ENSG00000178605.13_PAR_Y
ENSG00000090971.4	chr19	2163	ENSG00000090971.4	ENSG00000090971	protein_coding	NAT14	57106.0	InGen	3.0686155108424	5	ENST00000205194.4|ENST00000591590.1|ENST00000592719.1|ENST00000587400.1|ENST00000588985.1	0.115113077067855	3.95881522307975	3.59867263343553	0.0003658856913753	0.0284785150121523	-2.17042504579601	ENSG00000090971.4
ENSG00000174007.7	chr3	2201	ENSG00000174007.7	ENSG00000174007	protein_coding	CEP19	84984.0	InGen	1.91427372595261	2	ENST00000409690.3|ENST00000399942.4	0.132367431761993	3.37676180835382	3.59592045821676	0.0003696360105565	0.0286735489805161	-2.0809251923338	ENSG00000174007.7
ENSG00000140522.11	chr15	1985	ENSG00000140522.11	ENSG00000140522	protein_coding	RLBP1	6017.0	InGen	0.913695915233643	4	ENST00000268125.9|ENST00000563254.1|ENST00000567787.1|ENST00000564388.1	0.262172511286861	2.08422012193515	3.59444976674303	0.0003716548511667	0.0287334097853354	-1.83705105438759	ENSG00000140522.11
ENSG00000166171.12	chr10	1718	ENSG00000166171.12	ENSG00000166171	protein_coding	DPCD	25911.0	InGen	2.98730871770183	6	ENST00000470165.1|ENST00000370151.8|ENST00000626968.2|ENST00000370147.5|ENST00000434727.1|ENST00000475443.1	0.109732426119705	3.66515381065036	3.59340133258214	0.0003731003681438	0.0287486935841639	-2.14089618037171	ENSG00000166171.12
ENSG00000123416.15	chr12	3574	ENSG00000123416.15	ENSG00000123416	protein_coding	TUBA1B	10376.0	InGen	101.521251133834	8	ENST00000336023.9|ENST00000332858.10|ENST00000547765.5|ENST00000550367.1|ENST00000551324.5|ENST00000549870.5|ENST00000547476.5|ENST00000552984.1	0.133032661840817	9.72883574855319	3.58937060394022	0.0003787069897044	0.0290834344526672	-2.34333705220848	ENSG00000123416.15
ENSG00000158747.13	chr1	3465	ENSG00000158747.13	ENSG00000158747	protein_coding	NBL1	4681.0	InGen	2.10772078161423	13	ENST00000428975.5|ENST00000289749.6|ENST00000451758.5|ENST00000622566.4|ENST00000439664.5|ENST00000621723.4|ENST00000375136.7|ENST00000425400.5|ENST00000618761.4|ENST00000439278.5|ENST00000615215.4|ENST00000427894.5|ENST00000548815.2	0.150733063114749	4.11351857625501	3.58717931520874	0.0003817880946635	0.0292226442290817	-2.22962274145925	ENSG00000158747.13
ENSG00000105193.8	chr19	2603	ENSG00000105193.8	ENSG00000105193	protein_coding	RPS16	6217.0	InGen	2.94190315389771	8	ENST00000599539.5|ENST00000339471.8|ENST00000251453.7|ENST00000601655.5|ENST00000602153.5|ENST00000601390.1|ENST00000595386.1|ENST00000599705.1	-0.135388285587129	4.11997221341074	-3.58491571985011	0.0003849955638568	0.029370572171185	-2.26133620497012	ENSG00000105193.8
ENSG00000174521.7	chr19	2342	ENSG00000174521.7	ENSG00000174521	protein_coding	TTC9B	148014.0	InGen	3.96438066165251	2	ENST00000311308.6|ENST00000593586.1	0.168349883118016	4.22006789157416	3.57913297930619	0.000393304799751	0.0298690454218413	-2.26796202874965	ENSG00000174521.7
ENSG00000270111.2	chr10	1304	ENSG00000270111.2	ENSG00000270111	lincRNA		101928322.0	InGen	1.20130377599301	2	ENST00000634462.1|ENST00000602311.1	0.227933563826676	1.77565551962432	3.57857007368047	0.0003941225664412	0.0298690454218413	-1.83890507227883	ENSG00000270111.2
ENSG00000121316.10	chr12	2841	ENSG00000121316.10	ENSG00000121316	protein_coding	PLBD1	79887.0	InGen	0.146673098954239	4	ENST00000240617.9|ENST00000541800.6|ENST00000541618.1|ENST00000540572.1	-0.243826854059781	0.0112363505612641	-3.57254896812251	0.0004029701670705	0.0304394415709493	-1.56481131030013	ENSG00000121316.10
ENSG00000127445.13	chr19	4570	ENSG00000127445.13	ENSG00000127445	protein_coding	PIN1	5300.0	InGen	6.55393478309116	11	ENST00000592184.1|ENST00000587625.5|ENST00000247970.8|ENST00000586025.5|ENST00000590540.5|ENST00000588695.5|ENST00000586352.5|ENST00000585442.5|ENST00000589058.5|ENST00000380889.6|ENST00000591777.1	0.109625695582384	6.22877453845205	3.56900019650458	0.0004082717713972	0.0307391285660788	-2.46795564871281	ENSG00000127445.13
ENSG00000130775.15	chr1	4621	ENSG00000130775.15	ENSG00000130775	protein_coding	THEMIS2	9473.0	InGen	0.700771182367905	11	ENST00000328928.11|ENST00000373925.5|ENST00000373927.7|ENST00000427466.1|ENST00000442118.5|ENST00000467258.1|ENST00000373921.7|ENST00000466068.1|ENST00000482828.1|ENST00000456990.1|ENST00000492877.1	-0.212846773877333	3.04414980226323	-3.56626437985954	0.000412403469807	0.030857272902368	-2.14318540663897	ENSG00000130775.15
ENSG00000104472.9	chr8	3301	ENSG00000104472.9	ENSG00000104472	protein_coding	CHRAC1	54108.0	InGen	0.610688958059493	5	ENST00000220913.9|ENST00000519533.1|ENST00000518971.1|ENST00000519618.1|ENST00000523569.1	-0.172022345371885	2.33535822499045	-3.56618782767254	0.0004125196429501	0.030857272902368	-2.0040944551496	ENSG00000104472.9
ENSG00000141504.11	chr17	1643	ENSG00000141504.11	ENSG00000141504	protein_coding	SAT2	112483.0	InGen	7.18342194352253	14	ENST00000576846.1|ENST00000269298.9|ENST00000570914.5|ENST00000380466.6|ENST00000576579.5|ENST00000571074.5|ENST00000575826.5|ENST00000571195.5|ENST00000573566.1|ENST00000570850.5|ENST00000576686.1|ENST00000572224.1|ENST00000575114.1|ENST00000573930.1	0.0708461793572386	4.84554001170281	3.56354367850267	0.0004165512114071	0.0309589863496553	-2.41042621741729	ENSG00000141504.11
ENSG00000272556.2	chr7	10334	ENSG00000272556.2	ENSG00000272556	transcribed_unprocessed_pseudogene	GTF2IP13		InGen	0.0843795323644383	2	ENST00000609439.2|ENST00000438487.1	-0.260710891639048	1.07786214971427	-3.56353340874491	0.0004165669416377	0.0309589863496553	-1.79281113164106	ENSG00000272556.2
ENSG00000100814.17	chr14	3680	ENSG00000100814.17	ENSG00000100814	protein_coding	CCNB1IP1	57820.0	InGen	2.67193854323302	16	ENST00000398160.6|ENST00000353689.8|ENST00000437553.6|ENST00000398169.7|ENST00000358932.8|ENST00000398163.6|ENST00000554184.5|ENST00000556854.5|ENST00000557665.5|ENST00000554047.1|ENST00000556563.5|ENST00000553291.5|ENST00000553516.5|ENST00000555348.5|ENST00000557114.5|ENST00000555963.1	0.0802222582657992	4.57970943399056	3.56239171190932	0.0004183191613971	0.0309892448856199	-2.38831927366153	ENSG00000100814.17
ENSG00000188674.10	chr2	1435	ENSG00000188674.10	ENSG00000188674	protein_coding	C2orf80	389073.0	InGen	7.85722861632796	7	ENST00000451342.5|ENST00000341287.8|ENST00000451346.5|ENST00000428015.5|ENST00000453017.5|ENST00000423952.2|ENST00000449053.1	0.181601722367696	4.7375049786104	3.56021581303781	0.0004216777804635	0.0311379307182684	-2.40129537060319	ENSG00000188674.10
ENSG00000248673.1	chr5	568	ENSG00000248673.1	ENSG00000248673	lincRNA	LINC01331	104310351.0	InGen	1.0830285388924	1	ENST00000507781.1	0.264005727666701	0.475013571160661	3.55710957790601	0.0004265162652528	0.0313880468852554	-1.67269614236013	ENSG00000248673.1
ENSG00000150867.13	chr10	5088	ENSG00000150867.13	ENSG00000150867	protein_coding	PIP4K2A	5305.0	InGen	14.9334072099415	8	ENST00000376573.8|ENST00000323883.11|ENST00000474335.1|ENST00000545335.5|ENST00000604912.1|ENST00000422321.5|ENST00000432610.1|ENST00000605011.1	-0.264338803189723	7.54742772282622	-3.55584291162832	0.0004285042148103	0.0313880468852554	-2.5090276984564	ENSG00000150867.13
ENSG00000186675.6	chrX	2249	ENSG00000186675.6	ENSG00000186675	protein_coding	MAGEE2	139599.0	InGen	0.759114941596915	1	ENST00000373359.3	0.233387663997938	2.00102935658099	3.5554313002885	0.0004291520799017	0.0313880468852554	-1.95860705690231	ENSG00000186675.6
ENSG00000115806.12	chr2	5340	ENSG00000115806.12	ENSG00000115806	protein_coding	GORASP2	26003.0	InGen	2.09679784110183	11	ENST00000471559.5|ENST00000234160.4|ENST00000444801.5|ENST00000497674.5|ENST00000493692.5|ENST00000455067.5|ENST00000454751.5|ENST00000442798.5|ENST00000497928.1|ENST00000488928.1|ENST00000486498.1	-0.0564106314956025	4.78902588352069	-3.54918918960148	0.0004390902587669	0.0319415537302996	-2.46236675962001	ENSG00000115806.12
ENSG00000182534.13	chr17	9257	ENSG00000182534.13	ENSG00000182534	protein_coding	MXRA7	439921.0	InGen	3.63182015319764	7	ENST00000355797.7|ENST00000375036.6|ENST00000449428.6|ENST00000592148.1|ENST00000585519.5|ENST00000588114.5|ENST00000589082.1	0.109513754401835	6.44517221540361	3.54866949550185	0.0004399273296029	0.0319415537302996	-2.54320484641803	ENSG00000182534.13
ENSG00000277840.1	chr12	690	ENSG00000277840.1	ENSG00000277840	sense_intronic			InGen	0.327229687635624	1	ENST00000614934.1	-0.190040280484416	-0.788556269405095	-3.54686781337767	0.0004428408947204	0.0319415537302996	-1.50733186206568	ENSG00000277840.1
ENSG00000154736.5	chr21	9056	ENSG00000154736.5	ENSG00000154736	protein_coding	ADAMTS5	11096.0	InGen	0.17425082807189	1	ENST00000284987.5	0.145430056109509	1.82043388039112	3.54669760240423	0.0004431170821637	0.0319415537302996	-1.9577787563806	ENSG00000154736.5
ENSG00000100908.13	chr14	1588	ENSG00000100908.13	ENSG00000100908	protein_coding	EMC9	51016.0	InGen	1.54557820189571	7	ENST00000558045.2|ENST00000560403.5|ENST00000419198.6|ENST00000216799.8|ENST00000560600.1|ENST00000559101.1|ENST00000558200.1	0.092517943364613	2.57545041111727	3.54602317780289	0.0004442130040342	0.0319415537302996	-2.10581921858696	ENSG00000100908.13
ENSG00000182158.14	chr7	8788	ENSG00000182158.14	ENSG00000182158	protein_coding	CREB3L2	64764.0	InGen	0.756226787784938	8	ENST00000330387.10|ENST00000616381.4|ENST00000620715.4|ENST00000456390.5|ENST00000452463.5|ENST00000458726.5|ENST00000420629.1|ENST00000468127.1	-0.170544052706435	4.11105453708694	-3.54523060873344	0.0004455041546874	0.0319415537302996	-2.39854754550718	ENSG00000182158.14
ENSG00000152291.13	chr2	7081	ENSG00000152291.13	ENSG00000152291	protein_coding	TGOLN2	10618.0	InGen	10.0010540360204	6	ENST00000282120.6|ENST00000377386.7|ENST00000398263.6|ENST00000409015.5|ENST00000409232.7|ENST00000444342.2	-0.0517496616009133	7.54591608968421	-3.54466680487365	0.0004464247710906	0.0319415537302996	-2.54867192590888	ENSG00000152291.13
ENSG00000102221.13	chrX	5137	ENSG00000102221.13	ENSG00000102221	protein_coding	JADE3	9767.0	InGen	0.628733353483398	4	ENST00000424392.5|ENST00000611250.4|ENST00000614628.4|ENST00000455411.1	-0.184921607931153	2.71063191356027	-3.54156988032149	0.0004515135151794	0.0321779254391839	-2.15798811367538	ENSG00000102221.13
ENSG00000158882.13	chr1	3361	ENSG00000158882.13	ENSG00000158882	protein_coding	TOMM40L	84134.0	InGen	4.00718059585458	10	ENST00000545897.5|ENST00000367988.7|ENST00000474486.5|ENST00000470426.5|ENST00000465512.5|ENST00000492482.5|ENST00000367987.1|ENST00000583479.1|ENST00000468803.1|ENST00000475793.1	0.084061017889358	5.05907182874645	3.54096019037392	0.000452521717188	0.0321779254391839	-2.50890185338309	ENSG00000158882.13
ENSG00000248942.1	chr5	389	ENSG00000248942.1	ENSG00000248942	lincRNA	LINC01335	102503429.0	InGen	0.407533284575626	1	ENST00000507890.1	0.408712706845515	-1.53703152240311	3.537012384412	0.0004591011654168	0.0324545011818303	-1.37389340655887	ENSG00000248942.1
ENSG00000143420.17	chr1	5493	ENSG00000143420.17	ENSG00000143420	protein_coding	ENSA	2029.0	InGen	17.4821759011856	14	ENST00000369016.8|ENST00000369014.9|ENST00000361532.9|ENST00000361631.9|ENST00000509582.5|ENST00000339643.9|ENST00000271690.12|ENST00000356527.9|ENST00000513281.5|ENST00000505321.1|ENST00000503345.1|ENST00000354702.3|ENST00000503241.1|ENST00000362052.7	0.0739898672557656	7.91142473957953	3.53666568231294	0.0004596832440756	0.0324545011818303	-2.57033523292925	ENSG00000143420.17
ENSG00000260296.1	chr4	1157	ENSG00000260296.1	ENSG00000260296	sense_overlapping			InGen	0.899069277372071	1	ENST00000567102.1	0.157732955688101	0.961482749427852	3.53609833144052	0.0004606372623142	0.0324545011818303	-1.8443349442452	ENSG00000260296.1
ENSG00000135093.12	chr12	5135	ENSG00000135093.12	ENSG00000135093	protein_coding	USP30	84749.0	InGen	2.06610590148063	10	ENST00000392784.6|ENST00000257548.9|ENST00000536723.5|ENST00000377883.7|ENST00000536393.5|ENST00000539121.1|ENST00000467307.1|ENST00000479219.5|ENST00000491362.1|ENST00000470117.2	-0.0764176024320037	4.75812638624559	-3.53274102023822	0.0004663207668145	0.0324696450454327	-2.51948375936385	ENSG00000135093.12
ENSG00000101222.12	chr20	1925	ENSG00000101222.12	ENSG00000101222	protein_coding	SPEF1	25876.0	InGen	0.84853808720352	3	ENST00000379756.3|ENST00000463490.1|ENST00000471499.5	0.199931139054188	1.92975805612581	3.53197193791646	0.0004676319434466	0.0324696450454327	-2.02781062614336	ENSG00000101222.12
ENSG00000248858.7	chr8	8071	ENSG00000248858.7	ENSG00000248858	processed_transcript		441369.0	InGen	0.133658738149036	4	ENST00000521230.5|ENST00000521148.5|ENST00000504861.2|ENST00000623616.1	-0.124942941839624	1.45089832472173	-3.53103061095691	0.0004692414740844	0.0324696450454327	-1.96269219961926	ENSG00000248858.7
ENSG00000102054.17	chrX	7392	ENSG00000102054.17	ENSG00000102054	protein_coding	RBBP7	5931.0	InGen	3.49639661944066	12	ENST00000425696.5|ENST00000380087.6|ENST00000330735.7|ENST00000465244.1|ENST00000380084.8|ENST00000404022.5|ENST00000481586.1|ENST00000444437.5|ENST00000416035.1|ENST00000486166.1|ENST00000468092.1|ENST00000493145.1	0.054653738091609	6.02661463492957	3.53037591438198	0.0004703639675961	0.0324696450454327	-2.59923022504858	ENSG00000102054.17
ENSG00000109670.13	chr4	10287	ENSG00000109670.13	ENSG00000109670	protein_coding	FBXW7	55294.0	InGen	18.274941529528	13	ENST00000296555.9|ENST00000281708.8|ENST00000263981.9|ENST00000603548.5|ENST00000603821.1|ENST00000393956.7|ENST00000603841.1|ENST00000604316.1|ENST00000604069.1|ENST00000604822.1|ENST00000604872.5|ENST00000605042.1|ENST00000604095.1	0.145665561884331	8.81253655541314	3.52946371698079	0.0004719321476157	0.0324696450454327	-2.57557497204734	ENSG00000109670.13
ENSG00000203650.8	chrX	3861	ENSG00000203650.8	ENSG00000203650	lincRNA	LINC01285	101928287.0	InGen	0.185245427650847	4	ENST00000634488.1|ENST00000412422.6|ENST00000608172.1|ENST00000634601.1	-0.214522532924017	0.941277187212533	-3.5290886851359	0.0004725782934294	0.0324696450454327	-1.88237756679247	ENSG00000203650.8
ENSG00000130035.6	chr12	9208	ENSG00000130035.6	ENSG00000130035	protein_coding	GALNT8	3742.0	InGen	1.27376878404665	5	ENST00000252318.6|ENST00000542998.5|ENST00000535354.1|ENST00000433855.1|ENST00000541339.2	0.0986157079012151	4.72637718087234	3.52878081413313	0.0004731093465687	0.0324696450454327	-2.51596253020263	ENSG00000130035.6
ENSG00000146223.14	chr6	7809	ENSG00000146223.14	ENSG00000146223	protein_coding	RPL7L1	285855.0	InGen	6.78752101036454	10	ENST00000483998.6|ENST00000493763.5|ENST00000397415.7|ENST00000304734.9|ENST00000487619.1|ENST00000492836.1|ENST00000497417.1|ENST00000602561.1|ENST00000462348.1|ENST00000459829.1	0.053200994006967	6.96122031536112	3.52847022391187	0.000473645656603	0.0324696450454327	-2.61119331871116	ENSG00000146223.14
ENSG00000181873.12	chr1	10219	ENSG00000181873.12	ENSG00000181873	protein_coding	IBA57	200205.0	InGen	0.484557720909192	3	ENST00000366711.3|ENST00000484749.5|ENST00000546123.2	-0.0778583412359044	3.66215976988061	-3.5277254025839	0.0004749340943959	0.0324696450454327	-2.38134998744528	ENSG00000181873.12
ENSG00000131943.17	chr19	5378	ENSG00000131943.17	ENSG00000131943	protein_coding	C19orf12	83636.0	InGen	3.66760710611332	9	ENST00000623113.1|ENST00000614091.4|ENST00000323670.13|ENST00000392276.1|ENST00000592153.5|ENST00000392275.1|ENST00000392278.2|ENST00000591243.1|ENST00000342680.5	0.0828914324760767	5.59819650254396	3.52738314481978	0.0004755272533287	0.0324696450454327	-2.59302379663321	ENSG00000131943.17
ENSG00000084207.15	chr11	1915	ENSG00000084207.15	ENSG00000084207	protein_coding	GSTP1	2950.0	InGen	7.91141007212557	7	ENST00000398606.7|ENST00000398603.5|ENST00000494593.1|ENST00000489040.1|ENST00000498765.5|ENST00000467591.1|ENST00000495996.1	-0.106205552632361	5.16953445335306	-3.52690626625677	0.0004763548776143	0.0324696450454327	-2.57375230700641	ENSG00000084207.15
ENSG00000152377.13	chr5	6222	ENSG00000152377.13	ENSG00000152377	protein_coding	SPOCK1	6695.0	InGen	17.0161489812911	11	ENST00000394945.5|ENST00000282223.11|ENST00000515091.1|ENST00000509978.1|ENST00000508642.1|ENST00000635347.1|ENST00000510689.5|ENST00000510405.5|ENST00000505690.1|ENST00000503916.1|ENST00000509293.1	-0.113893228073836	8.09616579912361	-3.52586784160806	0.0004781617374483	0.0324966615606836	-2.60209799957456	ENSG00000152377.13
ENSG00000159140.18	chr21	13172	ENSG00000159140.18	ENSG00000159140	protein_coding	SON	6651.0	InGen	9.89870807248589	21	ENST00000356577.8|ENST00000475072.1|ENST00000381692.6|ENST00000300278.8|ENST00000455528.5|ENST00000381679.8|ENST00000492229.1|ENST00000290239.7|ENST00000436227.5|ENST00000421541.1|ENST00000429093.6|ENST00000474355.1|ENST00000457208.5|ENST00000467616.5|ENST00000484294.5|ENST00000473102.5|ENST00000470533.5|ENST00000478183.5|ENST00000465834.5|ENST00000477419.5|ENST00000491794.1	-0.0607816125131433	8.4040104010998	-3.52005344415594	0.0004883979761946	0.0330550294419098	-2.61573951456793	ENSG00000159140.18
ENSG00000085117.11	chr11	4054	ENSG00000085117.11	ENSG00000085117	protein_coding	CD82	3732.0	InGen	1.26522694055561	14	ENST00000526958.5|ENST00000227155.8|ENST00000342935.7|ENST00000532544.5|ENST00000529277.5|ENST00000525210.5|ENST00000525898.5|ENST00000527737.5|ENST00000524704.5|ENST00000525813.5|ENST00000529853.1|ENST00000530601.1|ENST00000530931.1|ENST00000524750.1	-0.223029371039402	3.6571889541175	-3.51810749535979	0.0004918694052383	0.0330550294419098	-2.41842944046757	ENSG00000085117.11
ENSG00000232320.6	chr2	511	ENSG00000232320.6	ENSG00000232320	processed_pseudogene			InGen	3.04587484772779	1	ENST00000482477.2	0.171279618885157	1.95647499972972	3.51804434481286	0.0004919824473264	0.0330550294419098	-2.08629595645081	ENSG00000232320.6
ENSG00000185973.10	chrX	3922	ENSG00000185973.10	ENSG00000185973	protein_coding	TMLHE	55217.0	InGen	1.42765050180311	6	ENST00000334398.7|ENST00000449645.2|ENST00000369439.4|ENST00000487422.1|ENST00000474677.1|ENST00000461075.1	-0.101399718817005	3.77377089810007	-3.51728081679165	0.0004933511207818	0.0330550294419098	-2.43461315576972	ENSG00000185973.10
ENSG00000185386.14	chr22	2688	ENSG00000185386.14	ENSG00000185386	protein_coding	MAPK11	5600.0	InGen	5.81596705459653	4	ENST00000330651.10|ENST00000395764.5|ENST00000417877.1|ENST00000495277.1	0.135412777589091	5.25021553798806	3.51716926939828	0.0004935513749736	0.0330550294419098	-2.60540485843068	ENSG00000185386.14
ENSG00000173660.11	chr1	1408	ENSG00000173660.11	ENSG00000173660	protein_coding	UQCRH	7388.0	InGen	29.2103243294427	5	ENST00000311672.9|ENST00000489056.5|ENST00000486951.1|ENST00000496387.5|ENST00000460947.1	0.114237892378974	6.59499680083553	3.51555700580495	0.0004964542871773	0.0331530733979083	-2.65153792609617	ENSG00000173660.11
ENSG00000146007.10	chr5	1812	ENSG00000146007.10	ENSG00000146007	protein_coding	ZMAT2	153527.0	InGen	18.4999322920148	3	ENST00000519913.6|ENST00000274712.7|ENST00000506644.3	0.0908901633799064	6.30929091284771	3.50970733017374	0.0005071215316058	0.0335638903359859	-2.67005117706258	ENSG00000146007.10
ENSG00000117713.18	chr1	15922	ENSG00000117713.18	ENSG00000117713	protein_coding	ARID1A	8289.0	InGen	2.06523576512733	17	ENST00000430799.7|ENST00000637465.1|ENST00000324856.11|ENST00000457599.6|ENST00000524572.1|ENST00000374152.7|ENST00000615191.4|ENST00000636219.1|ENST00000636958.1|ENST00000636422.1|ENST00000430291.2|ENST00000636110.1|ENST00000636072.1|ENST00000466382.2|ENST00000636794.1|ENST00000532781.1|ENST00000637788.1	-0.0890412044779778	6.31288908666072	-3.5096410509415	0.0005072436162435	0.0335638903359859	-2.67788287909149	ENSG00000117713.18
ENSG00000159915.12	chr19	4051	ENSG00000159915.12	ENSG00000159915	protein_coding	ZNF233	353355.0	InGen	1.12195385440531	5	ENST00000592581.5|ENST00000590668.5|ENST00000588489.5|ENST00000391958.6|ENST00000589522.1	0.140917769952822	3.4154194070177	3.50946693197408	0.0005075644700016	0.0335638903359859	-2.3850705852515	ENSG00000159915.12
ENSG00000112981.4	chr5	2392	ENSG00000112981.4	ENSG00000112981	protein_coding	NME5	8382.0	InGen	3.23870768011069	6	ENST00000265191.3|ENST00000506657.1|ENST00000514481.1|ENST00000508252.1|ENST00000511353.1|ENST00000512954.1	0.132628260597451	4.2898435841549	3.50899588855113	0.0005084334271131	0.0335638903359859	-2.52702277329674	ENSG00000112981.4
ENSG00000167733.13	chr19	2991	ENSG00000167733.13	ENSG00000167733	protein_coding	HSD11B1L	374875.0	InGen	2.55891887947915	23	ENST00000577257.5|ENST00000577917.5|ENST00000581893.5|ENST00000582346.5|ENST00000301382.8|ENST00000411793.6|ENST00000581773.5|ENST00000423665.6|ENST00000584904.5|ENST00000583928.5|ENST00000579562.5|ENST00000342970.6|ENST00000422535.6|ENST00000578167.5|ENST00000577701.1|ENST00000581521.5|ENST00000339423.6|ENST00000578832.5|ENST00000579559.1|ENST00000577920.1|ENST00000616276.4|ENST00000578046.1|ENST00000581423.1	0.135378601158573	4.21351793418701	3.50564183011337	0.0005146612079456	0.0338779416281699	-2.52725199210934	ENSG00000167733.13
ENSG00000166922.8	chr15	2196	ENSG00000166922.8	ENSG00000166922	protein_coding	SCG5	6447.0	InGen	30.4885518312555	9	ENST00000300175.8|ENST00000413748.6|ENST00000494364.5|ENST00000497208.5|ENST00000471027.1|ENST00000470349.5|ENST00000498069.5|ENST00000498607.2|ENST00000475752.1	0.130743529039039	7.3017348937107	3.5030282999527	0.0005195634072237	0.0339424217719139	-2.69215105002824	ENSG00000166922.8
ENSG00000223756.6	chr11	3666	ENSG00000223756.6	ENSG00000223756	transcribed_unprocessed_pseudogene	TSSC2		InGen	0.0966642861956148	6	ENST00000529482.5|ENST00000526284.5|ENST00000530366.5|ENST00000526488.5|ENST00000533775.5|ENST00000450217.2	-0.306399940998193	-0.459624543486172	-3.50276454949579	0.0005200605445325	0.0339424217719139	-1.72336820299912	ENSG00000223756.6
ENSG00000158423.16	chrX	2993	ENSG00000158423.16	ENSG00000158423	protein_coding	RIBC1	158787.0	InGen	0.0934987833847056	5	ENST00000329209.9|ENST00000414955.6|ENST00000457095.5|ENST00000375327.5|ENST00000490702.1	-0.219642558431637	-0.496144288772333	-3.5035063960774	0.0005186633883541	0.0339424217719139	-1.71230651239805	ENSG00000158423.16
ENSG00000197111.15	chr12	7926	ENSG00000197111.15	ENSG00000197111	protein_coding	PCBP2	5094.0	InGen	3.93036321508815	26	ENST00000359282.9|ENST00000437231.5|ENST00000447282.5|ENST00000549863.5|ENST00000359462.9|ENST00000550520.6|ENST00000546463.5|ENST00000552296.6|ENST00000550192.5|ENST00000551104.5|ENST00000552980.6|ENST00000552819.5|ENST00000550910.1|ENST00000455667.7|ENST00000439930.7|ENST00000548933.5|ENST00000546652.6|ENST00000562264.5|ENST00000548190.1|ENST00000550585.5|ENST00000547987.2|ENST00000553064.6|ENST00000547859.2|ENST00000549272.1|ENST00000547048.5|ENST00000550733.1	-0.0824155503284913	6.31383804829543	-3.49898033333546	0.000527242527906	0.0342229040695202	-2.71343389242406	ENSG00000197111.15
