"","MEblack","MEblue","MEbrown","MEcyan","MEgreen","MEgreenyellow","MEgrey","MEgrey60","MElightcyan","MElightgreen","MElightyellow","MEmagenta","MEmidnightblue","MEpink","MEpurple","MEred","MEroyalblue","MEsalmon","MEtan","MEturquoise","MEyellow"
"R12422",-0.0277710164314759,0.0206130316543037,0.0883439729223711,-0.0226078935993527,0.0352124105803855,-0.0791137500142764,0.0223458421641122,0.0419247276013423,-0.15476428078251,0.0597885878478084,0.0128097801930538,-0.0939270588706747,0.042178544257029,0.0962860558328216,-0.067810425645151,0.0772825850134104,-0.0194825019930441,-0.0498103070275264,-0.0125881230241406,-0.0852973095376377,0.104580028311543
"R12423",0.0400621071447912,-0.0398457486032823,0.025371640955129,0.0333688255719621,0.0416038131386585,-0.0155233511096215,0.0164273038320883,-0.0387639520477743,-0.000512755057584466,-0.0125210526696869,0.0537144917007825,-0.0058944069598357,0.0273355078388712,-0.0325949435167078,-0.00450563743994894,-0.0309359675054585,-0.026685582198725,-0.0266215418977792,-0.0147076785491901,0.0102921193443845,-0.0111128401710647
"R12424",-0.0592451138979446,0.0574924084165897,-0.053303360482428,0.0109231916845827,-0.0785621909728735,0.0369270944837544,0.00551209545612532,0.0482762248536006,0.0102489672404018,0.0208260257694137,0.0518568198187572,0.0318605981306999,-0.0594860607767265,0.00829110737697833,0.0451779141825277,0.0310680551285034,0.0609793019095148,0.0529105787868742,0.0420213966591859,-0.0141921218572201,-0.026385049055667
"R12425",0.017610999847154,-0.0277901032969365,-0.019250362951848,0.0293481816944905,-0.00786383691218312,0.0588137881444993,0.0321026239822548,-0.0475288766096308,0.043154115656865,-0.0478275885587946,-0.0148226747629209,-0.0134829352950505,0.0223434408755315,-0.00484686646121665,-0.0198022796112818,-0.00664020657214724,-0.0158342392614291,-0.0447800993976001,-0.0038387528441356,0.0150608082191783,-0.00482266746399241
"R12426",0.0325879254001693,-0.0256288101135716,0.0478991924432172,0.0478162767236609,0.0482711867395995,-0.030394525954168,-0.0283343204931268,-0.0162154676308854,-0.00143700602805651,-0.00116145463295293,-0.00450369268872184,-0.0700940582781296,0.0245109785747585,0.0240371379657974,-0.0757804076435507,0.000646468189810037,-0.0401385065623027,-0.0580147620082439,-0.0509312505073203,-0.0241317001480218,0.040853485801305
"R12427",-0.0665495561926674,0.0344458603018213,0.0256309911337574,-0.109193229194255,-0.0112893119725156,-0.0653572306955719,-0.0119188474875081,0.0496238684703538,-0.0204310684607681,0.0645933694101991,-0.0780462553682357,1.64396012871584e-05,-0.0394818197038814,0.0301182874204332,0.00981419351509982,0.0382134394360037,0.0467603876289292,0.0216429942229531,0.0415597269091936,-0.0228676878953358,0.0255978110519863
"R12428",-0.00907053089623766,0.00872418323102943,0.059462873530109,0.0144823235853097,0.0257068639624732,-0.0322154752622283,-0.0213842836712071,0.0125816799098493,-0.0210903252562543,0.027710205621272,0.024898006525944,-0.0809548426483702,0.0107166715084427,0.0471468245255989,-0.0546808846768707,0.0348784805962742,-0.0542780662465815,-0.0239406498774615,-0.0399996305951594,-0.0669552632576551,0.0581081335230507
"R12429",0.0860269463116843,-0.09142752589001,0.0616881342667947,0.0382185192290832,0.090831255395554,0.160050282731118,0.0223295160188468,-0.0591353193735773,0.0356843599981428,-0.0161369337139794,-0.0815586032054199,-0.076483216902163,0.104985675133662,-0.0160111240574958,-0.113996491091758,-0.0617497023550762,-0.0585649020226074,-0.108244473870349,-0.106605952366766,-7.64035371526201e-05,0.0248380944956471
"R12430",0.0375805866830561,-0.0908092731857196,0.0438557204296929,0.0265941804586862,0.0480201906355165,-0.0355003962179055,0.0100421035306895,-0.0147399160972758,-0.0457720603914097,0.0418180108177405,-0.044986814408586,-0.0344104048909726,0.0310605164216064,-0.0166087581986562,-0.0691228464695838,-0.0579138942847174,0.0427468860852849,-0.0825016491828808,-0.104408092840806,0.0383548859088624,0.0142321645828233
"R12431",0.0120770938865059,-0.0483663117464235,0.0117584499116231,-0.00879071896609926,0.00398528199177618,0.00642426802415078,0.0384951234052965,-0.0235650128605307,0.0682319434817268,0.0103989185727361,0.0214078261837764,-0.0027132779093251,0.0214128494447673,-0.00955573733702658,-0.00667965356561966,-0.0356900774904138,0.0104316104639219,-0.0438897426300202,-0.0604179460706311,0.0244131116153817,0.0124076077782601
"R12433",-0.000700327470907785,0.00212700448188209,0.0261510784616443,0.0159217057712824,0.0333098109916898,0.0440074997142569,-0.14525248877427,0.00415837159805148,0.0456736052991476,0.0107274774265906,-0.0207186349889076,-0.0201109536580986,-0.0690556874455878,0.00233526766062098,-0.0372246744176025,0.0111873940440205,-0.0294533843332096,0.00143270315795409,0.0219930978623425,-0.0493449451605557,-0.00335604959105146
"R12435",-0.0694040884632079,0.0540715569444308,0.0208431083152051,-0.0416190830338082,-0.0392321636425395,-0.0124649020216269,-0.0332596928123836,0.0647762137331124,0.0125076337617983,0.0636229531129649,0.0121677774360069,-0.0124775842089777,-0.0435456575200701,0.0515747453557553,0.0163260722867725,0.0527491514027133,0.0257786765506094,0.0466903590056979,0.00972213749171785,-0.0684701301086823,0.0460484831920282
"R12436",-0.0245288029112408,0.0180471488014992,0.00218013960024435,0.00483269720045771,-0.0109733580481966,0.0592532271687913,-0.028593102246747,0.01421456583504,0.0971789447579757,0.0203098298279573,-0.0342370901493493,-0.040580408699773,-0.0264643253492373,0.0155335607464905,-0.0302564595338924,0.0309945708807606,0.0112586392468236,0.00141336624741889,-6.28784267168335e-05,-0.0571539212292607,-0.000741064335215922
"R12437",-0.021400247201651,-0.0342380497581023,0.0151447118976423,-0.106080916869955,0.0127946933696095,-0.0729050440652404,-0.0416152012000403,-0.00468404236614557,-0.00796515627513887,0.0165901564510008,-0.0753059523228695,0.0167229006575081,-0.0442496213195831,0.030292405583406,-0.0256659822327135,0.00412706986607483,-0.0091961168246601,-0.0318316215997527,-0.00193651571125592,0.043541595528414,0.0296188517864324
"R12438",-0.0172521296012514,-0.0195735284612061,-0.031153292322992,0.0067037137325084,-0.0110629066202003,0.0206054676757895,-0.0744310187051124,0.019726296835853,0.0436008026858535,0.0266153752336337,0.0309151531357111,0.0503279871479496,-0.0619468679591586,-0.0284599397736855,-0.0260338595358799,-0.0242414689915656,0.0703991672499652,-0.0229403873432925,0.0210730152112952,0.0510706758806607,-0.038955746412407
"R12439",-0.00106834956639808,0.000832056101682407,0.00403045288415967,0.0297297398120749,0.00800778986772228,-0.0251590281473089,-0.00615915052851333,0.0470274695387853,0.0221989474753088,0.0396078410136028,0.0410641777114565,-0.00565659595280727,-0.0122889449939398,-0.0277477712071807,-0.016102459751519,-0.0492522802538497,0.0756421030228003,0.0290284197166009,-0.0707555124413827,-0.0141577462658925,-0.0086991035380137
"R12441",-0.0364012256786579,0.0282327419517287,-0.0476565439306729,-0.0459809506918552,-0.0454541760873556,0.0985993569953806,-0.0339514395332493,0.0195365405057064,0.0506041799722695,-0.0109890485165396,-0.0448805281330104,0.0441740128442189,-0.06600165122057,0.00298645775773906,0.00956544542125266,0.0226466896182316,0.031448804287871,0.0236994682419396,0.0388782135381207,0.0200967657226038,-0.02533736834875
"R12442",0.0232450783075757,0.000742518267729777,-0.0549775094618359,-0.0334529229087454,-0.004933049764228,-0.000814779231052501,-0.0215278899288776,-0.00866831612332091,0.0538876491133043,-0.0115813476414115,-0.0338687932971521,0.0986732083779776,-0.0458807751250058,-0.067483849537457,0.0654062721945364,-0.0313203421345915,0.0555172009226767,0.0526808236067811,0.0391058341221487,0.0913719280134307,-0.0732590067480921
"R12443",-0.152656845688131,0.114729656267582,0.018000689946872,-0.165248604956764,-0.0759899635676757,-0.0604991387244037,-0.00530829725648754,0.128495443853907,0.0242508112442054,0.104270901222526,-0.0943905912806269,-0.0318215397222178,-0.0756693324022239,0.130700462107272,0.0252360548337689,0.138850217089946,0.0567641560786251,0.0626061997678089,0.0790738769387187,-0.113904428156267,0.0909199481201058
"R12444",-0.0691995049757669,0.0417070111982121,-0.00335498779954298,-0.0530610265782086,-0.0529400915078738,-0.0115698256309583,-0.0364430238807038,0.0584951932088365,0.0370337716656944,0.0483820354164598,-0.00205665827785216,0.00718558551671847,-0.0497358711755874,0.0469184840036222,0.0127929122978232,0.05395257188783,0.0252229221449973,0.036477324134017,0.0479666393837088,-0.0374738441053592,0.0267281387031275
"R12446",-0.015778975159617,0.0627408687245125,-0.102559321648444,0.117388051886842,-0.0790100703531811,0.0464642112739919,-0.0318795458519371,0.0497700618009839,-0.110501148654204,-0.0404822940983017,0.151124579254293,0.0387533698319618,-0.0729317322995152,-0.0228172828113142,0.0325394948082721,0.0115961315845654,0.019392035377412,0.0679603924534344,0.013718262486232,0.00398368282943417,-0.0594472326128241
"R12447",-0.0206859817610362,0.00474468174218727,0.0642361415460409,-0.0238458920894007,0.0285492760052988,-0.0404170301698163,-0.0194223759667444,0.0195383537999039,-0.0189613583223758,0.0307988449254034,-0.00707460771322617,-0.0627609981054876,0.00410592240379788,0.0444889222966338,-0.0473128743793027,0.02222571424253,-0.0329674678076555,-0.0147636445469163,-0.0318657278374164,-0.0520962103011209,0.0607745750293943
"R12448",-0.0139764942504676,0.0151428022850712,-0.0151667739945384,-0.0109171240176519,-0.012923076111585,0.0265588159412142,0.0190917470273341,0.0338162243496532,0.0306430208638564,0.0290321852853834,0.0182943948519761,0.0224842337073009,-0.00136445632479116,-0.0245235538134346,0.0370026188036936,-0.0204207073127807,0.0564760403599455,0.0394097732358916,-0.00267082257844133,-0.00427293054844607,-0.0181112952913773
"R12449",-0.0345485768320719,-0.00682342373188332,0.0473246763723686,-0.0324564120733586,0.0110204363245997,-0.0562140382980486,-0.00780633978684448,0.0293743725412223,-0.0317238213786159,0.0527859814583131,-0.0380660889259675,-0.0437527827629461,-0.0153890351534419,0.0353753398534515,-0.0377442813034745,0.0120578181078744,0.0077840158286408,-0.0211147241233847,-0.0354720620496557,-0.0219037859904208,0.0525101735587867
"R12450",-0.0148342464436261,0.00682544906720037,0.0329061344707193,0.0156026824650606,0.00461316044334139,-0.0106803466031922,-0.0239632625922704,0.0199952957280445,0.0103086072128433,0.0432167123762467,0.0432136935612624,-0.0273172077853553,0.00497330220200413,0.0391169960788731,-0.0221908421482535,0.0250936197618484,0.0117870245167487,-0.012161250543348,-0.0237507696414173,-0.0402598426543403,0.0306715131485546
"R12456",-0.00890732889654797,0.0202391004996447,-0.016062838866485,0.0163411676863925,-0.0114422650430076,-0.017417841459232,0.0140822293564217,0.0158295747353203,0.0147542817541672,0.00689879604611555,0.0141631930203809,0.00530679334726895,-0.00766915399556485,-0.0205919248685749,0.0229605778631196,-0.00794715124482433,0.0299056410548045,0.0256810250347152,0.0118222923931066,0.00197808942918746,-0.0185799466716578
"R12457",-0.0125666240977449,-0.0108480301836852,0.00114433455024138,-0.0116961426033878,-0.00184225307833717,-0.0185333233934675,-0.00594229468166094,0.0330754235480528,0.0524196524254482,0.0526253281747035,-0.00419093254051726,0.0272709940509318,-0.032297185216716,-0.0286681568564999,0.0105626640073559,-0.0338273689625022,0.0696922633348157,0.0139961280535451,-0.0184620208741893,0.0300793996917468,-0.0110627330958218
"R12458",-0.0329768644671481,0.0670151544697792,-0.0307445779612077,0.0448879862424804,-0.0472417775051881,0.0123808200798265,-0.00362831582954257,0.0465206273875904,-0.0436431175192566,0.0172519462221902,0.099327495614176,0.00769186603603293,-0.0330220936554476,0.011258299893372,0.0420603059573055,0.0400481210585199,0.0323049796458953,0.0587649806107366,0.0363514573116339,-0.0493649256929274,-0.0109994943682934
"R12460",0.0510045051092047,-0.0408150005474075,0.0515241461720042,0.0271344076875628,0.0642424641499061,-0.0118605370167551,0.0220041861191821,-0.0146247933018124,-0.00361517706846621,0.00564920831744456,-0.0405586077141645,-0.0468490645349383,0.0626256655587622,0.00686128203789879,-0.05405143433564,-0.0346160893683828,-0.00152178654852057,-0.0404217968261234,-0.0828555183237401,0.00551107634868941,0.029514943794928
"R12461",-0.0565127881207137,0.0402166105317927,0.00516874661785089,0.000889639002578716,-0.0345185463759549,-0.0319596838345873,-0.00436651688229899,0.0384499489173318,-0.0291772114230695,0.0320426945491404,-0.00863344941668904,-0.0722616718440496,-0.00503635663153093,0.106778380645858,-0.066105885508267,0.100617273256321,-0.00719695808546913,-0.0434680228187366,0.0322435364393546,-0.0564029625125537,0.0664364754718957
"R12462",-0.0624182884525002,0.0229870788858504,0.0178472681295455,-0.177134301527224,-0.0113522018999191,-0.0421292433140315,-0.0311871542131496,0.0672742220615792,0.0140692469640752,0.0787774536920331,-0.142603730182892,0.020253301571339,-0.0591819456761024,0.0029562220500318,0.0227220667610011,-0.00656083273489277,0.0660500955402683,0.0633233414508078,-0.00787267264086329,-0.00870495077951961,0.0163669279666452
"R12463",0.0516878565696774,-0.0256906762434108,0.0323376943302438,0.0312419797905709,0.0393346479800804,0.0258737245830444,0.0812594883162888,-0.0679540754668634,0.0320893522138172,-0.0574333240473712,-0.0508463802089553,-0.0678269147734023,0.110007151060583,0.021494496184943,-0.0328647628389537,0.0145278516345275,-0.0678643033381567,-0.0614128311319676,-0.0428119768103285,-0.0239784349118766,0.0248124495152137
"R12464",0.0066480335593473,0.00209515495744288,-0.0217017179373229,0.0323372275689773,-0.016004241154897,-0.013102305531828,-0.00974897578936885,-0.0128337614369791,-0.00809871471726364,-0.0171161777738158,0.0106376969880073,-0.0177886063268798,-0.00324413427774388,0.0164392190921098,-0.0172762840264994,0.0138400902713512,-0.0180429184853466,-0.0176612649470735,0.00627001770326844,-0.00390357302008532,0.00302145774019338
"R12465",-0.0458398408361234,0.0306876366796996,0.000400373539788565,0.0205591531539843,0.00914661548994667,0.0422234004239685,-0.195263302803745,0.060179572385356,0.0168281268795444,0.0630829927416183,0.0279245804512234,0.0464656471891948,-0.131732708697071,-0.0384637736167012,-0.0239058163698065,-0.00495204835605717,0.0777731290068695,0.0297398659933193,0.0645668237940113,0.00373512734807907,-0.0402394000243474
"R12466",0.0292412762882384,-0.0364739976768181,0.0261212202283509,0.00850933054414396,0.0395118697467537,0.0114067538637661,-0.013206606358149,-0.03636458327793,0.0118930686695409,-0.0180048859181561,0.0167429709116871,-0.0102650592512249,0.012753652763702,-0.0296224022883814,-0.023940110113286,-0.0435736402464037,-0.0289220328477669,-0.0261252301897823,-0.0271056934000701,0.015625421717189,-0.00442937118540487
"R12470",-0.0210532882298855,0.0231542598528735,0.052938823584816,-0.0491483739571212,0.0261604267347649,-0.0275936685611619,-0.0095942786107339,0.0306219674974768,0.00281814941792283,0.0346437210870539,-0.0219579759775351,-0.0345196322337353,-0.0034493742613313,0.0218250132723197,-0.00439200324236912,0.00476689273421025,0.00475826931472833,0.033858917752138,-0.0202783301499908,-0.0442414996492249,0.0393497195689376
"R12472",-0.0438453491743261,0.0472647489550641,-0.00506658845603365,-0.0128775929108213,-0.0213404171407676,-0.0639638396402663,-0.0101360544746148,0.0774061351545187,-0.0116797348197663,0.0580733583855769,0.045156343790585,0.0124705326399525,-0.0388044587400684,0.024192056335651,0.0138585456702928,0.0249200764522604,0.0837710004135169,0.0497422525080435,0.0213327169468475,-0.0132118440568849,0.0150959151239801
"R12473",-0.0691543644341652,0.0399156344085967,0.103588123024524,-0.268858608907504,0.0398447363322943,-0.185009619512026,-0.0481886148449304,0.0508241760362585,-0.220726113163427,0.0749848302278355,-0.312101978768317,-0.114601643415004,-0.0413067735250258,0.0896004747782745,-0.0534879446285869,0.0808684568087533,-0.0384084939661698,0.00214712005746864,-0.00251412520217737,-0.100363070932138,0.112040687377973
"R12474",-0.0128644945058909,-0.00678725606550659,0.0112167105271846,-0.00930102723125189,0.0091581192685191,-0.0779531116053938,-0.0468689817424951,0.0315071155818247,0.0331606656711967,0.0367278543047496,0.0365694607492205,0.0296808946617091,-0.051241388598728,-0.0179841247340068,0.00428387589699201,-0.0237081454770895,0.0294933008623245,0.0246515582688012,-0.0181330200209891,0.0301257168074484,0.00179468225681802
"R12475",-0.0379024024656985,-0.00270492637365762,0.0628858878044556,-0.0583692196560838,0.0191612069867285,-0.0772505535194759,-0.0048638160429978,0.00200948103596372,0.0036231231106438,0.0232670406514885,-0.010190290152815,-0.0428537451014885,0.00532080149902596,0.0625312115683406,-0.029786719989978,0.040306555296097,-0.0404606796128334,-0.0243674241706791,0.0014622403370595,-0.0378791249911289,0.0731485828652049
"R12477",-0.0419468008337823,0.0177332599459855,-0.0120658811486977,-0.0490766694931731,-0.0219293864677056,-0.033189341702142,0.0211361267757584,0.0374597483509427,-0.0243697480074046,0.0505679359804125,-0.0107904581899499,0.0398317543236855,-0.020896893871644,0.00548321497479385,0.0369804339942318,0.0053306492304579,0.0554520366638847,0.0253550844874106,0.0246690646709161,0.0258835982301116,-0.0042169036880754
"R12478",-0.153559590773406,0.085124927439452,0.0753032187608143,-0.237918314395601,-0.0195856863665754,-0.119773238661188,-0.062916770403906,0.13537708257998,-0.0652126244676507,0.15176674931669,-0.164431492025428,-0.0310292725724183,-0.10013783514052,0.119143377679913,-0.0017396069978777,0.115025396668833,0.0934072857528658,0.0596340019798684,0.0468161994272317,-0.0978177841468277,0.110922765242629
"R12479",0.0258763985815446,-0.0365833227984421,0.0315799933030763,0.0304489857755984,0.0317650723681129,-0.0780710231834743,-0.0140774457449964,-0.0137365676629295,-0.0541952511360865,-0.00346991383381527,-0.00125100310965758,-0.0441430685786753,0.0291817893982988,0.037221882304127,-0.0781318475285974,0.00926066689396597,-0.0477282834592685,-0.0709853101632629,-0.0297020803374779,0.0196395626559528,0.0469773744677179
"R12480",-0.0142964734369254,0.00401548735858532,0.0148210060884946,0.0083511772526188,-0.00574403564951306,-0.0358752697052569,-0.0223107700726088,0.00688789834331092,0.0406769275006227,0.019029533644313,0.0141603141650237,-0.0129100334099946,-0.0246346149638777,0.00785364179703504,-0.00318181727599273,0.00271932402649704,-0.00728547400858471,0.00811817260822545,-0.0218416391308325,-0.0210133940643743,0.0187380330141578
"R12481",-0.018346118171897,0.0143903023732295,0.0238456999224285,0.0094958527779662,-0.00157683568951156,-0.0216336041224721,-0.0175503285160385,0.0237599789268239,-0.0368603491959903,0.032016265907818,0.0121083529757158,-0.0265692267101124,-0.00904939712006243,0.030910018646134,-0.0141388605388349,0.0251404375569414,0.011390618866689,-0.000282882434470568,-0.0214504043200607,-0.0310189379582454,0.0312956556073064
"R12482",-0.0855383535893504,0.0496281232944991,0.0282810168412109,-0.0561006934569824,-0.0410699289494827,-0.0432352036128691,-0.0358943953806888,0.067220856628462,0.0436518945151998,0.0785786765283565,0.0213561802866941,-0.00818011232032114,-0.0656028366008855,0.0461100821046431,0.0147106992396778,0.0400407246801041,0.0127473122991898,0.0505326877180027,-0.012904482548662,-0.0585973408685005,0.0513848397448997
"R12483",-0.0118521559202311,-0.0130971483152091,0.00593211700345238,0.0176988154902492,-0.0168782416358784,0.0348912878272786,0.0354897277098129,-0.0371539638240693,-0.0149405892542907,-0.0217012886782676,0.0166544588431421,-0.00967666143070178,0.0217174949767169,0.0183182993692793,0.00644467691214277,0.0123683082892171,-0.0704604350498555,-0.0287825306169643,-0.00142843208082671,-0.0104077648511118,0.0215667897544238
"R12485",0.0247552819272496,-0.0103898106734528,0.035667453211064,0.0385894169209298,0.0365135804014069,-0.0373816488913657,0.0116012036471816,-0.0153599920996719,-0.0689595270483278,-0.0134653904199571,0.0250756335335713,-0.0527956105447152,0.0380680648597908,0.0134894452541419,-0.0476575615146157,0.00568801627016931,-0.0391978549303805,-0.0356956949689356,-0.0281261479801536,-0.0259043704228567,0.0249180192346006
"R12486",-0.0447342737415055,0.0134031523176587,-0.00319984964271708,-0.0149780065161655,-0.0301487525601058,-0.0124774334597175,-0.0068257046556539,0.05525199762046,0.0186894956641701,0.0725063848890154,0.0218816409349127,0.0271926573953501,-0.0339397096254442,0.00575961006921431,0.0189800724472394,-0.00569664842188386,0.0912435865030151,0.0306882447354314,-0.0178806424181533,0.00133154677527712,-0.000119311517525145
"R12487",0.0146192825458388,0.0258578632322094,-0.0373182014140563,0.0572058442518717,-0.0182850757010433,-0.0249926323916278,-0.00941134853038893,-0.00357827263041386,-0.0445913966303701,-0.0550312846699485,0.0745395268985115,0.0226865603991247,-0.0160192441268316,-0.00371737291539483,0.0295511955350959,0.0047564632209523,-0.0241912744330987,0.040521650454533,0.0115319216019454,0.0129041906460854,-0.0178441621702818
"R12488",0.0477174192382674,-0.054046713133316,0.0856334739505954,0.0292557095588611,0.0931052496883435,-0.0526144982317211,-0.0433477367953039,0.0262145246757743,0.0446248697534564,0.0594882645837918,-0.0471675840229876,-0.0692547947725965,0.023498731046199,0.013073072148462,-0.110080071646884,-0.0555759926612579,0.034194807479438,-0.0411190618827174,-0.149335255658135,0.00454466761212326,0.0601974923649594
"R12489",0.0835342762787675,-0.124049875950279,0.15630348908521,0.00415308099212325,0.165118031173765,-0.0442320001646042,-0.0096653723474578,-0.0153143995372026,0.0967099378652707,0.0977423040517703,-0.0576679912132426,-0.0604994327856427,0.0778850098624296,-0.0275553836919641,-0.110380203882204,-0.116163619430308,0.0470371602989842,-0.0992499238942132,-0.176809682402667,0.0501320282665274,0.0708786169666888
"R12490",0.0168690374379502,-0.0170284154089371,0.022317934507929,0.0409766198494552,0.0213157815063784,-0.0286459233833038,0.03533015505404,0.012652607586756,-0.0155114239788986,0.0310759426507255,0.00679912031263036,-0.0224476036674347,0.0386741511263788,0.0119139265363123,-0.0352790821978334,-0.00243592237564419,0.0584310861156238,-0.0303275646408679,-0.0371786449396494,0.00805095181363272,0.0162037236849788
"R12491",-0.0297307959883191,0.0658883273358745,-0.0389784745934493,0.0209212365141778,-0.0766463571119818,0.02502708060061,0.269335492600666,-0.0252155529544486,-0.0616299688272783,-0.0685700015082493,0.0313202668067815,-0.0368523502290014,0.180614989953741,0.0607008090966793,0.0977685238874873,0.0813751623249527,-0.0453951437707751,-0.000594710622297738,0.0927530596228639,-0.0942941436191462,0.0225427834157174
"R12493",-0.00935221093141437,-0.00427296802550881,0.00781797336077262,0.021521101980132,-0.0102750554802887,-0.0116156444085659,0.0105365503419595,-0.0129988241574292,-0.0138586470116263,-0.000320672321228807,-0.010116229397816,-0.0468560773840367,0.0204169072869095,0.0472683509389359,-0.0335836438237133,0.0447929800077006,-0.0190005208444062,-0.0519518747773259,-0.00170180887946671,-0.0333514555433481,0.0294770848876347
"R12494",-0.0116844862779964,0.0627611622363576,-0.0112267114541034,0.0232990294098493,-0.0231130262284407,-0.0189804253885621,0.0214162727117429,0.0271282497151338,-0.0708630679730875,-0.0252248588803567,0.0263911335998634,-0.0337452819241677,0.0100630708245297,0.032626756824217,0.00763578756754905,0.0450531385913598,-0.0312348112062103,0.0357439503893531,0.0219198353333725,-0.0436068217774389,0.0163496336194792
"R12495",0.00448160484768552,-0.039400514801863,0.024444026518994,-0.0385514495150419,0.0234975565889549,0.0722358437183766,0.0255074399678452,0.00799367013624763,0.0206533715304483,0.0302959234231796,-0.0774195642222033,0.0287066172414567,0.0257811669966394,-0.018972828729,0.00824491488894908,-0.03905295593711,0.0335270980516004,-0.0162746376392845,-0.00557221721514603,0.0462364741318288,0.0101451806434084
"R12496",0.0338052903300861,-0.0144769577034778,-0.00212132821300454,0.0703124083291956,0.018919962255001,0.00116933562915755,-0.0356187934587298,-0.0406766957444722,0.0100027213696893,-0.0498677981669502,0.0551375503122878,-0.0191895922673242,-0.00890056684398867,-0.0383873523950144,-0.0166102770612733,-0.0406801364520326,-0.048805180978585,0.00412870901667715,-0.0325950807456588,-0.00912744358605267,-0.0211546131030788
"R12497",0.0437431234097488,-0.0604549368309593,-0.0137274632182915,0.0418470509165161,0.0154519224237782,0.0253407908001225,-0.0203303555499551,-0.0466250625414268,0.0989362344480184,-0.024369825259191,0.032987060797626,0.0358751811216889,-0.000949923445121809,-0.0552765633134689,0.00488060290896046,-0.0651696166991168,-0.0211290346137892,-0.0286678737468743,-0.0138675178118702,0.049371295274157,-0.0385733441352808
"R12498",-0.0090989729530562,-0.00356658595904052,0.0286983540968461,0.00395908530133667,0.0206302317973298,-0.0316972607464371,-0.0273966425587081,0.0251210658135542,0.0396406326942876,0.0456535802741603,0.0265505831865213,0.00865415478167309,-0.0234017142622757,-0.0254074834167294,0.00110104293258469,-0.0313522342693316,0.0492732704674603,0.0221617284505001,-0.0140716350462225,0.00381511795963937,0.0043340911013019
"R12499",-0.0828795267268983,0.063981512307139,-0.0103701765768589,-0.0658803381733651,-0.0723956086231444,0.0465366552429085,0.100207773779646,0.0398293462156906,0.0179630815934563,0.039357057196805,-0.0433894980161207,-0.016081509329075,0.0205681480246584,0.0518071365635789,0.0533298559984266,0.0710313280670267,-0.00656333421007058,0.0174244999521036,0.0556576261795212,-0.0713390306335774,0.0412919594509492
"R12501",0.0128702407134296,0.00572240240168471,-0.0392401911654179,0.0533960736173986,-0.0144313008267098,-0.0284150069801324,-0.0160318464000762,-0.0123365311086029,-0.0806108314031652,-0.0382634838719515,0.0598127393848919,0.0319194684144984,-0.0189663098828964,-0.02465094764357,0.0207154087217943,-0.0147571717084308,-0.00459456525585584,0.0268092482592039,0.0120530997663781,0.0293410878963929,-0.0388917659458269
"R12503",0.0526886143409635,-0.0550340348006993,-0.0119114897303809,0.0588740184052641,0.0224300677563175,0.0297017797790302,0.00702685039243021,-0.070859969418511,0.0187792367075112,-0.0556487307240866,0.0117786232697212,0.00705737394443445,0.0354167271606152,-0.0406838521679843,-0.0130904171374034,-0.0371609580570211,-0.0447865746240748,-0.0578703645292331,0.00161380951993975,0.0398995426506187,-0.0309883666195523
"R12505",0.0628126862422764,-0.0124495102589237,-0.0530731228561516,0.111854862495485,0.00735088447594857,0.0597427437946396,0.0154895005677817,-0.0290139821586657,-0.0185944192719475,-0.0793248923175911,0.130675676194421,0.0244901962756501,0.0180849945396953,-0.0659408167547364,0.0151280114527902,-0.0557195482696374,0.00654786935522928,0.0282850745894452,-0.0254910723119854,0.016099160268062,-0.0604230725477844
"R12508",-0.12258218326313,0.079207412918011,-0.0174104247588353,-0.0555164106605312,-0.0823545026039145,-0.0707242525062488,-0.0493935747066721,0.0816974118118024,-0.0609649884035169,0.0732454266274611,0.0212661840160816,0.0312204293318837,-0.100060721136611,0.0696292184675767,0.04177434857465,0.0811222729086593,0.047485292695677,0.0599859463371477,0.0799238354644781,-0.0427892336320051,0.0277455521215385
"R12510",-0.0319893876362955,0.0164609801490036,-0.00783856554216243,0.0114346400925182,-0.0322798848795,0.00296004373422029,0.0683798488907027,0.024584279160694,-0.0160519054423225,0.0250282216512603,0.0112680714254991,-0.0251130148898083,0.02670006018967,0.0523877276783892,-0.00769331717954581,0.0471932321653361,0.0359670284094319,-0.0381835782744631,0.0127548833585389,-0.0201086636653274,0.0267233692185833
"R12511",0.0807036432528872,-0.107298709315605,0.0508304343120605,0.0552030822636096,0.0723545447705631,0.069302630956156,0.00850047991891496,-0.0932986765766112,0.0113161006445702,-0.0522665034071416,-0.0440707565434654,-0.0672682047991025,0.0893827797065795,0.00305860950562373,-0.105207764761715,-0.0419515102594593,-0.091951673645093,-0.146167223261043,-0.0750696883202186,0.0258056135860518,0.0322837776412524
"R12512",0.0247945452165656,-0.0198104178793782,-0.0277816760271454,0.0503178098461578,-0.00170084760897273,0.000280604249789809,-0.00649493898323947,-0.0100180066307478,0.0353278260149637,-0.00354705207798071,0.0471619873101307,0.0611794990916422,-0.0187192621663738,-0.0815730051346427,0.0474492347170383,-0.0653349675249414,0.0443631380559353,0.0444637857714273,-0.00262168077262386,0.0570660266158611,-0.0611151889648615
