"","module"
"ENSG00000186130.4","greenyellow"
"ENSG00000171448.8","greenyellow"
"ENSG00000261094.2","grey"
"ENSG00000011454.16","green"
"ENSG00000236901.5","darkgrey"
"ENSG00000165209.18","turquoise"
"ENSG00000148204.11","white"
"ENSG00000119522.16","skyblue"
"ENSG00000106689.10","black"
"ENSG00000236668.2","grey"
"ENSG00000119408.16","darkred"
"ENSG00000227200.1","grey"
"ENSG00000136930.12","midnightblue"
"ENSG00000148200.16","grey"
"ENSG00000224020.1","grey"
"ENSG00000185585.19","saddlebrown"
"ENSG00000136918.7","turquoise"
"ENSG00000136942.14","darkorange"
"ENSG00000136950.13","midnightblue"
"ENSG00000136935.13","darkturquoise"
"ENSG00000173611.17","cyan"
"ENSG00000177736.4","grey"
"ENSG00000119414.11","pink"
"ENSG00000136933.16","midnightblue"
"ENSG00000044574.7","paleturquoise"
"ENSG00000165219.21","darkgreen"
"ENSG00000119487.16","skyblue"
"ENSG00000167081.16","turquoise"
"ENSG00000228392.1","yellow"
"ENSG00000196814.14","yellow"
"ENSG00000252985.1","grey"
"ENSG00000169155.9","lightgreen"
"ENSG00000177125.5","lightgreen"
"ENSG00000136828.18","yellow"
"ENSG00000136859.9","white"
"ENSG00000136895.18","darkturquoise"
"ENSG00000271833.1","yellow"
"ENSG00000136856.17","blue"
"ENSG00000196152.10","grey"
"ENSG00000197958.12","darkorange"
"ENSG00000148356.13","red"
"ENSG00000136830.11","orange"
"ENSG00000136854.18","magenta"
"ENSG00000187024.13","blue"
"ENSG00000160401.14","turquoise"
"ENSG00000167094.15","grey"
"ENSG00000160404.17","blue"
"ENSG00000095370.19","brown"
"ENSG00000136807.12","blue"
"ENSG00000136877.14","blue"
"ENSG00000106991.13","saddlebrown"
"ENSG00000225032.5","grey"
"ENSG00000106992.17","grey"
"ENSG00000257524.5","grey"
"ENSG00000160408.14","skyblue"
"ENSG00000136840.18","orange"
"ENSG00000167103.11","grey"
"ENSG00000136908.17","tan"
"ENSG00000167106.11","blue"
"ENSG00000171169.8","orange"
"ENSG00000148339.12","orange"
"ENSG00000234771.3","grey"
"ENSG00000148334.14","tan"
"ENSG00000232850.3","grey"
"ENSG00000171159.4","tan"
"ENSG00000148337.20","red"
"ENSG00000106976.20","magenta"
"ENSG00000167110.16","red"
"ENSG00000175854.11","midnightblue"
"ENSG00000167112.9","skyblue"
"ENSG00000272696.1","grey"
"ENSG00000167113.10","darkturquoise"
"ENSG00000167114.12","red"
"ENSG00000223551.1","grey"
"ENSG00000167118.10","tan"
"ENSG00000207955.4","yellow"
"ENSG00000167123.18","yellow"
"ENSG00000273186.1","yellow"
"ENSG00000228510.2","yellow"
"ENSG00000136811.16","red"
"ENSG00000119392.14","magenta"
"ENSG00000228395.1","grey"
"ENSG00000197694.14","magenta"
"ENSG00000280474.1","grey"
"ENSG00000119333.11","blue"
"ENSG00000119335.16","green"
"ENSG00000160447.6","orange"
"ENSG00000160446.18","blue"
"ENSG00000223478.1","midnightblue"
"ENSG00000160445.10","red"
"ENSG00000203286.5","grey"
"ENSG00000107021.15","violet"
"ENSG00000167136.6","blue"
"ENSG00000198917.12","red"
"ENSG00000171097.13","grey"
"ENSG00000136802.11","orange"
"ENSG00000175287.18","grey"
"ENSG00000175283.7","red"
"ENSG00000095319.14","magenta"
"ENSG00000267834.1","grey"
"ENSG00000148341.17","darkturquoise"
"ENSG00000148343.18","blue"
"ENSG00000167130.17","red"
"ENSG00000095321.16","tan"
"ENSG00000119383.19","skyblue"
"ENSG00000188483.7","orange"
"ENSG00000204055.4","grey"
"ENSG00000224307.1","salmon"
"ENSG00000179082.3","grey60"
"ENSG00000233901.5","brown"
"ENSG00000204054.13","brown"
"ENSG00000227619.1","brown"
"ENSG00000148335.14","red"
"ENSG00000179058.6","grey"
"ENSG00000148331.11","orange"
"ENSG00000234789.1","grey"
"ENSG00000148344.10","saddlebrown"
"ENSG00000136816.15","darkgrey"
"ENSG00000136827.11","magenta"
"ENSG00000136819.15","turquoise"
"ENSG00000136878.12","red"
"ENSG00000187239.16","yellow"
"ENSG00000148358.19","grey"
"ENSG00000107130.9","violet"
"ENSG00000148357.16","darkred"
"ENSG00000130707.17","grey"
"ENSG00000107164.15","lightcyan"
"ENSG00000130713.15","turquoise"
"ENSG00000097007.17","white"
"ENSG00000130720.12","tan"
"ENSG00000050555.17","saddlebrown"
"ENSG00000126878.12","yellow"
"ENSG00000126883.16","magenta"
"ENSG00000126882.12","blue"
"ENSG00000160539.4","blue"
"ENSG00000130723.17","red"
"ENSG00000231587.1","grey"
"ENSG00000176868.2","grey"
"ENSG00000130714.15","blue"
"ENSG00000130717.12","tan"
"ENSG00000107263.18","violet"
"ENSG00000240853.3","grey"
"ENSG00000160563.13","magenta"
"ENSG00000196358.10","yellow"
"ENSG00000107290.13","darkgreen"
"ENSG00000125482.12","pink"
"ENSG00000188523.8","turquoise"
"ENSG00000125485.17","grey"
"ENSG00000125484.11","magenta"
"ENSG00000165695.9","grey"
"ENSG00000165698.15","grey"
"ENSG00000165699.13","magenta"
"ENSG00000196205.8","darkorange"
"ENSG00000148308.17","red"
"ENSG00000170835.13","grey"
"ENSG00000160271.14","orange"
"ENSG00000148288.11","grey"
"ENSG00000175164.13","grey"
"ENSG00000148296.6","grey"
"ENSG00000148297.15","blue"
"ENSG00000148303.16","darkorange"
"ENSG00000148290.9","skyblue"
"ENSG00000148291.9","blue"
"ENSG00000148248.13","darkgrey"
"ENSG00000198870.7","darkturquoise"
"ENSG00000148300.11","grey"
"ENSG00000160323.18","blue"
"ENSG00000160325.14","blue"
"ENSG00000160326.13","blue"
"ENSG00000197859.9","blue"
"ENSG00000196990.8","tan"
"ENSG00000225756.1","grey"
"ENSG00000123453.17","darkred"
"ENSG00000160293.16","orange"
"ENSG00000235106.9","tan"
"ENSG00000169925.16","white"
"ENSG00000273249.1","grey"
"ENSG00000196363.9","red"
"ENSG00000221676.1","grey"
"ENSG00000186350.9","orange"
"ENSG00000130635.15","blue"
"ENSG00000085265.10","brown"
"ENSG00000130558.19","darkred"
"ENSG00000225361.3","grey"
"ENSG00000196422.10","darkred"
"ENSG00000160345.12","grey"
"ENSG00000122140.10","red"
"ENSG00000165643.10","grey"
"ENSG00000107147.12","tan"
"ENSG00000130559.18","magenta"
"ENSG00000238058.1","grey"
"ENSG00000130560.8","skyblue"
"ENSG00000148411.7","tan"
"ENSG00000260193.1","grey"
"ENSG00000238227.7","tan"
"ENSG00000275329.1","grey"
"ENSG00000165661.16","red"
"ENSG00000262075.3","grey"
"ENSG00000160360.11","blue"
"ENSG00000213221.4","grey"
"ENSG00000187796.13","salmon"
"ENSG00000165684.4","blue"
"ENSG00000165689.16","blue"
"ENSG00000165688.11","red"
"ENSG00000148384.12","blue"
"ENSG00000148396.18","red"
"ENSG00000196366.3","grey"
"ENSG00000148400.9","blue"
"ENSG00000237886.1","darkturquoise"
"ENSG00000172889.15","orange"
"ENSG00000169692.12","grey"
"ENSG00000165716.10","blue"
"ENSG00000233016.6","grey"
"ENSG00000177984.6","grey"
"ENSG00000244187.7","skyblue"
"ENSG00000213213.13","grey"
"ENSG00000273066.5","grey"
"ENSG00000228544.1","blue"
"ENSG00000196642.17","tan"
"ENSG00000265806.1","grey"
"ENSG00000232434.2","tan"
"ENSG00000054148.17","skyblue"
"ENSG00000177943.13","blue"
"ENSG00000107223.12","blue"
"ENSG00000127191.17","red"
"ENSG00000213590.2","grey"
"ENSG00000159069.13","tan"
"ENSG00000176919.11","grey"
"ENSG00000184925.11","tan"
"ENSG00000107317.11","white"
"ENSG00000214402.6","darkturquoise"
"ENSG00000148362.10","tan"
"ENSG00000107331.16","white"
"ENSG00000180539.7","yellow"
"ENSG00000107281.9","blue"
"ENSG00000054179.11","turquoise"
"ENSG00000186193.8","tan"
"ENSG00000197355.10","darkturquoise"
"ENSG00000268996.3","grey60"
"ENSG00000177239.14","red"
"ENSG00000176978.13","blue"
"ENSG00000176884.14","red"
"ENSG00000176248.8","blue"
"ENSG00000176101.11","tan"
"ENSG00000176058.11","white"
"ENSG00000187713.6","skyblue"
"ENSG00000188566.12","blue"
"ENSG00000212864.3","tan"
"ENSG00000197191.4","tan"
"ENSG00000188229.5","darkgrey"
"ENSG00000275549.1","grey"
"ENSG00000188986.5","tan"
"ENSG00000198113.2","orange"
"ENSG00000198435.3","tan"
"ENSG00000187609.15","darkturquoise"
"ENSG00000188747.8","darkturquoise"
"ENSG00000165802.20","tan"
"ENSG00000130653.15","blue"
"ENSG00000182154.7","tan"
"ENSG00000148399.12","darkturquoise"
"ENSG00000165724.5","red"
"ENSG00000197070.13","blue"
"ENSG00000203993.4","blue"
"ENSG00000181090.18","blue"
"ENSG00000148408.12","orange"
"ENSG00000229926.1","grey"
"ENSG00000159247.13","grey"
"ENSG00000233013.8","grey"
"ENSG00000015171.18","green"
"ENSG00000151240.16","red"
"ENSG00000239822.3","grey"
"ENSG00000225140.1","grey"
"ENSG00000263511.1","grey"
"ENSG00000180525.11","grey"
"ENSG00000107929.14","magenta"
"ENSG00000205740.2","grey"
"ENSG00000107937.18","turquoise"
"ENSG00000232656.7","grey"
"ENSG00000067064.10","green"
"ENSG00000047056.14","darkgrey"
"ENSG00000185736.15","yellow"
"ENSG00000282390.1","grey"
"ENSG00000205696.4","grey"
"ENSG00000273001.1","grey"
"ENSG00000067057.16","blue"
"ENSG00000107959.15","grey"
"ENSG00000237399.7","grey"
"ENSG00000067082.14","brown"
"ENSG00000233117.2","grey"
"ENSG00000165568.17","darkorange"
"ENSG00000187134.13","grey"
"ENSG00000151632.17","grey"
"ENSG00000196139.13","black"
"ENSG00000173848.18","grey"
"ENSG00000205488.8","grey"
"ENSG00000196372.12","blue"
"ENSG00000108021.19","darkgreen"
"ENSG00000057608.16","darkgreen"
"ENSG00000272764.1","grey"
"ENSG00000134461.15","grey"
"ENSG00000134452.19","magenta"
"ENSG00000232807.2","salmon"
"ENSG00000134470.20","brown"
"ENSG00000134453.15","lightgreen"
"ENSG00000170525.18","blue"
"ENSG00000201581.1","grey"
"ENSG00000215244.2","grey"
"ENSG00000212743.2","grey"
"ENSG00000065675.14","yellow"
"ENSG00000237943.6","yellow"
"ENSG00000223784.1","grey"
"ENSG00000281186.1","grey"
"ENSG00000238266.1","grey"
"ENSG00000234248.1","grey"
"ENSG00000198879.11","lightgreen"
"ENSG00000235141.1","grey"
"ENSG00000278982.1","grey"
"ENSG00000232591.1","darkturquoise"
"ENSG00000123243.14","grey"
"ENSG00000151655.18","grey"
"ENSG00000151657.11","green"
"ENSG00000165629.19","purple"
"ENSG00000165632.7","paleturquoise"
"ENSG00000270111.2","midnightblue"
"ENSG00000225383.7","grey"
"ENSG00000048740.18","steelblue"
"ENSG00000231496.1","grey"
"ENSG00000148429.14","grey"
"ENSG00000134463.14","grey"
"ENSG00000148426.12","brown"
"ENSG00000225778.5","grey"
"ENSG00000151461.19","turquoise"
"ENSG00000181192.11","black"
"ENSG00000065665.20","pink"
"ENSG00000165609.12","turquoise"
"ENSG00000151465.13","pink"
"ENSG00000183049.12","turquoise"
"ENSG00000252438.1","grey"
"ENSG00000252118.1","grey"
"ENSG00000263584.1","grey"
"ENSG00000151468.10","grey"
"ENSG00000225251.1","grey"
"ENSG00000123240.16","grey"
"ENSG00000107537.13","black"
"ENSG00000086475.14","black"
"ENSG00000165626.16","grey"
"ENSG00000165630.13","green"
"ENSG00000239665.8","greenyellow"
"ENSG00000151474.20","grey"
"ENSG00000065809.13","lightyellow"
"ENSG00000185267.9","grey60"
"ENSG00000187522.14","purple"
"ENSG00000272853.1","grey"
"ENSG00000152455.15","green"
"ENSG00000152457.17","grey"
"ENSG00000197889.9","grey"
"ENSG00000237470.3","grey"
"ENSG00000176244.6","black"
"ENSG00000176236.6","grey"
"ENSG00000152464.14","grey"
"ENSG00000152465.17","brown"
"ENSG00000206448.3","grey"
"ENSG00000148468.16","magenta"
"ENSG00000077943.7","grey"
"ENSG00000148481.13","royalblue"
"ENSG00000165983.14","grey"
"ENSG00000165985.9","grey"
"ENSG00000148484.17","grey"
"ENSG00000225213.2","grey"
"ENSG00000107611.14","grey"
"ENSG00000273153.1","grey"
"ENSG00000107614.21","green"
"ENSG00000229124.6","grey"
"ENSG00000026025.14","brown"
"ENSG00000148488.15","saddlebrown"
"ENSG00000165996.13","lightyellow"
"ENSG00000260589.1","grey"
"ENSG00000136738.14","turquoise"
"ENSG00000148483.8","grey"
"ENSG00000260314.2","salmon"
"ENSG00000148482.11","grey"
"ENSG00000226083.5","grey"
"ENSG00000165995.18","turquoise"
"ENSG00000240291.1","green"
"ENSG00000225527.1","grey"
"ENSG00000241058.3","green"
"ENSG00000165997.4","lightgreen"
"ENSG00000204740.10","grey"
"ENSG00000120594.16","salmon"
"ENSG00000078114.18","black"
"ENSG00000204683.10","grey"
"ENSG00000231920.1","grey"
"ENSG00000204682.5","grey"
"ENSG00000180592.16","grey"
"ENSG00000078403.16","green"
"ENSG00000136770.10","royalblue"
"ENSG00000279623.1","grey"
"ENSG00000279631.1","grey"
"ENSG00000261671.1","cyan"
"ENSG00000148444.15","purple"
"ENSG00000168283.13","green"
"ENSG00000077327.15","turquoise"
"ENSG00000150867.13","lightyellow"
"ENSG00000279819.1","yellow"
"ENSG00000165309.13","turquoise"
"ENSG00000148450.12","darkorange"
"ENSG00000229932.3","grey"
"ENSG00000179133.12","grey60"
"ENSG00000224215.1","grey"
"ENSG00000165312.6","grey"
"ENSG00000120549.17","turquoise"
"ENSG00000223928.1","grey"
"ENSG00000107863.17","yellow"
"ENSG00000099256.18","green"
"ENSG00000273107.1","grey"
"ENSG00000151023.16","lightgreen"
"ENSG00000185875.12","pink"
"ENSG00000233642.1","turquoise"
"ENSG00000151025.9","turquoise"
"ENSG00000280809.2","turquoise"
"ENSG00000095777.14","turquoise"
"ENSG00000136750.11","turquoise"
"ENSG00000077420.15","salmon"
"ENSG00000148459.15","purple"
"ENSG00000234788.1","grey"
"ENSG00000136754.16","lightgreen"
"ENSG00000206605.1","grey"
"ENSG00000107890.16","green"
"ENSG00000199855.1","grey"
"ENSG00000136758.18","cyan"
"ENSG00000120539.14","grey"
"ENSG00000107897.18","greenyellow"
"ENSG00000230445.4","grey"
"ENSG00000238021.6","grey"
"ENSG00000099246.16","greenyellow"
"ENSG00000150051.13","grey"
"ENSG00000169126.15","turquoise"
"ENSG00000150054.18","pink"
"ENSG00000254635.5","grey60"
"ENSG00000095787.21","steelblue"
"ENSG00000095739.10","magenta"
"ENSG00000224597.9","grey"
"ENSG00000197321.14","brown"
"ENSG00000165757.8","grey"
"ENSG00000259994.1","lightgreen"
"ENSG00000107951.13","green"
"ENSG00000107968.9","brown"
"ENSG00000183621.15","grey"
"ENSG00000272914.1","grey"
"ENSG00000237135.1","grey"
"ENSG00000237036.4","grey"
"ENSG00000148516.21","black"
"ENSG00000230397.1","grey"
"ENSG00000237797.1","grey"
"ENSG00000165322.17","black"
"ENSG00000170759.10","green"
"ENSG00000234335.1","grey"
"ENSG00000217094.2","pink"
"ENSG00000120616.15","pink"
"ENSG00000216937.12","royalblue"
"ENSG00000231245.2","grey"
"ENSG00000150076.23","royalblue"
"ENSG00000273038.2","grey"
"ENSG00000150093.18","lightgreen"
"ENSG00000229656.6","grey"
"ENSG00000099250.17","brown"
"ENSG00000148498.15","brown"
"ENSG00000229235.1","grey"
"ENSG00000215184.2","grey"
"ENSG00000108094.14","pink"
"ENSG00000230534.6","grey"
"ENSG00000095794.19","lightgreen"
"ENSG00000233343.1","grey"
"ENSG00000269952.1","grey"
"ENSG00000108100.17","purple"
"ENSG00000271335.5","grey"
"ENSG00000273312.2","grey"
"ENSG00000177283.6","darkred"
"ENSG00000229644.6","brown"
"ENSG00000226578.1","grey60"
"ENSG00000225192.1","grey60"
"ENSG00000198105.12","steelblue"
"ENSG00000228828.1","grey60"
"ENSG00000236514.1","grey"
"ENSG00000175395.15","lightcyan"
"ENSG00000189180.15","darkgreen"
"ENSG00000075407.18","darkgreen"
"ENSG00000272983.1","grey60"
"ENSG00000225965.1","grey"
"ENSG00000224761.4","grey"
"ENSG00000226113.1","green"
"ENSG00000099251.14","grey"
"ENSG00000120555.13","green"
"ENSG00000276805.2","grey"
"ENSG00000215146.4","grey"
"ENSG00000182632.15","grey"
"ENSG00000185904.11","grey"
"ENSG00000234420.7","black"
"ENSG00000196693.14","grey"
"ENSG00000165733.7","darkgrey"
"ENSG00000165731.17","grey"
"ENSG00000273008.1","grey"
"ENSG00000169826.7","royalblue"
"ENSG00000198915.11","tan"
"ENSG00000150201.14","yellow"
"ENSG00000169813.16","brown"
"ENSG00000230555.2","grey"
"ENSG00000243660.9","green"
"ENSG00000236114.1","grey"
"ENSG00000196793.13","grey"
"ENSG00000232004.1","grey"
"ENSG00000198298.12","yellow"
"ENSG00000169740.13","darkorange"
"ENSG00000226808.1","saddlebrown"
"ENSG00000229116.2","grey"
"ENSG00000277288.3","grey"
"ENSG00000107562.16","saddlebrown"
"ENSG00000224812.2","grey60"
"ENSG00000234504.2","grey60"
"ENSG00000273363.1","grey"
"ENSG00000107551.20","brown"
"ENSG00000165507.8","brown"
"ENSG00000165511.6","grey"
"ENSG00000165512.4","greenyellow"
"ENSG00000012779.10","salmon"
"ENSG00000165406.15","yellow"
"ENSG00000172671.19","greenyellow"
"ENSG00000230869.1","grey"
"ENSG00000237840.6","grey"
"ENSG00000172661.17","grey"
"ENSG00000188234.13","grey"
"ENSG00000239883.8","royalblue"
"ENSG00000265354.3","purple"
"ENSG00000266412.5","greenyellow"
"ENSG00000264204.2","grey"
"ENSG00000279058.1","grey"
"ENSG00000264230.7","yellow"
"ENSG00000204175.5","grey"
"ENSG00000204176.13","grey"
"ENSG00000231187.2","grey"
"ENSG00000165874.12","grey"
"ENSG00000229927.2","grey"
"ENSG00000280913.2","grey"
"ENSG00000265366.6","grey"
"ENSG00000204177.10","grey"
"ENSG00000243289.1","grey"
"ENSG00000150175.13","grey"
"ENSG00000204179.10","grey"
"ENSG00000266524.2","black"
"ENSG00000265763.3","yellow"
"ENSG00000204172.12","grey"
"ENSG00000254929.6","grey"
"ENSG00000251079.6","grey"
"ENSG00000265630.2","grey"
"ENSG00000266217.2","grey"
"ENSG00000226964.1","grey"
"ENSG00000277758.4","saddlebrown"
"ENSG00000265018.6","grey"
"ENSG00000270025.2","grey"
"ENSG00000278561.1","grey"
"ENSG00000170324.20","grey"
"ENSG00000107643.15","greenyellow"
"ENSG00000279822.1","grey"
"ENSG00000128805.14","yellow"
"ENSG00000248682.1","yellow"
"ENSG00000231906.1","yellow"
"ENSG00000251413.1","grey"
"ENSG00000128815.18","salmon"
"ENSG00000283652.1","salmon"
"ENSG00000165633.12","grey"
"ENSG00000204161.13","yellow"
"ENSG00000225830.11","grey"
"ENSG00000070748.17","grey"
"ENSG00000187714.6","red"
"ENSG00000197444.9","violet"
"ENSG00000227345.8","royalblue"
"ENSG00000204152.10","royalblue"
"ENSG00000178440.5","grey"
"ENSG00000204149.10","grey"
"ENSG00000235618.7","grey"
"ENSG00000099290.15","turquoise"
"ENSG00000188611.14","grey"
"ENSG00000225137.1","lightyellow"
"ENSG00000198964.13","royalblue"
"ENSG00000226200.6","grey"
"ENSG00000204147.9","pink"
"ENSG00000185532.15","black"
"ENSG00000235279.1","grey"
"ENSG00000213659.4","grey"
"ENSG00000177613.8","darkgreen"
"ENSG00000107984.9","grey"
"ENSG00000228651.1","salmon"
"ENSG00000150275.17","grey"
"ENSG00000122952.16","grey"
"ENSG00000151151.5","lightgreen"
"ENSG00000180221.6","grey"
"ENSG00000122873.11","purple"
"ENSG00000072401.14","greenyellow"
"ENSG00000108064.10","greenyellow"
"ENSG00000122870.11","black"
"ENSG00000183055.5","grey"
"ENSG00000237949.1","green"
"ENSG00000165443.11","darkgreen"
"ENSG00000148541.12","yellow"
"ENSG00000236556.1","grey"
"ENSG00000165449.11","black"
"ENSG00000108091.10","darkgrey"
"ENSG00000151150.21","yellow"
"ENSG00000170312.15","green"
"ENSG00000072422.16","yellow"
"ENSG00000196932.11","grey"
"ENSG00000183346.6","lightcyan"
"ENSG00000150347.14","grey"
"ENSG00000182010.10","lightcyan"
"ENSG00000138311.15","pink"
"ENSG00000181915.4","lightyellow"
"ENSG00000122877.14","grey"
"ENSG00000148572.15","turquoise"
"ENSG00000171988.17","greenyellow"
"ENSG00000221063.3","grey"
"ENSG00000165476.13","lightyellow"
"ENSG00000228566.1","grey"
"ENSG00000228065.10","grey"
"ENSG00000183230.16","yellow"
"ENSG00000198739.10","turquoise"
"ENSG00000225299.1","grey"
"ENSG00000276866.1","yellow"
"ENSG00000108176.14","pink"
"ENSG00000272892.1","grey"
"ENSG00000096717.11","greenyellow"
"ENSG00000148634.15","purple"
"ENSG00000226318.1","purple"
"ENSG00000266467.2","grey"
"ENSG00000236375.3","grey"
"ENSG00000179774.8","grey"
"ENSG00000108187.15","lightcyan"
"ENSG00000096746.17","steelblue"
"ENSG00000204130.12","lightcyan"
"ENSG00000138346.14","royalblue"
"ENSG00000122912.14","royalblue"
"ENSG00000138336.8","green"
"ENSG00000213025.2","grey"
"ENSG00000227583.1","grey"
"ENSG00000260400.1","lightyellow"
"ENSG00000060339.13","grey"
"ENSG00000221184.1","grey"
"ENSG00000165730.14","black"
"ENSG00000107625.12","purple"
"ENSG00000165732.12","lightgreen"
"ENSG00000198954.7","turquoise"
"ENSG00000122862.4","brown"
"ENSG00000122958.14","cyan"
"ENSG00000156502.13","pink"
"ENSG00000156510.12","grey"
"ENSG00000156515.21","darkgrey"
"ENSG00000075073.14","grey"
"ENSG00000099282.9","yellow"
"ENSG00000171224.8","midnightblue"
"ENSG00000197467.13","grey"
"ENSG00000224222.1","grey"
"ENSG00000099284.13","magenta"
"ENSG00000042286.14","grey"
"ENSG00000156521.13","blue"
"ENSG00000079332.14","lightgreen"
"ENSG00000229097.1","turquoise"
"ENSG00000232142.1","grey"
"ENSG00000180817.11","purple"
"ENSG00000148734.7","grey"
"ENSG00000172731.13","violet"
"ENSG00000224725.3","grey"
"ENSG00000148730.6","black"
"ENSG00000156574.9","yellow"
"ENSG00000280401.1","grey"
"ENSG00000107719.8","salmon"
"ENSG00000180644.6","grey"
"ENSG00000138316.10","yellow"
"ENSG00000166224.16","black"
"ENSG00000166228.8","brown"
"ENSG00000107731.12","white"
"ENSG00000198246.7","salmon"
"ENSG00000279406.1","grey"
"ENSG00000107736.19","grey"
"ENSG00000214688.4","darkgrey"
"ENSG00000107738.19","brown"
"ENSG00000197746.13","magenta"
"ENSG00000122863.5","brown"
"ENSG00000107742.12","red"
"ENSG00000138303.17","grey"
"ENSG00000166295.8","darkorange"
"ENSG00000200170.1","grey"
"ENSG00000168209.4","brown"
"ENSG00000148719.14","red"
"ENSG00000107745.17","turquoise"
"ENSG00000156026.14","grey"
"ENSG00000213700.3","brown"
"ENSG00000122884.12","lightgreen"
"ENSG00000272630.1","grey"
"ENSG00000166321.13","yellow"
"ENSG00000272599.2","grey"
"ENSG00000221164.1","grey"
"ENSG00000122882.10","pink"
"ENSG00000138286.14","green"
"ENSG00000213551.4","grey"
"ENSG00000227382.1","grey"
"ENSG00000182180.13","grey"
"ENSG00000227540.1","grey"
"ENSG00000156042.17","purple"
"ENSG00000138279.15","grey60"
"ENSG00000229659.1","grey"
"ENSG00000166343.9","pink"
"ENSG00000107758.15","pink"
"ENSG00000221817.9","grey"
"ENSG00000166348.18","yellow"
"ENSG00000207327.1","grey"
"ENSG00000268584.1","grey"
"ENSG00000272791.1","grey"
"ENSG00000177791.11","black"
"ENSG00000166317.11","grey"
"ENSG00000271848.1","grey"
"ENSG00000172650.13","grey"
"ENSG00000271816.1","grey"
"ENSG00000272140.2","grey"
"ENSG00000242338.6","grey60"
"ENSG00000250959.2","grey"
"ENSG00000235316.1","blue"
"ENSG00000279088.1","grey"
"ENSG00000176986.15","magenta"
"ENSG00000279689.1","grey"
"ENSG00000196968.10","grey"
"ENSG00000172586.7","purple"
"ENSG00000214655.10","red"
"ENSG00000272916.5","grey"
"ENSG00000166507.16","grey"
"ENSG00000148660.20","darkred"
"ENSG00000122861.15","grey"
"ENSG00000035403.16","brown"
"ENSG00000185009.12","steelblue"
"ENSG00000156110.13","purple"
"ENSG00000214629.3","grey"
"ENSG00000214626.2","grey"
"ENSG00000156650.12","royalblue"
"ENSG00000156671.12","greenyellow"
"ENSG00000232437.1","grey"
"ENSG00000165637.13","pink"
"ENSG00000165644.10","blue"
"ENSG00000226051.6","grey"
"ENSG00000270087.5","grey60"
"ENSG00000236797.1","grey60"
"ENSG00000165655.16","blue"
"ENSG00000237149.5","tan"
"ENSG00000272692.1","grey"
"ENSG00000148655.14","grey"
"ENSG00000279814.1","salmon"
"ENSG00000268659.2","grey"
"ENSG00000228280.1","grey"
"ENSG00000156113.21","turquoise"
"ENSG00000151208.16","orange"
"ENSG00000233871.2","grey"
"ENSG00000148606.12","magenta"
"ENSG00000138326.18","darkorange"
"ENSG00000282863.1","grey"
"ENSG00000230417.11","grey"
"ENSG00000229543.1","grey"
"ENSG00000224596.7","grey"
"ENSG00000229569.1","grey"
"ENSG00000108175.16","red"
"ENSG00000108179.13","grey"
"ENSG00000165424.6","yellow"
"ENSG00000253626.3","grey"
"ENSG00000185303.15","grey60"
"ENSG00000219430.2","grey60"
"ENSG00000226676.1","grey"
"ENSG00000225484.6","grey"
"ENSG00000280355.1","grey"
"ENSG00000224886.2","blue"
"ENSG00000188199.10","grey"
"ENSG00000272447.1","grey"
"ENSG00000242600.7","darkorange"
"ENSG00000133661.15","grey"
"ENSG00000273372.1","grey"
"ENSG00000280259.1","grey"
"ENSG00000230091.6","grey"
"ENSG00000133678.13","lightgreen"
"ENSG00000189129.13","grey"
"ENSG00000122359.17","darkgrey"
"ENSG00000237523.1","grey"
"ENSG00000234743.1","grey"
"ENSG00000151224.12","grey"
"ENSG00000133665.12","grey"
"ENSG00000122378.13","black"
"ENSG00000108219.14","brown"
"ENSG00000178217.13","grey"
"ENSG00000185737.12","black"
"ENSG00000165678.20","purple"
"ENSG00000148600.14","magenta"
"ENSG00000148604.13","brown"
"ENSG00000107771.15","cyan"
"ENSG00000225423.1","grey"
"ENSG00000178429.9","grey"
"ENSG00000224504.2","grey"
"ENSG00000279910.1","grey"
"ENSG00000280134.1","grey"
"ENSG00000182771.18","white"
"ENSG00000062650.17","greenyellow"
"ENSG00000227896.2","grey"
"ENSG00000122375.11","grey"
"ENSG00000122367.19","yellow"
"ENSG00000272631.1","grey"
"ENSG00000107779.12","lightgreen"
"ENSG00000173269.13","saddlebrown"
"ENSG00000173267.13","darkred"
"ENSG00000272734.1","grey"
"ENSG00000148671.13","grey"
"ENSG00000200253.1","black"
"ENSG00000148672.8","black"
"ENSG00000122376.11","green"
"ENSG00000237280.1","grey"
"ENSG00000223482.7","grey"
"ENSG00000184923.12","grey"
"ENSG00000224914.2","grey"
"ENSG00000214562.14","grey"
"ENSG00000107789.15","greenyellow"
"ENSG00000198682.12","brown"
"ENSG00000138138.13","lightcyan"
"ENSG00000223820.5","grey"
"ENSG00000227268.3","grey"
"ENSG00000171862.9","greenyellow"
"ENSG00000224745.1","green"
"ENSG00000213613.2","grey"
"ENSG00000184719.11","grey"
"ENSG00000204022.9","purple"
"ENSG00000152766.5","brown"
"ENSG00000138134.11","pink"
"ENSG00000180139.11","grey"
"ENSG00000107796.13","grey"
"ENSG00000026103.20","brown"
"ENSG00000261438.1","grey"
"ENSG00000138135.6","brown"
"ENSG00000107798.17","lightyellow"
"ENSG00000119922.9","lightyellow"
"ENSG00000119917.13","black"
"ENSG00000185745.9","grey"
"ENSG00000152778.8","greenyellow"
"ENSG00000152779.13","grey"
"ENSG00000152782.16","greenyellow"
