ensemblID,Caudate,DLPFC,Hippocampus,CMC DLPFC
ENSG00000213976,0,0,0,1
ENSG00000214013,0,0,0,1
ENSG00000214050,0,0,0,1
ENSG00000214076,1,0,1,0
ENSG00000214087,0,0,0,1
ENSG00000214106,1,0,0,0
ENSG00000214193,0,1,0,0
ENSG00000214264,0,0,0,1
ENSG00000214456,1,0,0,0
ENSG00000214517,0,0,0,1
ENSG00000214652,1,1,1,0
ENSG00000214654,0,0,0,1
ENSG00000215041,0,0,0,1
ENSG00000215158,0,0,0,1
ENSG00000215190,0,1,0,1
ENSG00000215301,1,1,1,0
ENSG00000215305,0,0,0,1
ENSG00000215548,1,0,0,0
ENSG00000215845,0,1,0,0
ENSG00000216613,0,0,0,1
ENSG00000216921,1,0,0,0
ENSG00000217128,0,0,0,1
ENSG00000217930,0,0,0,1
ENSG00000218227,0,1,0,0
ENSG00000218996,0,0,0,1
ENSG00000219438,0,0,0,1
ENSG00000219626,0,0,0,1
ENSG00000220804,0,0,0,1
ENSG00000221838,0,0,0,1
ENSG00000221887,1,0,0,0
ENSG00000221909,0,1,0,0
ENSG00000223547,0,0,0,1
ENSG00000223553,0,0,1,0
ENSG00000223558,0,1,0,0
ENSG00000223756,0,1,1,0
ENSG00000223764,0,1,0,0
ENSG00000223838,1,1,0,0
ENSG00000224063,1,0,0,0
ENSG00000224067,0,0,1,0
ENSG00000224106,1,0,0,0
ENSG00000224204,0,1,0,0
ENSG00000224295,0,1,0,0
ENSG00000224441,1,0,0,0
ENSG00000224758,1,0,0,0
ENSG00000224795,1,0,0,0
ENSG00000224934,0,0,0,1
ENSG00000224975,1,1,1,0
ENSG00000225125,0,0,0,1
ENSG00000225451,0,1,0,0
ENSG00000225470,1,1,1,0
ENSG00000225489,1,0,0,0
ENSG00000225683,1,0,0,1
ENSG00000225778,0,1,0,0
ENSG00000225986,0,1,0,0
ENSG00000226137,0,1,0,1
ENSG00000226318,0,0,0,1
ENSG00000226328,0,1,0,0
ENSG00000226555,1,1,1,0
ENSG00000226581,1,1,1,0
ENSG00000226863,1,0,0,0
ENSG00000227057,0,0,0,1
ENSG00000227494,0,1,0,0
ENSG00000227579,0,1,0,0
ENSG00000227745,0,1,0,0
ENSG00000227799,0,1,0,0
ENSG00000227811,0,0,0,1
ENSG00000227910,1,0,0,0
ENSG00000228109,0,0,0,1
ENSG00000228203,0,1,0,0
ENSG00000228223,1,0,0,0
ENSG00000228340,0,1,1,0
ENSG00000228510,1,0,0,0
ENSG00000228623,0,1,0,0
ENSG00000228624,0,0,0,1
ENSG00000228906,1,1,1,0
ENSG00000229127,0,0,0,1
ENSG00000229152,0,0,0,1
ENSG00000229236,1,1,1,0
ENSG00000229238,1,1,1,0
ENSG00000229533,0,1,0,0
ENSG00000229657,1,0,0,0
ENSG00000229692,0,0,0,1
ENSG00000229782,0,1,0,0
ENSG00000229807,1,1,1,0
ENSG00000230387,0,1,0,0
ENSG00000230391,0,1,0,0
ENSG00000230506,1,0,0,0
ENSG00000230725,0,1,0,0
ENSG00000231217,1,0,0,0
ENSG00000231365,0,0,0,1
ENSG00000231436,1,0,0,0
ENSG00000231437,0,1,0,0
ENSG00000231453,1,1,0,0
ENSG00000231535,1,1,1,0
ENSG00000231607,0,0,0,1
ENSG00000231697,0,0,0,1
ENSG00000231764,1,0,0,1
ENSG00000231824,0,0,0,1
ENSG00000231840,1,0,0,0
ENSG00000231889,0,0,0,1
ENSG00000231934,1,0,0,0
ENSG00000231999,0,0,0,1
ENSG00000232119,0,1,0,0
ENSG00000232187,0,1,0,0
ENSG00000232226,1,1,1,0
ENSG00000232320,0,1,0,0
ENSG00000232348,1,0,0,0
ENSG00000232411,1,1,0,0
ENSG00000232554,0,0,1,0
ENSG00000232586,1,0,0,0
ENSG00000232903,1,0,0,0
ENSG00000232995,0,0,0,1
ENSG00000233435,0,1,0,0
ENSG00000233593,1,1,0,0
ENSG00000233864,1,1,1,0
ENSG00000233984,1,1,1,0
ENSG00000234056,0,0,0,1
ENSG00000234111,0,1,0,0
ENSG00000234335,1,0,0,0
ENSG00000234449,1,1,1,0
ENSG00000234456,0,0,0,1
ENSG00000234690,0,0,0,1
ENSG00000234719,0,1,0,0
ENSG00000234807,1,0,0,0
ENSG00000234913,1,0,0,0
ENSG00000234975,0,1,0,0
ENSG00000235180,0,0,0,1
ENSG00000235262,0,1,1,0
ENSG00000235545,0,0,0,1
ENSG00000235888,0,0,0,1
ENSG00000235903,0,0,0,1
ENSG00000235944,0,1,0,1
ENSG00000235961,0,0,0,1
ENSG00000236064,0,1,0,0
ENSG00000236104,0,0,0,1
ENSG00000236279,0,0,0,1
ENSG00000236698,1,0,1,0
ENSG00000237166,0,0,0,1
ENSG00000237172,0,1,0,0
ENSG00000237190,0,1,0,0
ENSG00000237238,1,0,0,0
ENSG00000237268,1,1,1,0
ENSG00000237412,0,0,0,1
ENSG00000237438,1,0,0,0
ENSG00000237773,0,1,0,0
ENSG00000237877,0,0,0,1
ENSG00000237977,0,0,0,1
ENSG00000238151,1,0,0,0
ENSG00000238227,0,0,0,1
ENSG00000239382,0,0,0,1
ENSG00000239672,0,0,0,1
ENSG00000239828,0,0,0,1
ENSG00000239893,1,0,1,0
ENSG00000239922,0,0,0,1
ENSG00000240083,0,0,0,1
ENSG00000240405,1,0,0,0
ENSG00000240616,0,0,0,1
ENSG00000240771,0,0,0,1
ENSG00000240859,1,1,0,0
ENSG00000241163,1,0,0,0
ENSG00000241360,0,0,0,1
ENSG00000241361,1,0,0,0
ENSG00000241370,0,0,0,1
ENSG00000241399,0,0,0,1
ENSG00000241532,1,1,1,0
ENSG00000241549,0,0,0,1
ENSG00000241563,0,0,0,1
ENSG00000241859,1,1,1,0
ENSG00000241878,0,0,0,1
ENSG00000242094,0,0,0,1
ENSG00000242173,0,0,0,1
ENSG00000242267,1,0,0,0
ENSG00000242516,1,0,0,0
ENSG00000242618,1,0,0,0
ENSG00000242808,0,0,0,1
ENSG00000243317,0,0,0,1
ENSG00000243422,1,0,0,0
ENSG00000243646,0,0,0,1
ENSG00000243695,0,0,0,1
ENSG00000243701,0,0,0,1
ENSG00000243710,0,0,0,1
ENSG00000243914,0,0,0,1
ENSG00000244055,0,0,0,1
ENSG00000244187,0,0,0,1
ENSG00000244731,0,1,0,0
ENSG00000244738,0,0,0,1
ENSG00000244754,0,0,0,1
ENSG00000245060,0,0,0,1
ENSG00000245105,0,0,0,1
ENSG00000245293,0,0,0,1
ENSG00000246145,0,0,0,1
ENSG00000246705,0,1,0,0
ENSG00000246731,1,0,0,0
ENSG00000247317,0,0,0,1
ENSG00000247516,0,1,1,0
ENSG00000247596,0,0,0,1
ENSG00000248008,0,1,0,0
ENSG00000248015,0,0,0,1
ENSG00000248283,0,0,0,1
ENSG00000248485,1,0,0,0
ENSG00000248487,0,0,0,1
ENSG00000248546,0,0,0,1
ENSG00000248632,0,0,0,1
ENSG00000248673,0,1,0,0
ENSG00000248698,0,1,0,0
ENSG00000248738,0,1,0,0
ENSG00000248858,0,1,0,0
ENSG00000248942,0,1,0,0
ENSG00000249109,0,1,0,0
ENSG00000249306,1,0,0,0
ENSG00000249307,1,0,0,0
ENSG00000249436,0,1,0,0
ENSG00000249485,0,0,0,1
ENSG00000249850,1,0,0,0
ENSG00000250056,1,0,0,0
ENSG00000250159,0,0,0,1
ENSG00000250486,0,0,0,1
ENSG00000250510,0,0,0,1
ENSG00000250722,0,0,0,1
ENSG00000251023,0,0,0,1
ENSG00000251209,1,0,1,0
ENSG00000251348,0,0,0,1
ENSG00000251400,1,0,0,0
ENSG00000251429,0,0,0,1
ENSG00000251602,0,0,0,1
ENSG00000252153,0,1,0,0
ENSG00000252766,0,1,1,0
ENSG00000253159,0,1,0,0
ENSG00000253368,0,0,0,1
ENSG00000253468,0,1,0,0
ENSG00000253477,0,1,0,0
ENSG00000253767,0,0,0,1
ENSG00000253910,1,0,0,0
ENSG00000254221,1,1,1,0
ENSG00000254901,0,0,0,1
ENSG00000255176,0,0,0,1
ENSG00000255250,0,0,1,0
ENSG00000255346,1,1,1,0
ENSG00000255423,0,0,0,1
ENSG00000255618,0,0,0,1
ENSG00000255622,0,1,0,0
ENSG00000255642,1,1,0,0
ENSG00000256008,0,1,0,0
ENSG00000256576,0,0,0,1
ENSG00000256667,0,0,0,1
ENSG00000256806,0,0,1,0
ENSG00000256995,0,0,0,1
ENSG00000257545,1,0,0,0
ENSG00000257585,0,0,0,1
ENSG00000257613,0,0,0,1
ENSG00000257986,0,1,0,0
ENSG00000258429,0,0,0,1
ENSG00000258484,1,1,1,0
ENSG00000258545,0,1,0,0
ENSG00000258584,1,0,0,0
ENSG00000258636,1,0,0,0
ENSG00000258708,0,0,0,1
ENSG00000258859,0,1,0,0
ENSG00000258890,0,0,0,1
ENSG00000258947,0,1,0,1
ENSG00000259030,0,0,0,1
ENSG00000259571,0,0,0,1
ENSG00000259577,0,1,0,0
ENSG00000259581,0,1,0,0
ENSG00000259868,1,1,0,0
ENSG00000259915,0,0,0,1
ENSG00000260196,0,1,0,0
ENSG00000260197,1,1,1,0
ENSG00000260261,0,0,0,1
ENSG00000260296,0,1,0,0
ENSG00000260456,0,0,0,1
ENSG00000260572,0,0,0,1
ENSG00000260658,0,1,0,0
ENSG00000260691,0,1,0,0
ENSG00000261033,0,1,0,1
ENSG00000261236,0,0,0,1
ENSG00000261329,0,0,0,1
ENSG00000261335,0,0,0,1
ENSG00000261353,1,0,0,0
ENSG00000261366,0,0,0,1
ENSG00000261371,1,0,0,0
ENSG00000261600,1,1,0,1
ENSG00000261617,0,0,0,1
ENSG00000261652,0,0,0,1
ENSG00000261696,0,0,0,1
ENSG00000261710,1,0,0,0
ENSG00000261716,0,1,0,1
ENSG00000261824,1,0,0,0
ENSG00000261997,0,0,0,1
ENSG00000262180,0,0,0,1
ENSG00000262454,0,0,0,1
ENSG00000263857,1,0,0,0
ENSG00000263874,1,0,0,0
ENSG00000263878,0,1,0,0
ENSG00000264617,1,1,0,0
ENSG00000264895,0,0,0,1
ENSG00000265354,0,0,0,1
ENSG00000265688,0,0,0,1
ENSG00000265972,0,0,0,1
ENSG00000266338,1,1,0,0
ENSG00000266900,0,0,0,1
ENSG00000266967,0,0,0,1
ENSG00000267034,1,0,0,0
ENSG00000267265,1,1,1,0
ENSG00000267365,0,0,0,1
ENSG00000267370,0,0,0,1
ENSG00000267470,0,1,0,0
ENSG00000267673,0,0,0,1
ENSG00000267793,1,1,1,0
ENSG00000267855,0,0,0,1
ENSG00000267858,0,0,0,1
ENSG00000268170,0,0,0,1
ENSG00000268182,0,1,0,0
ENSG00000268379,0,0,0,1
ENSG00000268471,0,0,0,1
ENSG00000268521,0,0,0,1
ENSG00000268686,0,1,0,0
ENSG00000268895,0,0,0,1
ENSG00000269067,0,1,1,0
ENSG00000269825,0,0,0,1
ENSG00000269887,0,0,0,1
ENSG00000270019,0,0,0,1
ENSG00000270111,0,1,0,0
ENSG00000270571,0,0,0,1
ENSG00000270641,1,0,1,0
ENSG00000270659,0,0,0,1
ENSG00000271105,0,0,0,1
ENSG00000271646,0,0,0,1
ENSG00000271815,0,1,0,0
ENSG00000271824,0,1,0,0
ENSG00000271826,0,0,0,1
ENSG00000271947,0,1,0,0
ENSG00000271971,0,0,0,1
ENSG00000272040,0,0,0,1
ENSG00000272076,0,0,0,1
ENSG00000272084,0,0,0,1
ENSG00000272121,0,0,0,1
ENSG00000272182,0,0,0,1
ENSG00000272374,0,0,0,1
ENSG00000272449,0,0,0,1
ENSG00000272556,0,1,0,0
ENSG00000272620,1,0,0,0
ENSG00000272732,0,0,0,1
ENSG00000272888,0,0,0,1
ENSG00000272944,0,0,0,1
ENSG00000273014,0,0,0,1
ENSG00000273015,0,0,0,1
ENSG00000273032,0,0,0,1
ENSG00000273044,1,0,0,0
ENSG00000273151,1,0,0,0
ENSG00000273203,1,0,1,0
ENSG00000273237,0,1,0,0
ENSG00000273284,0,0,0,1
ENSG00000273312,0,0,0,1
ENSG00000273374,0,0,0,1
ENSG00000273381,0,0,0,1
ENSG00000273442,1,0,0,0
ENSG00000273507,1,0,0,0
ENSG00000273604,0,1,0,0
ENSG00000273802,1,0,0,0
ENSG00000273851,1,1,1,0
ENSG00000273906,1,0,1,0
ENSG00000274001,1,0,0,0
ENSG00000274184,0,0,0,1
ENSG00000274561,0,0,0,1
ENSG00000274618,1,0,0,0
ENSG00000275221,1,0,0,0
ENSG00000275236,0,0,0,1
ENSG00000275318,0,0,0,1
ENSG00000275340,0,1,0,0
ENSG00000275377,0,1,0,0
ENSG00000275395,0,0,0,1
ENSG00000275601,0,1,0,0
ENSG00000275672,0,0,0,1
ENSG00000275714,1,0,0,0
ENSG00000276043,0,0,0,1
ENSG00000276075,0,0,0,1
ENSG00000276115,0,0,0,1
ENSG00000276127,1,0,0,0
ENSG00000276293,0,0,0,1
ENSG00000276334,0,0,0,1
ENSG00000277075,1,0,0,0
ENSG00000277112,1,1,1,0
ENSG00000277182,0,0,0,1
ENSG00000277438,0,1,1,0
ENSG00000277494,0,1,0,0
ENSG00000277531,0,0,0,1
ENSG00000277715,0,1,0,0
ENSG00000277840,0,1,0,0
ENSG00000277883,0,1,0,0
ENSG00000277972,0,0,0,1
ENSG00000278195,0,0,0,1
ENSG00000278212,1,0,0,0
ENSG00000278463,0,0,1,0
ENSG00000278530,0,1,0,0
ENSG00000278637,0,1,0,0
ENSG00000278740,0,0,0,1
ENSG00000278784,0,0,0,1
ENSG00000278817,0,0,0,1
ENSG00000278828,1,0,0,0
ENSG00000278900,0,0,0,1
ENSG00000278937,0,0,0,1
ENSG00000278959,0,0,0,1
ENSG00000278997,0,0,0,1
ENSG00000279088,1,0,0,0
ENSG00000279311,0,0,0,1
ENSG00000279317,0,0,0,1
ENSG00000279320,0,0,0,1
ENSG00000279522,0,0,0,1
ENSG00000279544,0,0,0,1
ENSG00000279594,0,0,0,1
ENSG00000279819,0,0,0,1
ENSG00000279885,0,0,0,1
ENSG00000280255,1,0,0,0
ENSG00000280374,0,0,0,1
ENSG00000280422,1,1,1,0
ENSG00000280739,0,0,0,1
ENSG00000280809,0,0,0,1
ENSG00000281160,0,1,0,0
ENSG00000281571,0,0,0,1
ENSG00000282826,1,1,1,0
ENSG00000282995,1,0,0,0
ENSG00000283078,0,0,0,1
ENSG00000283236,0,0,0,1
ENSG00000283406,0,0,0,1
ENSG00000283443,1,1,1,0
