gene_id,chr,gene_name,logFC,adj.P.Val
ENSG00000213186.7,3,TRIM59,-0.315211639022727,0.0413040071659609
ENSG00000164512.17,5,ANKRD55,0.179278661968639,0.0413040071659609
ENSG00000196247.11,7,ZNF107,-0.137838632799487,0.0413040071659609
ENSG00000214654.7,9,B3GALT9,-0.135863981015967,0.0413040071659609
ENSG00000161912.17,6,ADCY10P1,-0.259341440352223,0.0413040071659609
ENSG00000120253.13,6,NUP43,-0.0639783154675117,0.0413040071659609
ENSG00000188313.12,3,PLSCR1,-0.244331350273336,0.0413040071659609
ENSG00000115073.7,2,ACTR1B,0.169084407367949,0.0413040071659609
ENSG00000108861.8,17,DUSP3,0.106031242772483,0.0413040071659609
ENSG00000140474.12,15,ULK3,0.102927315406231,0.0413040071659609
ENSG00000174718.11,12,RESF1,-0.121047469639117,0.0413040071659609
ENSG00000144567.10,2,RETREG2,0.120551312235066,0.0413040071659609
ENSG00000268521.1,19,VN1R83P,-0.219762815677458,0.0413040071659609
ENSG00000106123.11,7,EPHB6,0.117839787778287,0.0413040071659609
ENSG00000114331.13,3,ACAP2,-0.102186122195688,0.041304747039793
ENSG00000166111.9,12,SVOP,0.194905565459608,0.0413873319298009
ENSG00000248283.2,4,CCNL2P1,-0.331059865604786,0.0413873319298009
ENSG00000161551.14,19,ZNF577,-0.143038055403867,0.0413873319298009
ENSG00000106367.13,7,AP1S1,0.219887566114345,0.0413952689816338
ENSG00000121690.10,11,DEPDC7,-0.212713986698218,0.0413952689816338
ENSG00000122507.20,7,BBS9,-0.0840445387113961,0.0413952689816338
ENSG00000114166.7,3,KAT2B,-0.155065066944718,0.0413952689816338
ENSG00000196123.12,16,KIAA0895L,0.114160939174905,0.041470530307383
ENSG00000175077.5,3,RTP1,0.207566431904912,0.041470530307383
ENSG00000167779.7,12,IGFBP6,0.196993837962929,0.041470530307383
ENSG00000104863.11,19,LIN7B,0.188229725347218,0.041470530307383
ENSG00000115183.14,2,TANC1,-0.161748396108417,0.041470530307383
ENSG00000073331.17,4,ALPK1,-0.185886681403109,0.041470530307383
ENSG00000213123.10,3,DYNLT2B,0.176596627100991,0.041470530307383
ENSG00000152229.18,18,PSTPIP2,-0.310408370084972,0.041470530307383
ENSG00000157954.14,7,WIPI2,0.0831534933469086,0.041470530307383
ENSG00000218996.1,6,ARL4AP5,-0.330919577836081,0.041470530307383
ENSG00000166313.18,11,APBB1,0.124477913120804,0.041470530307383
ENSG00000184005.10,1,ST6GALNAC3,-0.1452175483303,0.041470530307383
ENSG00000187554.11,1,TLR5,-0.220928448255646,0.041470530307383
ENSG00000221838.9,7,AP4M1,0.114259232782001,0.041470530307383
ENSG00000140030.5,14,GPR65,-0.373649070810002,0.041470530307383
ENSG00000173020.10,11,GRK2,0.139939721464891,0.041470530307383
ENSG00000157483.8,15,MYO1E,-0.198585830602877,0.041470530307383
ENSG00000154277.12,4,UCHL1,0.16209951673569,0.041470530307383
ENSG00000005884.17,17,ITGA3,0.108817525392873,0.041470530307383
ENSG00000023330.14,3,ALAS1,0.102534634891181,0.0415232646340023
ENSG00000004660.14,17,CAMKK1,0.140975189337596,0.0415232646340023
ENSG00000165029.15,9,ABCA1,-0.157234050706918,0.0415232646340023
ENSG00000081237.18,1,PTPRC,-0.256268792688919,0.0415232646340023
ENSG00000175182.14,3,FAM131A,0.187776400173563,0.0415232646340023
ENSG00000182446.13,17,NPLOC4,0.061158456908662,0.0415232646340023
ENSG00000231824.3,18,AKAIN1,0.311174841770465,0.0415232646340023
ENSG00000151376.16,11,ME3,0.11322202771442,0.0415232646340023
ENSG00000123700.4,17,KCNJ2,-0.164623820487465,0.0415232646340023
ENSG00000181378.13,2,CFAP65,0.136360722017741,0.0415758057717644
ENSG00000135905.18,2,DOCK10,-0.187447816221104,0.0415758057717644
ENSG00000131378.13,3,RFTN1,0.131243217386844,0.0415758057717644
ENSG00000261716.1,1,H2BC20P,-0.213361415434197,0.0415758057717644
ENSG00000159685.10,3,CHCHD6,0.15821395279006,0.0415758057717644
ENSG00000089775.11,14,ZBTB25,-0.1068976485326,0.0416047416658384
ENSG00000196878.14,1,LAMB3,0.211433501537454,0.0416051260759912
ENSG00000184117.11,22,NIPSNAP1,0.138672304565583,0.0417752361210442
ENSG00000013297.10,3,CLDN11,-0.28823939556212,0.0417752361210442
ENSG00000141504.11,17,SAT2,0.116745981320168,0.0417752361210442
ENSG00000178718.6,15,RPP25,0.13381186847485,0.0417752361210442
ENSG00000183773.15,22,AIFM3,0.148056312658257,0.0417752361210442
ENSG00000280374.1,2,,-0.21095691894467,0.0417752361210442
ENSG00000142208.15,14,AKT1,0.0842379417950893,0.0417752361210442
ENSG00000061987.15,12,MON2,-0.0892892149563654,0.0417752361210442
ENSG00000089199.9,20,CHGB,0.207467601527756,0.0417752361210442
ENSG00000130540.13,22,SULT4A1,0.206998406715238,0.0417752361210442
ENSG00000169967.16,2,MAP3K2,-0.0995469055584918,0.0417752361210442
ENSG00000184602.5,16,SNN,0.114966875259912,0.0417752361210442
ENSG00000050767.15,5,COL23A1,0.17740427409833,0.0417752361210442
ENSG00000163235.15,2,TGFA,-0.189667358590241,0.0417752361210442
ENSG00000110844.13,12,PRPF40B,0.0960456186573436,0.0417752361210442
ENSG00000157778.8,7,PSMG3,0.173440827522566,0.0417752361210442
ENSG00000159692.15,4,CTBP1,0.0950740204595613,0.0417752361210442
ENSG00000121749.15,12,TBC1D15,-0.106371356410832,0.0417752361210442
ENSG00000278900.1,5,,-0.330303933900433,0.0417752361210442
ENSG00000106683.14,7,LIMK1,0.143244918297352,0.0417752361210442
ENSG00000178585.14,1,CTNNBIP1,0.0867656036902671,0.0417752361210442
ENSG00000239672.7,17,NME1,0.199345921812991,0.0417752361210442
ENSG00000215190.9,6,LINC00680,0.140364340481143,0.0417752361210442
ENSG00000107362.13,9,ABHD17B,-0.11828985954922,0.0417752361210442
ENSG00000109670.13,4,FBXW7,0.153511533249156,0.04179411607224
ENSG00000235180.1,10,LINC00601,-0.37566783725551,0.04179411607224
ENSG00000279311.1,3,,-0.348991671043911,0.0418249021797515
ENSG00000259915.2,2,,-0.28533047395771,0.0418879828031843
ENSG00000259030.6,1,FPGT-TNNI3K,-0.226650336535638,0.0418879828031843
ENSG00000160408.14,9,ST6GALNAC6,0.113938635304351,0.0418879828031843
ENSG00000166439.5,11,RNF169,-0.0733410999639872,0.0418879828031843
ENSG00000135469.13,12,COQ10A,0.100852117755527,0.0418879828031843
ENSG00000106244.12,7,PDAP1,0.136835769341684,0.0418879828031843
ENSG00000135362.13,11,PRR5L,-0.217214504413638,0.0418879828031843
ENSG00000144909.7,3,OSBPL11,-0.107579268154704,0.0418879828031843
ENSG00000182809.10,14,CRIP2,0.190756828035038,0.0418879828031843
ENSG00000272076.1,8,,-0.318951009145405,0.0418879828031843
ENSG00000198093.10,19,ZNF649,-0.105132191884053,0.0418961239525316
ENSG00000203327.2,2,,-0.302801937236241,0.0418961239525316
ENSG00000196544.7,17,BORCS6,0.111580307918953,0.0418961239525316
ENSG00000224934.3,10,,-0.208222630212056,0.0418961239525316
ENSG00000171861.10,17,MRM3,0.133229938992077,0.0419464666707882
ENSG00000235888.1,21,,-0.279514811298529,0.0419464666707882
ENSG00000135679.22,12,MDM2,-0.0894018591379036,0.041974246257155
ENSG00000167754.12,19,KLK5,0.32089296341464,0.0419940382882904
ENSG00000261033.1,17,SPECC1-DT,0.217551216149404,0.0419940382882904
ENSG00000244754.8,13,N4BP2L2,-0.111458321833734,0.0419940382882904
ENSG00000173988.12,13,LRRC63,-0.295263885041367,0.0419940382882904
ENSG00000261329.5,16,,-0.318696644276421,0.0419940382882904
ENSG00000177383.4,3,MAGEF1,0.141507142450548,0.0419940382882904
ENSG00000144843.11,3,ADPRH,-0.164662694526445,0.0419940382882904
ENSG00000108256.8,17,NUFIP2,-0.0967875714822974,0.0419940382882904
ENSG00000151692.14,2,RNF144A,-0.112870038441109,0.0419940382882904
ENSG00000171943.11,1,SRGAP2C,-0.0901967345483062,0.0419940382882904
ENSG00000167702.11,8,KIFC2,0.142113812617331,0.0419940382882904
ENSG00000164051.13,3,CCDC51,0.138942859147091,0.0419940382882904
ENSG00000127483.17,1,HP1BP3,-0.0538184016247965,0.0419940382882904
ENSG00000271105.1,16,SCML2P2,-0.280611511770025,0.0419940382882904
ENSG00000167721.10,17,TSR1,0.0726347314963209,0.0419940382882904
ENSG00000151748.14,14,SAV1,-0.0954160549557867,0.0419940382882904
ENSG00000173486.12,11,FKBP2,0.172795474138597,0.0419940382882904
ENSG00000165782.10,14,PIP4P1,0.100374951320112,0.0419940382882904
ENSG00000135697.9,16,BCO1,-0.256928589584672,0.0419940382882904
ENSG00000257585.1,14,LINC00609,-0.418961993212744,0.042015564644249
ENSG00000130725.7,19,UBE2M,0.157745472746456,0.0420653591222057
ENSG00000133111.3,13,RFXAP,-0.146517043047226,0.0420653591222057
ENSG00000170745.11,2,KCNS3,0.171276813352201,0.0420897948909083
ENSG00000128585.17,7,MKLN1,-0.094536152099241,0.0421365583781359
ENSG00000136167.13,13,LCP1,-0.277504438338644,0.0421935951979391
ENSG00000133265.10,19,HSPBP1,0.176763067456607,0.0422034826978113
ENSG00000144120.12,2,TMEM177,0.118468072161892,0.0422584320429836
ENSG00000162976.12,2,SLC66A3,-0.129988046651803,0.0422584320429836
ENSG00000254901.7,19,BORCS8,0.177255530639223,0.0422584320429836
ENSG00000231764.8,7,DLX6-AS1,0.180615318183045,0.0422690261831712
ENSG00000015676.17,7,NUDCD3,0.0801159842215002,0.0422924468916719
ENSG00000118785.13,4,SPP1,-0.364919777168147,0.0423453591995168
ENSG00000279544.1,2,,-0.2300099606924,0.042391700303446
ENSG00000125967.16,20,NECAB3,0.12671839948433,0.0424471446091006
ENSG00000165113.12,9,GKAP1,-0.110493347013347,0.0424471446091006
ENSG00000237412.6,2,PRSS56,0.321924397963165,0.0424471446091006
ENSG00000160714.9,1,UBE2Q1,0.113419488972106,0.0424471446091006
ENSG00000138035.14,2,PNPT1,-0.106580545181572,0.0424471446091006
ENSG00000155265.10,10,GOLGA7B,0.0835163907789019,0.0424471446091006
ENSG00000269887.1,1,,-0.308003273624459,0.0424471446091006
ENSG00000063854.12,16,HAGH,0.161384141859362,0.0424471446091006
ENSG00000219626.8,2,FAM228B,-0.110714434800572,0.0424471446091006
ENSG00000132842.13,5,AP3B1,-0.0992810619763673,0.0424471446091006
ENSG00000161999.11,16,JMJD8,0.102351961468276,0.042588181105955
ENSG00000124151.18,20,NCOA3,-0.0705027280734874,0.042632324812769
ENSG00000158792.15,16,SPATA2L,0.22426580530394,0.0426334751755874
ENSG00000243695.1,9,,-0.483153150526163,0.0427013835022958
ENSG00000010072.15,1,SPRTN,-0.069170299124105,0.042882076637422
ENSG00000154118.12,16,JPH3,0.144838491004132,0.0429614335834158
ENSG00000137628.16,4,DDX60,-0.180324204477948,0.0429963992241463
ENSG00000104142.10,15,VPS18,0.0842425110605971,0.0430130140302161
ENSG00000135525.18,6,MAP7,-0.145847637786063,0.0430130140302161
ENSG00000181666.17,19,ZNF875,0.0746807506467958,0.0430130140302161
ENSG00000169905.12,1,TOR1AIP2,-0.066256236289733,0.0430130140302161
ENSG00000214264.4,11,KCTD9P4,-0.356090716942293,0.0430130140302161
ENSG00000143110.11,1,C1orf162,-0.261530737166191,0.0430773493460924
ENSG00000102984.14,16,ZNF821,0.130651596755936,0.0431453382345413
ENSG00000251348.1,5,HSPD1P11,-0.2296151069129,0.043162645540954
ENSG00000141458.12,18,NPC1,-0.179839135876323,0.043162645540954
ENSG00000132879.13,1,FBXO44,0.13266417483864,0.0432738251949709
ENSG00000114383.9,3,TUSC2,0.146544333741528,0.0433882377171589
ENSG00000187446.11,15,CHP1,0.117273360328775,0.0433882377171589
ENSG00000204706.14,9,MAMDC2-AS1,-0.228350022802637,0.0434227689611737
ENSG00000175906.4,17,ARL4D,0.231927908446034,0.0434227689611737
ENSG00000255176.1,11,,-0.341223940723219,0.0434227689611737
ENSG00000130204.12,19,TOMM40,0.135548995502388,0.0434907070089859
ENSG00000111674.8,12,ENO2,0.181265854850655,0.0435028234048483
ENSG00000196705.8,19,ZNF431,-0.107167782025162,0.0435028234048483
ENSG00000143390.17,1,RFX5,0.101552772561914,0.0435028234048483
ENSG00000217930.7,16,PAM16,0.128421670822593,0.0435028234048483
ENSG00000012124.16,19,CD22,-0.353594125346231,0.0435028234048483
ENSG00000102524.11,13,TNFSF13B,-0.15906805065009,0.0436437419680133
ENSG00000136950.13,9,ARPC5L,0.156569521918243,0.043689426870791
ENSG00000104872.10,19,PIH1D1,0.15924236247529,0.043689426870791
ENSG00000157890.17,15,MEGF11,-0.159034273906465,0.043689426870791
ENSG00000250486.3,4,FAM218A,-0.124569419499636,0.0436921060930621
ENSG00000122008.15,5,POLK,-0.106873836395723,0.0436946482985106
ENSG00000171951.4,2,SCG2,0.231497355074451,0.043696525380228
ENSG00000143549.19,1,TPM3,0.114816164262848,0.0438421932552827
ENSG00000196169.14,17,KIF19,-0.388226620846371,0.0438421932552827
ENSG00000157856.10,2,DRC1,0.149612273085172,0.0439156381457
ENSG00000167077.12,22,MEI1,0.293180702307678,0.0439156381457
ENSG00000135838.13,1,NPL,-0.15129396436741,0.0439156381457
ENSG00000253767.2,5,PCDHGA8,-0.220731705908613,0.0439156381457
ENSG00000135837.15,1,CEP350,-0.0909347029330982,0.0439156381457
ENSG00000186501.14,1,TMEM222,0.0900219954809444,0.0439156381457
ENSG00000279819.1,10,,-0.368178516462332,0.0439156381457
ENSG00000205309.13,17,NT5M,0.135042713444642,0.043933333801217
ENSG00000217128.11,5,FNIP1,-0.0869230603711644,0.043933333801217
ENSG00000196821.9,6,ILRUN,0.0936231475248444,0.043933333801217
ENSG00000196371.3,11,FUT4,-0.108698648182836,0.043933333801217
ENSG00000179564.3,3,LSMEM2,-0.297940593904428,0.043933333801217
ENSG00000139211.6,12,AMIGO2,0.150252010699314,0.043933333801217
ENSG00000044090.8,6,CUL7,0.0862391707270399,0.043933333801217
ENSG00000175344.17,15,CHRNA7,0.13273193696088,0.0439352805549174
ENSG00000142396.10,19,ERVK3-1,0.0907174196916963,0.0439551153547675
ENSG00000104419.14,8,NDRG1,-0.172206981722078,0.0440206999143279
ENSG00000185869.14,19,ZNF829,-0.0844940014882332,0.0440358395355172
ENSG00000157881.13,1,PANK4,0.107522717819725,0.0440546128129385
ENSG00000261600.1,2,,-0.428635456431581,0.0440546128129385
ENSG00000243914.1,5,RPL5P14,-0.378826000344801,0.0440546128129385
ENSG00000168397.16,2,ATG4B,0.0818407410279978,0.0440554224062404
ENSG00000068097.14,17,HEATR6,-0.0682306318967685,0.0440554224062404
ENSG00000070404.9,19,FSTL3,0.127771914330663,0.0440634639661464
ENSG00000242094.1,3,FOXP1-IT1,-0.249197033214189,0.0440634639661464
ENSG00000162927.13,2,PUS10,-0.155089185975537,0.0441248154591114
ENSG00000139668.8,13,WDFY2,-0.160046793859917,0.0441248154591114
ENSG00000143036.16,1,SLC44A3,-0.204173723077458,0.0441248154591114
ENSG00000197497.10,19,ZNF665,-0.141269961293432,0.0441414838451994
ENSG00000119900.7,6,OGFRL1,-0.115692498317123,0.0441414838451994
ENSG00000277182.1,17,,0.155190896228529,0.0441797261155369
ENSG00000151502.10,11,VPS26B,0.104390847433099,0.0444511394138804
ENSG00000079335.18,1,CDC14A,-0.148960052870004,0.0444511394138804
ENSG00000132386.10,17,SERPINF1,0.15337684391083,0.0444511394138804
ENSG00000241878.11,22,PISD,0.0891390282991467,0.0445596229744375
ENSG00000154678.16,7,PDE1C,-0.135909935294289,0.0445596229744375
ENSG00000182224.11,17,CYB5D1,0.114638887826154,0.0445596229744375
ENSG00000139998.14,14,RAB15,0.170303778920365,0.0445596229744375
ENSG00000020922.12,11,MRE11,-0.0781004081755668,0.0446319358320919
ENSG00000273381.1,9,,-0.259824513414406,0.0446682100736987
ENSG00000177981.10,12,ASB8,0.0718085517081516,0.0446806988546763
ENSG00000177873.12,3,ZNF619,-0.0888108309930894,0.0447141062684615
ENSG00000185813.10,17,PCYT2,0.102846517894534,0.0447141062684615
ENSG00000135824.12,1,RGS8,0.205152870820869,0.0447141062684615
ENSG00000258890.6,17,CEP95,-0.111437962060698,0.0448759440369485
ENSG00000260261.2,3,,-0.210102522474283,0.0448759440369485
ENSG00000113615.12,5,SEC24A,-0.0945414368882587,0.0448977353511888
ENSG00000159147.17,21,DONSON,-0.0948012875274119,0.0449146189037153
ENSG00000166189.7,10,HPS6,0.0991302633825445,0.0449146189037153
ENSG00000249485.1,5,RBBP4P1,-0.262522694502834,0.0449146189037153
ENSG00000165410.14,14,CFL2,-0.144398480624867,0.0449146189037153
ENSG00000267673.6,19,FDX2,0.166403300231187,0.0449146189037153
ENSG00000141295.13,17,SCRN2,0.133887001577528,0.0449146189037153
ENSG00000135709.12,16,KIAA0513,0.103958575520719,0.0449146189037153
ENSG00000268170.2,7,,-0.381641637371722,0.0449146189037153
ENSG00000179431.6,11,FJX1,0.178980363710849,0.0449146189037153
ENSG00000011478.11,19,QPCTL,0.141987445703561,0.0449146189037153
ENSG00000130956.13,9,HABP4,0.148802697337327,0.0449146189037153
ENSG00000109911.18,11,ELP4,-0.10459660778159,0.0449146189037153
ENSG00000167964.12,16,RAB26,0.157704759690404,0.0449146189037153
ENSG00000107404.19,1,DVL1,0.116862356275717,0.0449146189037153
ENSG00000128739.21,15,SNRPN,0.175002610698973,0.0449146189037153
ENSG00000177646.18,3,ACAD9,0.082096904384824,0.0449146189037153
ENSG00000204361.8,11,NXPE2,-0.210251465399752,0.0449146189037153
ENSG00000163755.8,3,HPS3,-0.0792114686637481,0.0449146189037153
ENSG00000179271.2,19,GADD45GIP1,0.125067036759852,0.0449146189037153
ENSG00000203876.9,10,ADD3-AS1,-0.162966301380187,0.0449146189037153
ENSG00000163528.12,3,CHCHD4,0.119834189593801,0.0449146189037153
ENSG00000148660.20,10,CAMK2G,0.0949464739423293,0.0449146189037153
ENSG00000270019.1,2,,-0.240094706045881,0.0449146189037153
ENSG00000122591.11,7,FAM126A,-0.13834214335696,0.0449146189037153
ENSG00000166927.12,11,MS4A7,-0.2650638454667,0.0449428249671116
ENSG00000168887.10,2,C2orf68,-0.134600437799886,0.0449428249671116
ENSG00000124215.16,20,CDH26,-0.190198067697565,0.0449848900736728
ENSG00000160179.18,21,ABCG1,-0.100436169219174,0.0450198579910742
ENSG00000167778.8,12,SPRYD3,0.148450797343083,0.0450337100299985
ENSG00000168734.13,20,PKIG,0.160211649877411,0.045039454246971
ENSG00000147488.11,8,ST18,-0.293073133349039,0.045039454246971
ENSG00000168297.15,3,PXK,-0.170095592046176,0.0451225411007655
ENSG00000121101.15,17,TEX14,-0.231849825510689,0.0451225411007655
ENSG00000168874.12,2,ATOH8,-0.213448011913288,0.0451225411007655
ENSG00000173272.15,2,MZT2A,0.144509497234828,0.0451225411007655
ENSG00000162817.6,1,C1orf115,0.173036820077144,0.0451225411007655
ENSG00000091732.15,7,ZC3HC1,0.0818301562918902,0.0451225411007655
ENSG00000125895.5,20,TMEM74B,0.131180786676978,0.0451225411007655
ENSG00000101347.8,20,SAMHD1,-0.110555911500982,0.0451225411007655
ENSG00000122490.18,18,SLC66A2,0.132486080555759,0.0451225411007655
ENSG00000163032.11,2,VSNL1,0.17223157384717,0.0451225411007655
ENSG00000188542.9,2,DUSP28,0.0691080066561724,0.0451225411007655
ENSG00000109794.13,4,FAM149A,0.112229577020791,0.0451225411007655
ENSG00000125741.4,19,OPA3,0.0830388689846272,0.0451225411007655
ENSG00000205356.9,7,TECPR1,0.109614565751524,0.0451225411007655
ENSG00000138606.19,15,SHF,0.122731951225906,0.0451225411007655
ENSG00000042429.11,11,MED17,-0.0682443146765904,0.0451225411007655
ENSG00000198464.13,19,ZNF480,-0.144374011737146,0.0451225411007655
ENSG00000097033.14,1,SH3GLB1,-0.107760551733295,0.0451225411007655
ENSG00000110148.9,11,CCKBR,0.215592146599678,0.0451225411007655
ENSG00000198133.8,14,TMEM229B,0.119903555459906,0.045173991730123
ENSG00000178171.10,2,AMER3,0.0979980567273659,0.0453081524134765
ENSG00000119640.8,14,ACYP1,0.170889440924048,0.045401879330449
ENSG00000160469.16,19,BRSK1,0.153000277582219,0.0455651693088716
ENSG00000101460.12,20,MAP1LC3A,0.173891464060535,0.0455651693088716
ENSG00000169230.9,5,PRELID1,0.11652827262173,0.045648335985713
ENSG00000142686.7,1,C1orf216,0.172848097140271,0.0456766485708071
ENSG00000262454.3,16,MIR193BHG,0.126023245047698,0.0456766485708071
ENSG00000261652.2,15,C15orf65,0.14869531244172,0.0456766485708071
ENSG00000095059.15,19,DHPS,0.113793567803229,0.0456766485708071
ENSG00000196275.13,7,GTF2IRD2,-0.142486585549244,0.0456766485708071
ENSG00000105355.8,19,PLIN3,-0.195203317595108,0.0458988027638945
ENSG00000203710.10,1,CR1,-0.391224393945622,0.0459874370003784
ENSG00000267855.5,19,NDUFA7,0.155822336108516,0.0459874370003784
ENSG00000187778.13,12,MCRS1,0.0858518917586839,0.0461152538904583
ENSG00000171720.9,5,HDAC3,0.0751990477932217,0.0461152538904583
ENSG00000279885.1,18,,-0.276044832414715,0.0461152538904583
ENSG00000105939.12,7,ZC3HAV1,-0.165501141094659,0.0461152538904583
ENSG00000118162.13,19,KPTN,0.117634134082129,0.0461152538904583
ENSG00000047457.13,3,CP,-0.646711615525377,0.0461152538904583
ENSG00000167513.8,16,CDT1,0.151559664073841,0.0461152538904583
ENSG00000167562.12,19,ZNF701,-0.103650665585597,0.0461152538904583
ENSG00000163220.10,1,S100A9,-0.674507571373917,0.0461152538904583
ENSG00000008130.15,1,NADK,0.0718685252021798,0.0461152538904583
ENSG00000075651.15,3,PLD1,-0.225469922732311,0.0461152538904583
ENSG00000103423.13,16,DNAJA3,0.0817357047447575,0.0461509650319608
ENSG00000243710.7,1,CFAP57,0.140509714336888,0.046159995512546
ENSG00000154975.13,17,CA10,0.182324937150767,0.0463130354521439
ENSG00000204843.12,2,DCTN1,0.111958014861635,0.0463130354521439
ENSG00000164124.10,4,TMEM144,-0.340648606326278,0.0464013320994167
ENSG00000074071.14,16,MRPS34,0.140710612636668,0.0464013320994167
ENSG00000158296.13,20,SLC13A3,-0.17867527444839,0.0464479587143549
ENSG00000196233.13,10,LCOR,-0.10205898523348,0.0464479587143549
ENSG00000140873.15,16,ADAMTS18,-0.481056284253975,0.0464845789110546
ENSG00000197563.10,18,PIGN,-0.102299819955593,0.0464845789110546
ENSG00000255618.1,12,LINC02440,0.226830260575353,0.0466200363292629
ENSG00000223547.9,19,ZNF844,-0.123381876887929,0.0466515157851187
ENSG00000111186.12,12,WNT5B,0.141017259083815,0.0466793933433014
ENSG00000184898.6,2,RBM43,-0.129672649689086,0.0467425428223243
ENSG00000244187.7,9,TMEM141,0.152944744510833,0.0467425428223243
ENSG00000245293.2,4,CYP2U1-AS1,-0.267470343621783,0.0467425428223243
ENSG00000188732.10,7,FAM221A,-0.111562720202866,0.0467841498563183
ENSG00000165449.11,10,SLC16A9,-0.217345532182631,0.0467841498563183
ENSG00000129116.17,4,PALLD,-0.151476059194665,0.0467841498563183
ENSG00000165916.8,11,PSMC3,0.116699664303819,0.0467841498563183
ENSG00000001460.17,1,STPG1,0.0974683691762018,0.0467841498563183
ENSG00000196422.10,9,PPP1R26,0.117241804821915,0.0467841498563183
ENSG00000145730.20,5,PAM,0.139040186138814,0.0468092728434554
ENSG00000172493.20,4,AFF1,-0.143760059971368,0.0468811803279351
ENSG00000256576.2,12,LINC02361,0.20759614723969,0.0468811803279351
ENSG00000196262.13,7,PPIA,0.152925129227416,0.0468811803279351
ENSG00000148291.9,9,SURF2,0.14825679791808,0.0469697207091915
ENSG00000121210.15,4,TMEM131L,-0.115799573315567,0.0469697207091915
ENSG00000101751.10,18,POLI,-0.0744850391114167,0.0469845007043507
ENSG00000115216.13,2,NRBP1,0.0826459028010026,0.0469845007043507
ENSG00000154124.4,5,OTULIN,-0.0912154037527731,0.0469845007043507
ENSG00000128708.12,2,HAT1,-0.0866651548877419,0.0469845007043507
ENSG00000187486.5,11,KCNJ11,0.135611561844814,0.0469845007043507
ENSG00000229127.1,2,KANSL1L-AS1,-0.214224442829046,0.0469845007043507
ENSG00000253368.3,1,TRNP1,0.121589124133885,0.0469845007043507
ENSG00000160813.6,7,PPP1R35,0.160159742664416,0.0470821095291019
ENSG00000168228.14,4,ZCCHC4,-0.0784537233101122,0.0471199827826379
ENSG00000124702.17,6,KLHDC3,0.187611634315836,0.0471199827826379
ENSG00000163975.11,3,MELTF,0.13065954839175,0.0471199827826379
ENSG00000204308.7,6,RNF5,0.113616878544245,0.0471345962738193
ENSG00000132507.17,17,EIF5A,0.116447994226098,0.0471345962738193
ENSG00000183258.11,5,DDX41,0.12084885553565,0.0471345962738193
ENSG00000188191.14,7,PRKAR1B,0.169112866479878,0.0471345962738193
ENSG00000115526.10,2,CHST10,0.106055740966387,0.0471345962738193
ENSG00000006015.17,19,REX1BD,0.149890901433813,0.0471850695816762
ENSG00000278195.1,22,SSTR3,0.140985350960194,0.0471850695816762
ENSG00000171160.17,10,MORN4,0.105914052286788,0.0471850695816762
ENSG00000139714.12,12,MORN3,0.164225752190695,0.0472418059921394
ENSG00000187024.14,9,PTRH1,0.146845267557021,0.0473404655765806
ENSG00000072954.6,19,TMEM38A,0.148181063161116,0.0474445200413695
ENSG00000162227.7,11,TAF6L,0.106598172950116,0.0475229518342555
ENSG00000162702.7,1,ZNF281,-0.0756973741032309,0.0475298190129696
ENSG00000165121.11,9,,-0.15032439969604,0.0476174739559462
ENSG00000139579.12,12,NABP2,0.135460994656697,0.047620867989428
ENSG00000197937.12,19,ZNF347,-0.0904355242093777,0.0476910380132637
ENSG00000152154.10,2,TMEM178A,0.102034539928344,0.0476910380132637
ENSG00000178802.17,15,MPI,0.083420291475814,0.0476910380132637
ENSG00000108829.9,17,LRRC59,0.073646908469629,0.0477709634736344
ENSG00000196209.12,20,SIRPB2,-0.254835368756812,0.0477709634736344
ENSG00000161265.14,19,U2AF1L4,0.132945140613416,0.0477709634736344
ENSG00000178498.15,12,DTX3,0.105353522403453,0.0477709634736344
ENSG00000275672.1,15,,-0.225446086905008,0.0477833340172952
ENSG00000170468.7,14,RIOX1,0.0823141059957076,0.0477833340172952
ENSG00000272732.1,7,,-0.187253713435623,0.0477833340172952
ENSG00000242173.8,16,ARHGDIG,0.182309187014625,0.0477833340172952
ENSG00000161036.12,7,LRWD1,0.0986373356376257,0.0477833340172952
ENSG00000176890.15,18,TYMS,-0.292804482945185,0.0477833340172952
ENSG00000091640.7,17,SPAG7,0.136136595491281,0.0477833340172952
ENSG00000163481.7,2,RNF25,0.114866207900559,0.0477833340172952
ENSG00000175985.9,14,PLEKHD1,0.137332974639391,0.0477840657304608
ENSG00000176428.5,7,VPS37D,0.143594017374108,0.0477840657304608
ENSG00000164600.6,7,NEUROD6,0.280524714404093,0.0478796470201253
ENSG00000240083.2,5,RPS3AP22,-0.332274863866412,0.0478796470201253
ENSG00000156990.14,3,RPUSD3,0.117791574894335,0.0478796470201253
ENSG00000071655.17,19,MBD3,0.126635157093228,0.0478796470201253
ENSG00000268379.1,19,,-0.214026064441222,0.0478796470201253
ENSG00000103254.9,16,ANTKMT,0.169537188053666,0.0478796470201253
ENSG00000172053.17,3,QARS1,0.0897316783595088,0.0478796470201253
ENSG00000198142.4,2,SOWAHC,-0.17368658517354,0.0478796470201253
ENSG00000188051.6,19,TMEM221,0.145073206664641,0.0478796470201253
ENSG00000007376.7,16,RPUSD1,0.134475451524395,0.0478796470201253
ENSG00000057252.12,1,SOAT1,-0.101564262634399,0.0478796470201253
