"","module"
"ENSG00000213252.3","orange"
"ENSG00000261098.1","greenyellow"
"ENSG00000152404.15","yellow"
"ENSG00000225215.1","magenta"
"ENSG00000137760.14","blue"
"ENSG00000110675.12","greenyellow"
"ENSG00000110660.14","steelblue"
"ENSG00000179331.2","darkturquoise"
"ENSG00000166266.13","blue"
"ENSG00000200855.1","grey"
"ENSG00000075239.13","lightgreen"
"ENSG00000149308.16","yellow"
"ENSG00000149311.17","tan"
"ENSG00000166323.12","brown"
"ENSG00000178202.12","cyan"
"ENSG00000110723.11","pink"
"ENSG00000178105.9","salmon"
"ENSG00000185742.6","orange"
"ENSG00000149289.10","white"
"ENSG00000137710.14","magenta"
"ENSG00000137714.2","blue"
"ENSG00000137727.12","purple"
"ENSG00000196167.9","pink"
"ENSG00000214290.7","pink"
"ENSG00000110777.11","lightgreen"
"ENSG00000183644.13","pink"
"ENSG00000204381.11","brown"
"ENSG00000170145.4","green"
"ENSG00000223324.1","grey"
"ENSG00000137713.15","magenta"
"ENSG00000254990.5","grey"
"ENSG00000086848.14","blue"
"ENSG00000254450.1","grey"
"ENSG00000255561.6","grey"
"ENSG00000137720.7","salmon"
"ENSG00000109846.7","brown"
"ENSG00000150764.13","royalblue"
"ENSG00000255334.1","magenta"
"ENSG00000150768.15","blue"
"ENSG00000150773.10","pink"
"ENSG00000150776.17","yellow"
"ENSG00000150779.11","blue"
"ENSG00000204370.8","tan"
"ENSG00000150782.11","lightcyan"
"ENSG00000150783.9","blue"
"ENSG00000197580.11","grey"
"ENSG00000214264.4","grey"
"ENSG00000255231.1","grey"
"ENSG00000150787.7","blue"
"ENSG00000268472.2","grey"
"ENSG00000250303.3","purple"
"ENSG00000247416.2","brown"
"ENSG00000149294.16","turquoise"
"ENSG00000238998.1","grey"
"ENSG00000255129.5","grey"
"ENSG00000149292.16","pink"
"ENSG00000270179.1","pink"
"ENSG00000170209.4","pink"
"ENSG00000149295.13","turquoise"
"ENSG00000166682.10","grey"
"ENSG00000086827.8","yellow"
"ENSG00000048028.11","skyblue"
"ENSG00000255710.2","turquoise"
"ENSG00000149305.6","green"
"ENSG00000166736.11","darkturquoise"
"ENSG00000109906.13","grey"
"ENSG00000166741.7","steelblue"
"ENSG00000180425.10","royalblue"
"ENSG00000076053.10","tan"
"ENSG00000076043.9","tan"
"ENSG00000256533.1","grey"
"ENSG00000256674.1","grey"
"ENSG00000204361.8","grey"
"ENSG00000182985.16","violet"
"ENSG00000279771.1","black"
"ENSG00000246100.3","purple"
"ENSG00000257067.5","greenyellow"
"ENSG00000137656.11","brown"
"ENSG00000109917.10","greenyellow"
"ENSG00000160584.15","brown"
"ENSG00000234268.1","brown"
"ENSG00000168092.13","blue"
"ENSG00000149577.15","red"
"ENSG00000149591.16","saddlebrown"
"ENSG00000160613.12","red"
"ENSG00000280143.1","saddlebrown"
"ENSG00000167257.10","green"
"ENSG00000186318.16","brown"
"ENSG00000278768.1","grey"
"ENSG00000276505.1","brown"
"ENSG00000110274.14","lightyellow"
"ENSG00000177103.13","red"
"ENSG00000279586.1","lightyellow"
"ENSG00000137731.13","green"
"ENSG00000137726.16","green"
"ENSG00000137747.15","darkolivegreen"
"ENSG00000110324.10","lightcyan"
"ENSG00000177098.8","turquoise"
"ENSG00000149575.5","darkorange"
"ENSG00000160593.17","saddlebrown"
"ENSG00000160588.9","grey"
"ENSG00000149573.8","grey60"
"ENSG00000110344.9","yellow"
"ENSG00000167283.7","blue"
"ENSG00000269944.1","darkorange"
"ENSG00000118058.20","green"
"ENSG00000255435.6","magenta"
"ENSG00000149582.15","green"
"ENSG00000118096.7","pink"
"ENSG00000243431.1","grey"
"ENSG00000095139.13","grey"
"ENSG00000019144.17","brown"
"ENSG00000255176.1","brown"
"ENSG00000110367.11","blue"
"ENSG00000278376.1","grey"
"ENSG00000186174.12","red"
"ENSG00000255121.2","lightyellow"
"ENSG00000186166.8","brown"
"ENSG00000118181.10","tan"
"ENSG00000196655.10","grey"
"ENSG00000137700.16","green"
"ENSG00000149428.18","turquoise"
"ENSG00000160695.14","turquoise"
"ENSG00000256269.6","darkgreen"
"ENSG00000188486.3","red"
"ENSG00000172269.17","darkred"
"ENSG00000172375.12","turquoise"
"ENSG00000172273.12","turquoise"
"ENSG00000172350.9","turquoise"
"ENSG00000160703.15","darkred"
"ENSG00000248712.7","pink"
"ENSG00000110395.6","orange"
"ENSG00000076706.15","brown"
"ENSG00000173456.4","turquoise"
"ENSG00000235718.8","lightgreen"
"ENSG00000036672.15","grey"
"ENSG00000245248.7","pink"
"ENSG00000254590.1","grey"
"ENSG00000154096.13","black"
"ENSG00000254561.3","green"
"ENSG00000110400.10","black"
"ENSG00000254854.1","grey"
"ENSG00000137699.16","pink"
"ENSG00000176984.6","black"
"ENSG00000184232.8","turquoise"
"ENSG00000181264.8","royalblue"
"ENSG00000196914.8","blue"
"ENSG00000274303.1","grey"
"ENSG00000149403.11","darkturquoise"
"ENSG00000154114.12","tan"
"ENSG00000109927.9","turquoise"
"ENSG00000109929.9","yellow"
"ENSG00000137642.12","grey"
"ENSG00000255248.7","yellow"
"ENSG00000207971.1","grey"
"ENSG00000259571.1","brown"
"ENSG00000255015.1","brown"
"ENSG00000154127.9","salmon"
"ENSG00000109943.8","grey"
"ENSG00000109944.10","pink"
"ENSG00000254944.1","pink"
"ENSG00000109971.13","darkgrey"
"ENSG00000200879.1","midnightblue"
"ENSG00000166250.11","greenyellow"
"ENSG00000023171.15","black"
"ENSG00000166257.8","greenyellow"
"ENSG00000166261.10","grey"
"ENSG00000110002.15","paleturquoise"
"ENSG00000154144.12","purple"
"ENSG00000110013.12","lightgreen"
"ENSG00000064199.6","pink"
"ENSG00000154146.12","turquoise"
"ENSG00000019102.11","grey"
"ENSG00000149564.11","saddlebrown"
"ENSG00000120458.10","brown"
"ENSG00000279342.1","grey"
"ENSG00000245498.6","brown"
"ENSG00000154134.14","lightyellow"
"ENSG00000154133.14","darkgreen"
"ENSG00000165478.6","brown"
"ENSG00000149548.14","magenta"
"ENSG00000134955.11","lightcyan"
"ENSG00000150433.9","cyan"
"ENSG00000187686.4","grey"
"ENSG00000165495.15","green"
"ENSG00000259290.1","green"
"ENSG00000149557.12","brown"
"ENSG00000255537.1","purple"
"ENSG00000149547.14","blue"
"ENSG00000134910.12","cyan"
"ENSG00000149554.12","green"
"ENSG00000134940.13","darkorange"
"ENSG00000196844.8","skyblue"
"ENSG00000260209.1","turquoise"
"ENSG00000198331.10","purple"
"ENSG00000110060.8","grey"
"ENSG00000109832.13","purple"
"ENSG00000064309.14","orange"
"ENSG00000165526.8","darkgrey"
"ENSG00000254694.1","grey"
"ENSG00000197798.8","steelblue"
"ENSG00000182934.11","darkred"
"ENSG00000110074.10","green"
"ENSG00000150455.13","grey"
"ENSG00000255062.1","grey"
"ENSG00000110063.8","darkred"
"ENSG00000280832.1","grey"
"ENSG00000110080.18","darkgreen"
"ENSG00000149571.11","turquoise"
"ENSG00000254938.1","black"
"ENSG00000279358.1","black"
"ENSG00000266215.1","grey"
"ENSG00000255087.2","green"
"ENSG00000273409.2","lightcyan"
"ENSG00000254612.2","yellow"
"ENSG00000134954.14","midnightblue"
"ENSG00000151702.16","lightcyan"
"ENSG00000151704.15","purple"
"ENSG00000120457.11","lightcyan"
"ENSG00000174370.9","grey"
"ENSG00000120471.14","grey"
"ENSG00000134909.18","purple"
"ENSG00000043039.6","pink"
"ENSG00000151715.7","steelblue"
"ENSG00000170322.14","turquoise"
"ENSG00000170325.14","darkorange"
"ENSG00000233220.3","grey"
"ENSG00000084234.16","grey"
"ENSG00000149418.10","grey60"
"ENSG00000196323.11","blue"
"ENSG00000255358.1","brown"
"ENSG00000175773.12","lightyellow"
"ENSG00000134917.9","turquoise"
"ENSG00000166106.3","saddlebrown"
"ENSG00000254842.6","grey"
"ENSG00000255455.2","greenyellow"
"ENSG00000120451.10","turquoise"
"ENSG00000182667.14","green"
"ENSG00000252351.1","grey"
"ENSG00000224795.1","brown"
"ENSG00000238262.1","grey"
"ENSG00000279090.1","darkgrey"
"ENSG00000183715.13","orange"
"ENSG00000279497.1","black"
"ENSG00000255371.1","black"
"ENSG00000279189.1","greenyellow"
"ENSG00000254896.1","black"
"ENSG00000280237.2","green"
"ENSG00000080854.14","green"
"ENSG00000204241.7","grey"
"ENSG00000166086.12","brown"
"ENSG00000151503.12","steelblue"
"ENSG00000151502.10","black"
"ENSG00000151500.14","purple"
"ENSG00000151498.11","greenyellow"
"ENSG00000166105.15","turquoise"
"ENSG00000149328.14","pink"
"ENSG00000109956.12","black"
"ENSG00000255545.7","turquoise"
"ENSG00000226210.3","grey"
"ENSG00000120645.11","turquoise"
"ENSG00000249695.6","grey"
"ENSG00000111181.12","lightyellow"
"ENSG00000256577.2","brown"
"ENSG00000010379.15","grey"
"ENSG00000255746.1","grey"
"ENSG00000261799.1","grey"
"ENSG00000073614.12","tan"
"ENSG00000120647.9","grey"
"ENSG00000139044.10","turquoise"
"ENSG00000171840.11","brown"
"ENSG00000177406.4","grey"
"ENSG00000060237.16","brown"
"ENSG00000221439.1","brown"
"ENSG00000002016.17","lightyellow"
"ENSG00000250132.6","greenyellow"
"ENSG00000082805.19","darkturquoise"
"ENSG00000267285.1","black"
"ENSG00000111186.12","green"
"ENSG00000171823.6","turquoise"
"ENSG00000006831.9","brown"
"ENSG00000151062.14","grey"
"ENSG00000166159.10","orange"
"ENSG00000235049.1","brown"
"ENSG00000151065.13","grey"
"ENSG00000151067.21","skyblue"
"ENSG00000256721.1","skyblue"
"ENSG00000203648.3","skyblue"
"ENSG00000255669.2","grey"
"ENSG00000256030.1","grey"
"ENSG00000004478.7","grey"
"ENSG00000258325.2","grey"
"ENSG00000111203.11","darkgreen"
"ENSG00000053702.14","brown"
"ENSG00000111206.12","grey"
"ENSG00000171792.10","purple"
"ENSG00000078246.16","magenta"
"ENSG00000197905.8","grey60"
"ENSG00000250899.3","grey60"
"ENSG00000011105.11","grey"
"ENSG00000227081.5","lightcyan"
"ENSG00000250770.3","green"
"ENSG00000111218.11","green"
"ENSG00000130038.9","grey"
"ENSG00000111224.13","blue"
"ENSG00000256356.1","grey"
"ENSG00000256164.1","grey"
"ENSG00000255920.1","turquoise"
"ENSG00000118971.7","purple"
"ENSG00000078237.6","blue"
"ENSG00000047621.11","blue"
"ENSG00000111247.14","yellow"
"ENSG00000010219.13","magenta"
"ENSG00000111254.7","brown"
"ENSG00000139180.10","blue"
"ENSG00000130035.6","skyblue"
"ENSG00000255608.1","grey"
"ENSG00000111262.4","darkturquoise"
"ENSG00000256790.1","black"
"ENSG00000256654.2","black"
"ENSG00000130037.4","lightgreen"
"ENSG00000185652.11","paleturquoise"
"ENSG00000047617.14","saddlebrown"
"ENSG00000110799.13","saddlebrown"
"ENSG00000010278.12","magenta"
"ENSG00000067182.7","grey60"
"ENSG00000111319.12","lightgreen"
"ENSG00000111321.10","grey60"
"ENSG00000213942.3","grey"
"ENSG00000215039.6","brown"
"ENSG00000139192.11","darkgreen"
"ENSG00000139190.16","green"
"ENSG00000111639.7","tan"
"ENSG00000010292.12","brown"
"ENSG00000255966.1","grey"
"ENSG00000111640.14","turquoise"
"ENSG00000010295.19","red"
"ENSG00000111641.11","turquoise"
"ENSG00000111642.14","brown"
"ENSG00000184574.9","lightcyan"
"ENSG00000111644.7","grey"
"ENSG00000111653.19","grey"
"ENSG00000126746.17","red"
"ENSG00000139200.13","turquoise"
"ENSG00000111652.9","darkgrey"
"ENSG00000089693.10","darkgrey"
"ENSG00000159335.15","black"
"ENSG00000010610.9","lightcyan"
"ENSG00000250510.7","black"
"ENSG00000110811.19","turquoise"
"ENSG00000111664.10","turquoise"
"ENSG00000111665.11","grey"
"ENSG00000111667.13","darkgrey"
"ENSG00000111669.14","darkgrey"
"ENSG00000111671.9","grey"
"ENSG00000240370.6","grey"
"ENSG00000010626.14","pink"
"ENSG00000248593.3","grey"
"ENSG00000111674.8","darkgrey"
"ENSG00000111676.14","red"
"ENSG00000111678.10","grey"
"ENSG00000272173.1","grey"
"ENSG00000111679.16","lightcyan"
"ENSG00000215021.8","darkred"
"ENSG00000126749.14","magenta"
"ENSG00000268439.5","grey"
"ENSG00000111684.10","grey"
"ENSG00000182326.14","grey60"
"ENSG00000159403.15","grey60"
"ENSG00000139178.10","grey60"
"ENSG00000205885.7","grey60"
"ENSG00000256967.1","turquoise"
"ENSG00000139182.13","darkorange"
"ENSG00000139197.10","turquoise"
"ENSG00000177675.8","grey"
"ENSG00000255836.1","grey"
"ENSG00000177575.12","grey60"
"ENSG00000173262.11","darkturquoise"
"ENSG00000059804.15","grey"
"ENSG00000282080.1","purple"
"ENSG00000255581.1","green"
"ENSG00000065970.8","green"
"ENSG00000171860.4","lightcyan"
"ENSG00000279865.1","grey"
"ENSG00000089818.16","purple"
"ENSG00000111729.12","yellow"
"ENSG00000226711.6","purple"
"ENSG00000276417.1","salmon"
"ENSG00000275367.1","turquoise"
"ENSG00000171847.10","black"
"ENSG00000254016.2","turquoise"
"ENSG00000164845.16","pink"
"ENSG00000215241.3","turquoise"
"ENSG00000226091.7","turquoise"
"ENSG00000256552.2","grey"
"ENSG00000256101.5","grey"
"ENSG00000242661.1","purple"
"ENSG00000166523.7","grey60"
"ENSG00000197614.10","white"
"ENSG00000166532.15","grey"
"ENSG00000244131.2","grey"
"ENSG00000166535.19","white"
"ENSG00000111752.10","grey"
"ENSG00000003056.7","salmon"
"ENSG00000139187.9","grey"
"ENSG00000255776.1","grey"
"ENSG00000245105.2","magenta"
"ENSG00000175899.14","lightcyan"
"ENSG00000256937.1","grey"
"ENSG00000256720.1","grey"
"ENSG00000126838.9","pink"
"ENSG00000231503.4","magenta"
"ENSG00000237248.4","brown"
"ENSG00000256427.1","grey"
"ENSG00000111788.10","grey"
"ENSG00000256673.1","grey"
"ENSG00000214826.5","grey"
"ENSG00000214776.9","grey"
"ENSG00000256594.7","lightcyan"
"ENSG00000257027.1","lightcyan"
"ENSG00000069493.14","lightcyan"
"ENSG00000110848.8","lightcyan"
"ENSG00000110852.4","grey60"
"ENSG00000225231.1","grey"
"ENSG00000197992.6","lightcyan"
"ENSG00000150048.10","grey60"
"ENSG00000172243.17","lightcyan"
"ENSG00000173391.8","lightcyan"
"ENSG00000165685.8","grey"
"ENSG00000139112.10","darkgrey"
"ENSG00000134539.16","steelblue"
"ENSG00000245648.1","brown"
"ENSG00000255819.7","brown"
"ENSG00000183542.5","brown"
"ENSG00000205810.8","brown"
"ENSG00000205809.9","grey"
"ENSG00000134545.13","grey"
"ENSG00000180574.3","grey"
"ENSG00000256667.6","yellow"
"ENSG00000111196.9","yellow"
"ENSG00000060140.8","purple"
"ENSG00000060138.12","grey60"
"ENSG00000121314.2","grey"
"ENSG00000121381.3","grey"
"ENSG00000231887.6","grey"
"ENSG00000121318.2","grey"
"ENSG00000256651.1","grey"
"ENSG00000111215.11","grey"
"ENSG00000256682.2","grey"
"ENSG00000212128.2","yellow"
"ENSG00000212127.5","yellow"
"ENSG00000212125.2","brown"
"ENSG00000212126.3","grey"
"ENSG00000255837.1","magenta"
"ENSG00000212124.2","grey"
"ENSG00000256436.1","magenta"
"ENSG00000256019.1","grey"
"ENSG00000226761.3","grey"
"ENSG00000256274.1","grey"
"ENSG00000255374.3","grey"
"ENSG00000256188.3","tan"
"ENSG00000256981.1","magenta"
"ENSG00000256712.1","brown"
"ENSG00000256537.4","blue"
"ENSG00000275119.1","grey"
"ENSG00000121335.11","black"
"ENSG00000255790.5","greenyellow"
"ENSG00000278654.1","turquoise"
"ENSG00000270863.1","green"
"ENSG00000247157.6","green"
"ENSG00000139083.10","grey60"
"ENSG00000070018.8","cyan"
"ENSG00000111261.13","greenyellow"
"ENSG00000205791.3","darkmagenta"
"ENSG00000165714.10","green"
"ENSG00000111266.8","magenta"
"ENSG00000255670.1","grey"
"ENSG00000111269.2","blue"
"ENSG00000275963.1","green"
"ENSG00000183150.7","orange"
"ENSG00000111276.10","royalblue"
"ENSG00000275560.1","cyan"
"ENSG00000178878.12","grey60"
"ENSG00000213782.7","tan"
"ENSG00000013588.6","grey60"
"ENSG00000247498.9","grey"
"ENSG00000013583.8","grey"
"ENSG00000183935.5","darkolivegreen"
"ENSG00000255621.1","grey"
"ENSG00000084444.13","darkolivegreen"
"ENSG00000134531.9","grey60"
"ENSG00000273079.5","greenyellow"
"ENSG00000171681.12","magenta"
"ENSG00000121316.10","lightgreen"
"ENSG00000256751.5","pink"
"ENSG00000261324.2","grey"
"ENSG00000197837.3","grey"
"ENSG00000246705.4","midnightblue"
"ENSG00000084463.7","greenyellow"
"ENSG00000182993.3","cyan"
"ENSG00000111341.9","saddlebrown"
"ENSG00000111348.8","lightcyan"
"ENSG00000134533.6","greenyellow"
"ENSG00000151490.13","orange"
"ENSG00000243916.1","orange"
"ENSG00000151491.12","cyan"
"ENSG00000023734.10","blue"
"ENSG00000023697.12","cyan"
"ENSG00000188991.3","green"
"ENSG00000008394.12","white"
"ENSG00000256238.1","grey"
"ENSG00000048540.14","purple"
"ENSG00000256211.1","blue"
"ENSG00000213235.3","grey"
"ENSG00000111404.6","grey"
"ENSG00000052126.14","orange"
"ENSG00000253284.2","salmon"
"ENSG00000243854.3","turquoise"
"ENSG00000139154.14","blue"
"ENSG00000245205.3","grey"
"ENSG00000240328.1","grey"
"ENSG00000200885.1","greenyellow"
"ENSG00000255910.1","purple"
"ENSG00000256849.1","purple"
"ENSG00000256287.1","purple"
"ENSG00000172572.6","saddlebrown"
"ENSG00000139155.8","cyan"
"ENSG00000084453.16","brown"
"ENSG00000121350.15","royalblue"
"ENSG00000004700.15","tan"
"ENSG00000111711.9","blue"
"ENSG00000134548.9","white"
"ENSG00000111713.2","grey"
"ENSG00000111716.12","blue"
"ENSG00000121361.3","midnightblue"
"ENSG00000069431.11","cyan"
"ENSG00000111726.12","blue"
"ENSG00000111728.10","green"
"ENSG00000111731.12","purple"
"ENSG00000256973.1","purple"
"ENSG00000250166.2","darkmagenta"
"ENSG00000139163.15","blue"
"ENSG00000274885.1","grey"
"ENSG00000256995.6","green"
"ENSG00000134532.15","purple"
"ENSG00000255864.5","grey"
"ENSG00000060982.14","blue"
"ENSG00000278969.1","green"
"ENSG00000118308.15","orange"
"ENSG00000276842.1","pink"
"ENSG00000118307.18","pink"
"ENSG00000205707.10","yellow"
"ENSG00000133703.11","blue"
"ENSG00000274987.1","grey"
"ENSG00000152936.10","pink"
"ENSG00000246695.7","darkmagenta"
"ENSG00000123094.15","tan"
"ENSG00000123095.5","white"
"ENSG00000123096.11","white"
"ENSG00000256894.1","lightyellow"
"ENSG00000123104.11","white"
"ENSG00000064102.14","royalblue"
"ENSG00000111790.13","blue"
"ENSG00000064115.10","blue"
"ENSG00000152944.8","blue"
"ENSG00000275764.1","blue"
"ENSG00000256625.1","salmon"
"ENSG00000211455.7","yellow"
"ENSG00000029153.14","darkolivegreen"
"ENSG00000165935.9","green"
"ENSG00000110841.13","darkturquoise"
"ENSG00000174236.3","darkturquoise"
"ENSG00000276261.1","darkturquoise"
"ENSG00000061794.12","blue"
"ENSG00000087448.9","purple"
"ENSG00000087494.15","grey"
"ENSG00000123106.10","yellow"
"ENSG00000247934.4","pink"
"ENSG00000273989.1","yellow"
"ENSG00000064763.10","greenyellow"
"ENSG00000275278.1","lightcyan"
"ENSG00000257176.2","grey"
"ENSG00000274315.1","yellow"
"ENSG00000273680.1","yellow"
"ENSG00000087502.17","yellow"
"ENSG00000187950.8","greenyellow"
"ENSG00000133687.15","greenyellow"
"ENSG00000242986.2","grey"
"ENSG00000133704.9","blue"
"ENSG00000110888.17","purple"
"ENSG00000235884.3","violet"
"ENSG00000110900.14","lightyellow"
"ENSG00000226472.8","turquoise"
"ENSG00000245614.3","grey"
"ENSG00000013573.16","grey"
"ENSG00000177359.17","grey"
"ENSG00000139146.13","lightgreen"
"ENSG00000170456.15","salmon"
"ENSG00000275769.1","grey"
"ENSG00000225349.2","grey"
"ENSG00000233381.3","grey"
"ENSG00000139160.13","tan"
"ENSG00000151743.10","blue"
"ENSG00000276058.1","green"
"ENSG00000276900.1","grey"
"ENSG00000188375.4","magenta"
"ENSG00000174718.11","yellow"
"ENSG00000276136.1","grey"
"ENSG00000151746.13","salmon"
"ENSG00000277342.1","grey"
"ENSG00000274964.1","grey"
"ENSG00000276115.1","blue"
"ENSG00000139132.14","cyan"
"ENSG00000087470.17","blue"
"ENSG00000276148.1","magenta"
"ENSG00000257511.1","royalblue"
"ENSG00000139131.12","salmon"
"ENSG00000274105.1","brown"
"ENSG00000275854.1","yellow"
"ENSG00000057294.14","darkturquoise"
"ENSG00000274976.1","darkturquoise"
"ENSG00000110975.8","grey"
"ENSG00000139133.6","yellow"
"ENSG00000175548.8","yellow"
"ENSG00000139117.13","greenyellow"
"ENSG00000257718.1","grey"
"ENSG00000139116.18","blue"
"ENSG00000173208.3","blue"
"ENSG00000151229.12","blue"
"ENSG00000229014.3","grey"
"ENSG00000225342.2","green"
"ENSG00000188906.14","green"
"ENSG00000205592.13","green"
"ENSG00000018236.14","salmon"
"ENSG00000257680.1","orange"
"ENSG00000274682.1","salmon"
"ENSG00000165966.14","green"
"ENSG00000151233.10","tan"
"ENSG00000015153.14","blue"
"ENSG00000134283.17","blue"
"ENSG00000139168.7","royalblue"
"ENSG00000274943.1","grey"
"ENSG00000207142.1","grey"
"ENSG00000139174.10","darkolivegreen"
"ENSG00000258068.1","black"
"ENSG00000173157.16","green"
"ENSG00000129317.14","yellow"
"ENSG00000198001.13","magenta"
"ENSG00000151239.13","tan"
"ENSG00000139173.9","lightgreen"
"ENSG00000275286.1","greenyellow"
"ENSG00000184613.10","greenyellow"
"ENSG00000185610.6","white"
"ENSG00000257572.1","grey"
"ENSG00000134297.6","grey"
"ENSG00000177119.15","grey60"
"ENSG00000257657.2","salmon"
"ENSG00000273015.2","tan"
"ENSG00000189079.15","magenta"
"ENSG00000278475.1","tan"
"ENSG00000139218.17","tan"
"ENSG00000111371.15","yellow"
"ENSG00000274591.1","grey"
"ENSG00000134294.13","royalblue"
"ENSG00000257261.5","grey"
"ENSG00000275481.1","grey"
"ENSG00000278896.1","grey"
"ENSG00000272369.1","grey"
"ENSG00000139211.6","grey"
"ENSG00000179715.12","grey"
"ENSG00000247774.6","lightcyan"
"ENSG00000005175.9","blue"
"ENSG00000276390.1","grey"
"ENSG00000257433.5","grey"
"ENSG00000111405.8","grey"
"ENSG00000280054.1","grey"
"ENSG00000079337.15","lightyellow"
"ENSG00000211584.13","brown"
"ENSG00000061273.17","red"
"ENSG00000268069.2","brown"
"ENSG00000274737.1","grey"
"ENSG00000111424.10","grey"
"ENSG00000134291.11","pink"
"ENSG00000139219.17","paleturquoise"
"ENSG00000079387.13","yellow"
"ENSG00000240399.1","magenta"
"ENSG00000152556.15","darkgrey"
"ENSG00000177981.10","blue"
"ENSG00000177875.4","green"
"ENSG00000279875.1","darkorange"
"ENSG00000269514.1","grey"
"ENSG00000167528.12","grey"
"ENSG00000257735.1","grey"
"ENSG00000273765.1","grey"
"ENSG00000177627.9","darkorange"
"ENSG00000139620.12","magenta"
"ENSG00000206612.1","yellow"
"ENSG00000129315.9","tan"
"ENSG00000174233.11","turquoise"
"ENSG00000167535.7","darkorange"
"ENSG00000174243.9","darkgreen"
"ENSG00000172602.9","green"
"ENSG00000139537.10","pink"
"ENSG00000134285.10","black"
"ENSG00000134287.9","darkorange"
"ENSG00000169884.13","green"
"ENSG00000181418.7","black"
"ENSG00000257913.2","turquoise"
"ENSG00000181929.11","purple"
"ENSG00000167548.14","turquoise"
"ENSG00000167550.10","green"
"ENSG00000139636.15","red"
"ENSG00000123416.15","darkgrey"
"ENSG00000258017.1","blue"
"ENSG00000167552.13","brown"
"ENSG00000167553.14","grey"
"ENSG00000258101.2","grey"
"ENSG00000135406.13","grey"
"ENSG00000178401.14","brown"
"ENSG00000123352.17","orange"
"ENSG00000257954.1","grey"
"ENSG00000135519.6","turquoise"
"ENSG00000187778.13","red"
"ENSG00000110844.13","red"
"ENSG00000257243.1","grey"
"ENSG00000161791.13","lightcyan"
"ENSG00000139644.12","midnightblue"
"ENSG00000167566.16","red"
"ENSG00000258057.5","purple"
"ENSG00000186666.5","magenta"
"ENSG00000135472.8","turquoise"
"ENSG00000161798.6","grey"
"ENSG00000086159.12","steelblue"
"ENSG00000161800.12","yellow"
"ENSG00000110881.11","turquoise"
"ENSG00000066117.14","turquoise"
"ENSG00000167588.12","brown"
"ENSG00000178449.8","grey"
"ENSG00000272368.2","grey"
"ENSG00000139624.12","orange"
"ENSG00000050405.13","magenta"
"ENSG00000257298.1","grey"
"ENSG00000278842.1","grey"
"ENSG00000161813.21","cyan"
"ENSG00000066084.12","brown"
"ENSG00000123268.8","cyan"
"ENSG00000185432.11","white"
"ENSG00000110911.14","royalblue"
"ENSG00000050426.15","grey"
"ENSG00000110925.6","darkorange"
"ENSG00000135457.9","grey"
"ENSG00000257246.1","grey"
"ENSG00000200953.1","grey"
"ENSG00000184271.16","turquoise"
"ENSG00000278126.1","brown"
"ENSG00000183283.15","magenta"
"ENSG00000170545.16","grey"
"ENSG00000110934.10","lightcyan"
"ENSG00000139629.15","brown"
"ENSG00000050438.16","greenyellow"
"ENSG00000196876.14","greenyellow"
"ENSG00000260473.2","black"
"ENSG00000139567.12","midnightblue"
"ENSG00000135503.12","darkorange"
"ENSG00000161835.10","green"
"ENSG00000123358.19","saddlebrown"
"ENSG00000123395.14","darkolivegreen"
"ENSG00000257829.1","turquoise"
"ENSG00000186081.11","lightgreen"
"ENSG00000170421.12","pink"
"ENSG00000111057.10","lightgreen"
"ENSG00000063046.17","cyan"
"ENSG00000257475.2","grey"
"ENSG00000257337.6","brown"
"ENSG00000111077.17","darkgreen"
"ENSG00000167778.8","darkorange"
"ENSG00000167779.7","saddlebrown"
"ENSG00000139631.18","lightyellow"
"ENSG00000139651.10","brown"
"ENSG00000139626.15","lightcyan"
"ENSG00000172819.16","darkgreen"
"ENSG00000182544.8","darkred"
"ENSG00000135476.11","grey"
"ENSG00000123349.13","lightcyan"
"ENSG00000139637.13","turquoise"
"ENSG00000094914.12","darkgreen"
"ENSG00000185591.9","magenta"
"ENSG00000205352.10","grey"
"ENSG00000197111.15","yellow"
"ENSG00000282977.1","grey"
"ENSG00000139625.12","turquoise"
"ENSG00000270175.1","turquoise"
"ENSG00000139546.10","red"
"ENSG00000267281.2","grey"
"ENSG00000170653.18","magenta"
"ENSG00000135390.17","darkgreen"
"ENSG00000012822.15","red"
"ENSG00000123415.15","turquoise"
"ENSG00000250742.2","lightcyan"
"ENSG00000094916.14","cyan"
"ENSG00000135486.17","tan"
"ENSG00000111481.9","grey"
"ENSG00000161642.17","red"
"ENSG00000161638.10","grey60"
"ENSG00000123338.12","lightcyan"
"ENSG00000123360.11","skyblue"
"ENSG00000135447.16","orange"
"ENSG00000135426.15","green"
"ENSG00000179899.8","grey"
"ENSG00000170439.6","paleturquoise"
"ENSG00000135424.15","paleturquoise"
"ENSG00000258311.5","brown"
"ENSG00000135441.7","grey"
"ENSG00000135437.9","midnightblue"
"ENSG00000135404.11","midnightblue"
"ENSG00000258056.2","midnightblue"
"ENSG00000135414.9","grey"
"ENSG00000205323.8","tan"
"ENSG00000257390.5","grey"
"ENSG00000257509.1","brown"
"ENSG00000123353.9","midnightblue"
"ENSG00000135392.15","black"
"ENSG00000182796.13","darkgreen"
"ENSG00000170473.16","grey"
"ENSG00000065357.19","black"
"ENSG00000123374.10","grey60"
"ENSG00000111540.15","green"
"ENSG00000237493.3","grey"
"ENSG00000139531.12","red"
"ENSG00000123411.14","turquoise"
"ENSG00000197728.9","grey"
"ENSG00000065361.14","brown"
"ENSG00000170515.13","grey"
