Feature	seqnames	start	end	width	gencodeID	ensemblID	Symbol	AveExpr	t	P.Value	SE	B	Type	Direction	Chrom_Type	Concordant
chrY:20521132-20521300-	chrY	20521132	20521300	169	ENSG00000229236.3	ENSG00000229236	TTTY10	-4.47942978011824	46.2739626186234	1.74697636711337e-159	0.0612666593183895	350.813209074979	Exon	1.0	Allosome	True
chrY:20518271-20519228-	chrY	20518271	20519228	958	ENSG00000229236.3	ENSG00000229236	TTTY10	-3.70778113898469	46.0228358711871	1.0331604221413199e-158	0.0599445074403441	349.250115047582	Exon	1.0	Allosome	True
chrY:7341115-7341234+	chrY	7341115	7341234	120	ENSG00000099725.14	ENSG00000099725	PRKY	-5.05093506240038	45.803806629694	4.89528710547346e-158	0.041494868574362	347.352092179714	Exon	1.0	Allosome	True
chrY:7325906-7326169+	chrY	7325906	7326169	264	ENSG00000099725.14	ENSG00000099725	PRKY	-4.74478155442599	45.7863581774557	5.542364006352589e-158	0.0373122049715116	347.383254683958	Exon	1.0	Allosome	True
chrY:7367356-7367433+	chrY	7367356	7367433	78	ENSG00000099725.14	ENSG00000099725	PRKY	-4.87226623318253	45.5301270614043	3.4443118756249904e-157	0.0368404964459023	345.536740865526	Exon	1.0	Allosome	True
chrY:7356135-7356223+	chrY	7356135	7356223	89	ENSG00000099725.14	ENSG00000099725	PRKY	-4.88874881836886	45.2510341401369	2.5397999172982e-156	0.0363776723437407	343.591574741569	Exon	1.0	Allosome	True
chrY:20518271-20518856-	chrY	20518271	20518856	586	ENSG00000229236.3	ENSG00000229236	TTTY10	-4.3514780531259	45.2012433386794	3.63064365288331e-156	0.0372702613345566	343.441837615614	Exon	1.0	Allosome	True
chrY:13858517-13858594+	chrY	13858517	13858594	78	ENSG00000241859.7	ENSG00000241859	ANOS2P	-4.98223106660636	45.1603857275118	4.86869722395685e-156	0.0373445840325008	342.941775920955	Exon	1.0	Allosome	True
chrY:20518271-20518329-	chrY	20518271	20518329	59	ENSG00000229236.3	ENSG00000229236	TTTY10	-5.00468001952512	45.0300889375773	1.2425576637383901e-155	0.0375904307264952	342.033814398769	Exon	1.0	Allosome	True
chrY:19755205-19757342+	chrY	19755205	19757342	2138	ENSG00000288049.1	ENSG00000288049	ENSG00000288049	-4.20402732353267	44.9524567061829	2.1733810858890103e-155	0.036576108697087	341.730643900178	Exon	1.0	Allosome	True
chrY:7356135-7356230+	chrY	7356135	7356230	96	ENSG00000099725.14	ENSG00000099725	PRKY	-4.87613327236654	44.8863704476986	3.4999876888686104e-155	0.0347211633406734	341.049593908057	Exon	1.0	Allosome	True
chrY:18850677-18850905-	chrY	18850677	18850905	229	ENSG00000176728.10	ENSG00000176728	TTTY14	-3.68926760562161	44.8756825376937	3.780525521766231e-155	0.0331914795149054	341.262193806263	Exon	1.0	Allosome	True
chrY:13790919-13790966+	chrY	13790919	13790966	48	ENSG00000241859.7	ENSG00000241859	ANOS2P	-4.93219468635459	44.7082005712738	1.2676189032366999e-154	0.033845619879371	339.785201355519	Exon	1.0	Allosome	True
chrY:20507352-20507456-	chrY	20507352	20507456	105	ENSG00000229236.3	ENSG00000229236	TTTY10	-4.85279767078004	44.3166965283855	2.17000410826303e-153	0.0363651970272849	337.077393007135	Exon	1.0	Allosome	True
chrY:2935505-2935769+	chrY	2935505	2935769	265	ENSG00000067646.12	ENSG00000067646	ZFY	-4.97106191046851	44.1235728804604	8.86380745549366e-153	0.0380414217469641	335.641662082177	Exon	1.0	Allosome	True
chrY:2935500-2935769+	chrY	2935500	2935769	270	ENSG00000067646.12	ENSG00000067646	ZFY	-4.97040682802137	44.1153200192534	9.41406760543698e-153	0.0370780119813561	335.583469092488	Exon	1.0	Allosome	True
chrY:19596015-19596134+	chrY	19596015	19596134	120	ENSG00000131002.14	ENSG00000131002	TXLNGY	-4.47561726330974	43.3826220292749	2.03778297791135e-150	0.0347943236995113	330.544890239333	Exon	1.0	Allosome	True
chrY:19603797-19604120+	chrY	19603797	19604120	324	ENSG00000131002.14	ENSG00000131002	TXLNGY	-3.77782032556103	43.0623175725565	2.17922249329307e-149	0.0337591327689711	328.355448176505	Exon	1.0	Allosome	True
chrY:19599739-19599831+	chrY	19599739	19599831	93	ENSG00000131002.14	ENSG00000131002	TXLNGY	-4.47157368678252	42.856685394232	1.00382003732064e-148	0.0358867036900208	326.756868373076	Exon	1.0	Allosome	True
chrY:19603797-19604051+	chrY	19603797	19604051	255	ENSG00000131002.14	ENSG00000131002	TXLNGY	-3.88738694359787	42.8230714558964	1.28911015193396e-148	0.0349323780184079	326.610581207583	Exon	1.0	Allosome	True
chrY:19077268-19077374-	chrY	19077268	19077374	107	ENSG00000176728.10	ENSG00000176728	TTTY14	-4.86188277467153	42.7750218276685	1.84363332504804e-148	0.0319035368108782	326.027821948639	Exon	1.0	Allosome	True
chrY:13915766-13915824+	chrY	13915766	13915824	59	ENSG00000241859.7	ENSG00000241859	ANOS2P	-5.20792035252074	42.750229035769	2.2176597305056103e-148	0.0355173308262431	325.72717203061	Exon	1.0	Allosome	True
chrY:19077268-19077365-	chrY	19077268	19077365	98	ENSG00000176728.10	ENSG00000176728	TTTY14	-4.88649454676458	42.7078884927343	3.0406299526689403e-148	0.0520244309126983	325.532947614606	Exon	1.0	Allosome	True
chrY:2935651-2935769+	chrY	2935651	2935769	119	ENSG00000067646.12	ENSG00000067646	ZFY	-5.05710912162667	42.6778808331882	3.80330158137108e-148	0.0557218469332261	325.241763414753	Exon	1.0	Allosome	True
chrY:19077268-19077360-	chrY	19077268	19077360	93	ENSG00000176728.10	ENSG00000176728	TTTY14	-4.93352528527904	42.5767831067366	8.090071067075922e-148	0.0320701763807602	324.564720950948	Exon	1.0	Allosome	True
chrY:19597357-19597665+	chrY	19597357	19597665	309	ENSG00000131002.14	ENSG00000131002	TXLNGY	-3.73706992707873	42.5408918765134	1.05790123022145e-147	0.0377028697017169	324.574822788458	Exon	1.0	Allosome	True
chrY:5737272-5742224+	chrY	5737272	5742224	4953	ENSG00000099715.15	ENSG00000099715	PCDH11Y	-2.41560748073211	42.2167603148511	1.20055801784794e-146	0.0645265451372831	322.274331697529	Exon	1.0	Allosome	True
chrY:19744952-19745713+	chrY	19744952	19745713	762	ENSG00000288049.1	ENSG00000288049	ENSG00000288049	-4.79521954958461	42.0795956886787	3.36808990374818e-146	0.0343945079024391	320.985607450552	Exon	1.0	Allosome	True
chrY:19557230-19557289-	chrY	19557230	19557289	60	ENSG00000215580.12	ENSG00000215580	BCORP1	-5.31557992966509	41.9035963954902	1.26941126054756e-145	0.0560741180967377	319.486500651975	Exon	1.0	Allosome	True
chrY:20575106-20575491-	chrY	20575106	20575491	386	ENSG00000229236.3	ENSG00000229236	TTTY10	-4.79777052693935	41.8329869475327	2.16377878019574e-145	0.0520196765485134	319.183013447464	Exon	1.0	Allosome	True
chrY:20575106-20575497-	chrY	20575106	20575497	392	ENSG00000229236.3	ENSG00000229236	TTTY10	-4.79701303454667	41.8143521511416	2.49103466921779e-145	0.0323565306492158	319.045905359388	Exon	1.0	Allosome	True
chrY:19602216-19602311+	chrY	19602216	19602311	96	ENSG00000131002.14	ENSG00000131002	TXLNGY	-4.32324468957133	41.7983016196379	2.81240634411673e-145	0.0556370952380905	319.049203748962	Exon	1.0	Allosome	True
chrY:20575106-20575519-	chrY	20575106	20575519	414	ENSG00000229236.3	ENSG00000229236	TTTY10	-4.79535925641704	41.7846928376353	3.1172352050894303e-145	0.0520149712129487	318.827895402985	Exon	1.0	Allosome	True
chrY:19598188-19598757+	chrY	19598188	19598757	570	ENSG00000267793.1	ENSG00000267793	ENSG00000267793	-4.40502871230205	41.6839269568303	6.683076276283731e-145	0.10273366671807	318.179888965654	Exon	1.0	Allosome	True
chrY:7326067-7326169+	chrY	7326067	7326169	103	ENSG00000099725.14	ENSG00000099725	PRKY	-5.23906425142831	41.4522629599378	3.87589052910423e-144	0.0692774063818175	316.220169304389	Exon	1.0	Allosome	True
chrY:13902874-13902968+	chrY	13902874	13902968	95	ENSG00000241859.7	ENSG00000241859	ANOS2P	-5.02917404307757	41.1768356984059	3.15870076436916e-143	0.0494675977496975	314.236275571678	Exon	1.0	Allosome	True
chrY:12406384-12406500-	chrY	12406384	12406500	117	ENSG00000206159.13	ENSG00000206159	GYG2P1	-4.88325869185931	41.0598116053163	7.7232316311896105e-143	0.0484315105139802	313.407739644701	Exon	1.0	Allosome	True
chrY:20575106-20575362-	chrY	20575106	20575362	257	ENSG00000229236.3	ENSG00000229236	TTTY10	-5.04065151953141	41.0543456348192	8.0529014681359205e-143	0.0356882403194065	313.342707411219	Exon	1.0	Allosome	True
chrY:20575106-20575331-	chrY	20575106	20575331	226	ENSG00000229236.3	ENSG00000229236	TTTY10	-5.10546988001248	40.8061394733309	5.39369917164085e-142	0.0354912092919799	311.468406100201	Exon	1.0	Allosome	True
chrY:2841920-2841973+	chrY	2841920	2841973	54	ENSG00000129824.16	ENSG00000129824	RPS4Y1	-4.31645783329152	40.7653238246948	7.379150788662341e-142	0.0502365984260471	311.315951253116	Exon	1.0	Allosome	True
chrY:20524268-20524440-	chrY	20524268	20524440	173	ENSG00000229236.3	ENSG00000229236	TTTY10	-5.01850796339729	40.7581423270948	7.79767974387997e-142	0.0386155725095143	311.130696756883	Exon	1.0	Allosome	True
chrY:20519036-20519233-	chrY	20519036	20519233	198	ENSG00000229236.3	ENSG00000229236	TTTY10	-4.66701407138141	40.6889100883537	1.32762120539281e-141	0.0358248661961182	310.716295960015	Exon	1.0	Allosome	True
chrY:19597591-19597665+	chrY	19597591	19597665	75	ENSG00000131002.14	ENSG00000131002	TXLNGY	-4.43249102351259	40.5986615796036	2.65893113905907e-141	0.0257340575700591	310.095694373347	Exon	1.0	Allosome	True
chrY:20503209-20507456-	chrY	20503209	20507456	4248	ENSG00000229236.3	ENSG00000229236	TTTY10	-2.92844874659472	40.2640210090881	3.52214079302264e-140	0.0269569684090883	307.721872782727	Exon	1.0	Allosome	True
chrY:12420316-12420372-	chrY	12420316	12420372	57	ENSG00000206159.13	ENSG00000206159	GYG2P1	-4.84564327774746	40.0253640477266	2.24171922959306e-139	0.0263589372604393	305.627723384397	Exon	1.0	Allosome	True
chrY:19558040-19558140-	chrY	19558040	19558140	101	ENSG00000215580.12	ENSG00000215580	BCORP1	-4.96118419078827	39.967353254753	3.51884908122436e-139	0.0320738011843251	305.146713041918	Exon	1.0	Allosome	True
chrY:12420316-12420456-	chrY	12420316	12420456	141	ENSG00000206159.13	ENSG00000206159	GYG2P1	-4.49593233763158	39.895227394949	6.16750191916748e-139	0.029935635176734	304.732446126381	Exon	1.0	Allosome	True
chrY:12420316-12420454-	chrY	12420316	12420454	139	ENSG00000206159.13	ENSG00000206159	GYG2P1	-4.49963353693004	39.7565810557958	1.81695201646481e-138	0.0263926607575312	303.676393376597	Exon	1.0	Allosome	True
chrY:6918682-6920791+	chrY	6918682	6920791	2110	ENSG00000273906.1	ENSG00000273906	ENSG00000273906	-2.73361924596447	39.4767892438974	1.61923610777543e-137	0.0269921759179598	301.725678556173	Exon	1.0	Allosome	True
chrY:14733452-14733549+	chrY	14733452	14733549	98	ENSG00000165246.15	ENSG00000165246	NLGN4Y	-5.18802046897879	39.2929556185004	6.8500437182845695e-137	0.0243740687378289	299.980025397757	Exon	1.0	Allosome	True
chrY:20575106-20575256-	chrY	20575106	20575256	151	ENSG00000229236.3	ENSG00000229236	TTTY10	-5.14784191586291	39.2489120625196	9.6833717076228e-137	0.0275763914300266	299.655536318901	Exon	1.0	Allosome	True
chrY:14523967-14524284+	chrY	14523967	14524284	318	ENSG00000165246.15	ENSG00000165246	NLGN4Y	-5.13867728462723	39.1454248190638	2.18603623470611e-136	0.0243546999709237	298.876627974885	Exon	1.0	Allosome	True
chrY:20504476-20507456-	chrY	20504476	20507456	2981	ENSG00000229236.3	ENSG00000229236	TTTY10	-3.27831998726589	38.7347884278066	5.60266272198074e-135	0.0280622844168436	295.991019076958	Exon	1.0	Allosome	True
chrY:13323034-13323368-	chrY	13323034	13323368	335	ENSG00000183878.16	ENSG00000183878	UTY	-4.46179017741513	38.6368882623444	1.21775845581698e-134	0.0270068689540073	295.102677086682	Exon	1.0	Allosome	True
chrY:20575106-20575219-	chrY	20575106	20575219	114	ENSG00000229236.3	ENSG00000229236	TTTY10	-5.28356358252471	38.5267471575534	2.9207156002174497e-134	0.0217031782581518	294.038284958001	Exon	1.0	Allosome	True
chrY:12406123-12406500-	chrY	12406123	12406500	378	ENSG00000206159.13	ENSG00000206159	GYG2P1	-4.48833883633674	38.5167565851071	3.1621544456188e-134	0.0253265162006919	294.148113882952	Exon	1.0	Allosome	True
chrY:20575106-20575222-	chrY	20575106	20575222	117	ENSG00000229236.3	ENSG00000229236	TTTY10	-5.28053835724661	38.40323891858	7.80348139626608e-134	0.0269317363262028	293.079125718471	Exon	1.0	Allosome	True
chrY:14751681-14751802+	chrY	14751681	14751802	122	ENSG00000165246.15	ENSG00000165246	NLGN4Y	-5.6454424031778	38.3637583545094	1.06878102846806e-133	0.0827350346134721	292.609134673889	Exon	1.0	Allosome	True
chrY:20518888-20519000-	chrY	20518888	20519000	113	ENSG00000229236.3	ENSG00000229236	TTTY10	-5.1101900416728	38.3489072070544	1.20307895695527e-133	0.0315653284783398	292.691087786999	Exon	1.0	Allosome	True
chrY:19073499-19073561-	chrY	19073499	19073561	63	ENSG00000176728.10	ENSG00000176728	TTTY14	-5.55654871780929	38.195430947668	4.09464864466622e-133	0.0994557378938714	291.365346803453	Exon	1.0	Allosome	True
chrY:5000226-5000605+	chrY	5000226	5000605	380	ENSG00000099715.15	ENSG00000099715	PCDH11Y	-5.0157943286414	37.9294877970476	3.4426012561057305e-132	0.0273676812985201	289.416780879348	Exon	1.0	Allosome	True
chrY:13754640-13754789+	chrY	13754640	13754789	150	ENSG00000241859.7	ENSG00000241859	ANOS2P	-4.98980235603671	37.8099065530668	8.99267350251393e-132	0.0994797817196146	288.503165549324	Exon	1.0	Allosome	True
chrY:5000296-5000605+	chrY	5000296	5000605	310	ENSG00000099715.15	ENSG00000099715	PCDH11Y	-5.02594659569224	37.7985223837865	9.854332423735252e-132	0.0257610589891524	288.386387309832	Exon	1.0	Allosome	True
chrY:12398680-12398817-	chrY	12398680	12398817	138	ENSG00000206159.13	ENSG00000206159	GYG2P1	-5.28174826812701	37.6996832673815	2.18238838457063e-131	0.0315699356518835	287.56033556764	Exon	1.0	Allosome	True
chrY:12205716-12206583-	chrY	12205716	12206583	868	ENSG00000206159.13	ENSG00000206159	GYG2P1	-4.62360242836168	37.5278788014276	8.7174250956565e-131	0.0257603725093847	286.366870382737	Exon	1.0	Allosome	True
chrY:5000390-5000605+	chrY	5000390	5000605	216	ENSG00000099715.15	ENSG00000099715	PCDH11Y	-5.05001349850024	37.4613782068611	1.49148049392057e-130	0.0315699356518835	285.723405700243	Exon	1.0	Allosome	True
chrY:5000400-5000605+	chrY	5000400	5000605	206	ENSG00000099715.15	ENSG00000099715	PCDH11Y	-5.05361132743949	37.3649669229189	3.25213535954589e-130	0.0257550921526084	284.960210418381	Exon	1.0	Allosome	True
chrY:3002887-3004026+	chrY	3002887	3004026	1140	ENSG00000231535.8	ENSG00000231535	LINC00278	-4.15111359921852	37.2965298518804	5.65964271930122e-130	0.0575790774543243	284.618176557308	Exon	1.0	Allosome	True
chrY:20469872-20469981-	chrY	20469872	20469981	110	ENSG00000229236.3	ENSG00000229236	TTTY10	-5.36855714596135	37.0001477260184	6.27689858863957e-129	0.0246712671279915	282.000874369153	Exon	1.0	Allosome	True
chrY:20470761-20471144-	chrY	20470761	20471144	384	ENSG00000229236.3	ENSG00000229236	TTTY10	-5.10611004529341	36.7769946069081	3.86925737646025e-128	0.0315699356518835	280.31933609708	Exon	1.0	Allosome	True
chrY:19077045-19077222-	chrY	19077045	19077222	178	ENSG00000176728.10	ENSG00000176728	TTTY14	-5.56223715326625	36.6349879128071	1.2350220022095e-127	0.0315699356518835	279.031996652579	Exon	1.0	Allosome	True
chr5:56504635-56505072-	chr5	56504635	56505072	438	ENSG00000226221.1	ENSG00000226221	RPL26P19	-4.03150542883487	-36.5278533647404	2.96936105017431e-127	0.0257658929295972	280.20523655602	Exon	-1.0	Autosome	True
chrY:18877370-18879414-	chrY	18877370	18879414	2045	ENSG00000176728.10	ENSG00000176728	TTTY14	-3.3592420543792	36.2018849785136	4.32182693628051e-126	0.0305129663551226	275.933298184914	Exon	1.0	Allosome	True
chrY:14639096-14640358+	chrY	14639096	14640358	1263	ENSG00000226555.1	ENSG00000226555	AGKP1	-3.0266050412183	36.046494703848	1.55630760059605e-125	0.0315699356518835	274.689142366784	Exon	1.0	Allosome	True
chrY:18878205-18879831-	chrY	18878205	18879831	1627	ENSG00000176728.10	ENSG00000176728	TTTY14	-3.64988536920779	35.6382006645683	4.57467156403367e-124	0.0279219025539959	271.342385433629	Exon	1.0	Allosome	True
chrY:19055965-19056177-	chrY	19055965	19056177	213	ENSG00000176728.10	ENSG00000176728	TTTY14	-4.88717905243643	35.464852957751	1.93404944013463e-123	0.0315699356518835	269.779845546237	Exon	1.0	Allosome	True
chrY:5032670-5032728+	chrY	5032670	5032728	59	ENSG00000099715.15	ENSG00000099715	PCDH11Y	-5.50616055144312	35.3856668618732	3.7412725148836096e-123	0.0261161665004028	268.897675663631	Exon	1.0	Allosome	True
chrY:19055875-19056219-	chrY	19055875	19056219	345	ENSG00000176728.10	ENSG00000176728	TTTY14	-4.55271111288952	35.3710376954298	4.22664102316012e-123	0.027375267459564	269.070428247472	Exon	1.0	Allosome	True
chrY:12088010-12089285-	chrY	12088010	12089285	1276	ENSG00000206159.13	ENSG00000206159	GYG2P1	-4.92790790698143	35.0375098594852	6.869757575086539e-122	0.0233931241208124	266.246857679963	Exon	1.0	Allosome	True
chrY:7303937-7304105+	chrY	7303937	7304105	169	ENSG00000099725.14	ENSG00000099725	PRKY	-5.41254549631508	34.9870326949878	1.04890654474487e-121	0.0315699356518835	265.711563416671	Exon	1.0	Allosome	True
chrY:5501057-5501255+	chrY	5501057	5501255	199	ENSG00000099715.15	ENSG00000099715	PCDH11Y	-4.87302994775935	34.9857769179033	1.0600126458475002e-121	0.0243554465313933	265.807459210501	Exon	1.0	Allosome	True
chrY:19056084-19056227-	chrY	19056084	19056227	144	ENSG00000176728.10	ENSG00000176728	TTTY14	-5.11685186489096	34.4602902405253	8.85044263482e-120	0.0278710172549449	261.466135689533	Exon	1.0	Allosome	True
chrY:19077045-19077218-	chrY	19077045	19077218	174	ENSG00000176728.10	ENSG00000176728	TTTY14	-5.63546546734917	34.4079280011563	1.37807438052468e-119	0.0315699356518835	260.875148754242	Exon	1.0	Allosome	True
chrY:13334218-13334340-	chrY	13334218	13334340	123	ENSG00000183878.16	ENSG00000183878	UTY	-5.20693449297473	33.9521000381434	6.60203449253839e-118	0.0278862126065308	257.202582792248	Exon	1.0	Allosome	True
chrY:12661315-12662124-	chrY	12661315	12662124	810	ENSG00000286009.2	ENSG00000286009	ENSG00000286009	-4.86856009710378	33.8685329351705	1.34578516990058e-117	0.0946628399241937	256.537235792891	Exon	1.0	Allosome	True
chrY:12661309-12662121-	chrY	12661309	12662121	813	ENSG00000286009.2	ENSG00000286009	ENSG00000286009	-4.86915364907771	33.8652239102489	1.38430221458845e-117	0.0315699356518835	256.509389917876	Exon	1.0	Allosome	True
chrY:12661312-12662124-	chrY	12661312	12662124	813	ENSG00000286009.2	ENSG00000286009	ENSG00000286009	-4.86836674255137	33.8575231301773	1.4782692164268602e-117	0.0587141960819181	256.445113099301	Exon	1.0	Allosome	True
chrY:3002946-3003217+	chrY	3002946	3003217	272	ENSG00000231535.8	ENSG00000231535	LINC00278	-4.88840221160525	33.695670376826	5.8881887981235205e-117	0.0227819588724551	255.103301798938	Exon	1.0	Allosome	True
chrY:13854444-13854577+	chrY	13854444	13854577	134	ENSG00000241859.7	ENSG00000241859	ANOS2P	-5.47349550621575	33.6559232256226	8.271833573914641e-117	0.0218021308995574	254.634780309158	Exon	1.0	Allosome	True
chrY:3002894-3003217+	chrY	3002894	3003217	324	ENSG00000231535.8	ENSG00000231535	LINC00278	-4.88555414647948	33.6390991339103	9.552389962662432e-117	0.0222824005765336	254.629003084588	Exon	1.0	Allosome	True
chrY:3002901-3003217+	chrY	3002901	3003217	317	ENSG00000231535.8	ENSG00000231535	LINC00278	-4.88555414647948	33.6390991339103	9.552389962662432e-117	0.0315699356518835	254.629003084588	Exon	1.0	Allosome	True
chrY:3002887-3003217+	chrY	3002887	3003217	331	ENSG00000231535.8	ENSG00000231535	LINC00278	-4.88555414647948	33.6390991339103	9.552389962662432e-117	0.0269394768313322	254.629003084588	Exon	1.0	Allosome	True
chrY:3003001-3003217+	chrY	3003001	3003217	217	ENSG00000231535.8	ENSG00000231535	LINC00278	-4.91343198398474	33.4969882942969	3.22658684072369e-116	0.0225158942485002	253.428514473273	Exon	1.0	Allosome	True
chrY:3002998-3003217+	chrY	3002998	3003217	220	ENSG00000231535.8	ENSG00000231535	LINC00278	-4.91096101710324	33.4829024807202	3.64083052128818e-116	0.0315699356518835	253.310309122225	Exon	1.0	Allosome	True
chrY:18839182-18839313-	chrY	18839182	18839313	132	ENSG00000176728.10|ENSG00000224151.1	ENSG00000176728	TTTY14|USP9YP28	-4.94428182782263	33.1185143262075	8.35562439137861e-115	0.0231147375811152	250.223535880415	Exon	1.0	Allosome	True
chrY:19598552-19598639+	chrY	19598552	19598639	88	ENSG00000131002.14	ENSG00000131002	TXLNGY	-5.56324288534355	32.7701875731986	1.69643078315954e-113	0.025340661245514	247.14351077332	Exon	1.0	Allosome	True
chrY:13354786-13354833-	chrY	13354786	13354833	48	ENSG00000183878.16	ENSG00000183878	UTY	-5.47276788022385	32.5226567677112	1.4545664251341702e-112	0.0261907671749943	245.048910212062	Exon	1.0	Allosome	True
chrY:5031906-5032011+	chrY	5031906	5032011	106	ENSG00000099715.15	ENSG00000099715	PCDH11Y	-5.58653283942789	32.186271756155	2.7305190313100906e-111	0.0509613483279768	242.106441717693	Exon	1.0	Allosome	True
chrY:2934406-2934771-	chrY	2934406	2934771	366	ENSG00000278847.1	ENSG00000278847	ENSG00000278847	-5.61429114643791	31.5409685695751	7.87816205036231e-109	0.0509613483279768	236.569499954541	Exon	1.0	Allosome	True
chrY:7328027-7328403+	chrY	7328027	7328403	377	ENSG00000099725.14	ENSG00000099725	PRKY	-5.45671690864957	31.202812203579	1.5652613564910298e-107	0.0488342063658878	233.673778364102	Exon	1.0	Allosome	True
chrX:53176343-53176634-	chrX	53176343	53176634	292	ENSG00000126012.13	ENSG00000126012	KDM5C	-2.9357086532446	-31.0510258376033	6.01562126377235e-107	0.0528127062626253	233.622135087674	Exon	-1.0	Allosome	True
chrY:12402251-12402590-	chrY	12402251	12402590	340	ENSG00000206159.13	ENSG00000206159	GYG2P1	-5.07136158076037	31.0321348787951	7.114367758635939e-107	0.0283344129235664	232.28045700275	Exon	1.0	Allosome	True
chrX:53176293-53176622-	chrX	53176293	53176622	330	ENSG00000126012.13	ENSG00000126012	KDM5C	-2.90598607257888	-30.9117317605533	2.07461385212402e-106	0.0295290805629703	232.383527419405	Exon	-1.0	Allosome	True
chrY:18819355-18819786-	chrY	18819355	18819786	432	ENSG00000176728.10	ENSG00000176728	TTTY14	-4.7743694858926	30.8979801553805	2.3446221627784703e-106	0.031870387003427	231.132840104297	Exon	1.0	Allosome	True
chrX:53176288-53176622-	chrX	53176288	53176622	335	ENSG00000126012.13	ENSG00000126012	KDM5C	-2.90567459094438	-30.887624323078	2.5709522138931503e-106	0.0435863130737866	232.169234522284	Exon	-1.0	Allosome	True
chrX:53176283-53176622-	chrX	53176283	53176622	340	ENSG00000126012.13	ENSG00000126012	KDM5C	-2.90465007953812	-30.8353044567523	4.09615868991254e-106	0.0329800866971179	231.703900273449	Exon	-1.0	Allosome	True
chrY:14523746-14523898+	chrY	14523746	14523898	153	ENSG00000165246.15	ENSG00000165246	NLGN4Y	-5.82730828471698	30.535764511074	5.93314617936889e-105	0.03145713934155	227.769083099029	Exon	1.0	Allosome	True
chrY:18992467-18992709-	chrY	18992467	18992709	243	ENSG00000185275.6	ENSG00000185275	CD24P4	-5.35168366938894	30.3900337170835	2.18679088504268e-104	0.031411042762917	226.609858244928	Exon	1.0	Allosome	True
chrY:26337377-26337521-	chrY	26337377	26337521	145	ENSG00000229238.3	ENSG00000229238	PPP1R12BP1	-5.53940113769184	30.3831744039258	2.32541380945805e-104	0.0363606612071458	226.474637036941	Exon	1.0	Allosome	True
chrY:12257882-12258031-	chrY	12257882	12258031	150	ENSG00000206159.13	ENSG00000206159	GYG2P1	-5.43284913744812	30.1108327036232	2.68116926772086e-103	0.042294080308782	224.096386986924	Exon	1.0	Allosome	True
chrY:12257882-12258033-	chrY	12257882	12258033	152	ENSG00000232226.2	ENSG00000232226	ARSFP1	-5.42943850065125	30.046232309644	4.79474811340607e-103	0.035936688103674	223.525629418167	Exon	1.0	Allosome	True
chrY:8600051-8601028+	chrY	8600051	8601028	978	ENSG00000286217.2	ENSG00000286217	LINC00279	-4.47687696211675	29.4772751492962	8.19467438753934e-101	0.0331033082184523	218.602912091932	Exon	1.0	Allosome	True
chrY:18819355-18819506-	chrY	18819355	18819506	152	ENSG00000176728.10	ENSG00000176728	TTTY14	-5.26416418886562	29.2416317138118	6.96938000210932e-100	0.028333399610594	216.390069843276	Exon	1.0	Allosome	True
chrY:20570222-20570519-	chrY	20570222	20570519	298	ENSG00000277438.1	ENSG00000277438	KDM5DP1	-5.69794615254736	28.7546550459613	5.935369425900131e-98	0.0316179817028231	211.959620424003	Exon	1.0	Allosome	True
chrY:18819355-18819460-	chrY	18819355	18819460	106	ENSG00000176728.10	ENSG00000176728	TTTY14	-5.44138506433393	28.598773094721	2.4766939541161303e-97	0.0635655682181532	210.574943101056	Exon	1.0	Allosome	True
chrY:19011265-19011342-	chrY	19011265	19011342	78	ENSG00000176728.10	ENSG00000176728	TTTY14	-5.75401262724628	28.3963612309905	1.58970353611424e-96	0.0425093740447563	208.71044651839	Exon	1.0	Allosome	True
chrY:8660499-8666022+	chrY	8660499	8666022	5524	ENSG00000286217.2	ENSG00000286217	LINC00279	-3.66014255309441	28.2683610952247	5.16394383863875e-96	0.061297962356736	207.761541855891	Exon	1.0	Allosome	True
chrY:3096995-3097821+	chrY	3096995	3097821	827	ENSG00000231535.8	ENSG00000231535	LINC00278	-5.72730126025876	28.2525201233722	5.97531333940511e-96	0.0617586009727863	207.377045591087	Exon	1.0	Allosome	True
chr17:32227890-32228108-	chr17	32227890	32228108	219	ENSG00000266282.1	ENSG00000266282	UBL5P2	-5.08867839723744	28.2169651300203	8.2920208446905e-96	0.0666684735319189	207.148365430334	Exon	1.0	Autosome	True
chrY:13906826-13907046+	chrY	13906826	13907046	221	ENSG00000241859.7	ENSG00000241859	ANOS2P	-5.50838991784887	27.9559533054157	9.23014652499244e-95	0.0682077097037768	204.746936127552	Exon	1.0	Allosome	True
chrY:8583580-8583695+	chrY	8583580	8583695	116	ENSG00000286217.2	ENSG00000286217	LINC00279	-4.76009954508564	27.6809149831202	1.17927731003415e-93	0.130006975957575	202.315033785347	Exon	1.0	Allosome	True
chrY:8583501-8583695+	chrY	8583501	8583695	195	ENSG00000286217.2	ENSG00000286217	LINC00279	-4.66968682786563	27.2947285672665	4.27879960697066e-92	0.0534751048499025	198.783565614936	Exon	1.0	Allosome	True
chrY:8583454-8583695+	chrY	8583454	8583695	242	ENSG00000286217.2	ENSG00000286217	LINC00279	-4.66899839666777	27.272695963892	5.25437480780405e-92	0.0613527079152403	198.581083076928	Exon	1.0	Allosome	True
